Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
EIX,Edison International,Utilities,Electric Utilities,70.3,5.7543,1.4004,6.352,1.5387982926562327,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.8127475693194094,22.709,102.34999999999991,9.78,22.709,0.8127475693194094,21.623999999999995,0.36719999999999997,8.42,97.12643678160919,76.44342142151004,94.82758620689656,71.72413793103448,50.0,82.62201761763535,1.0,0.8793103448275862,0.9827586206896551,0.7586206896551724,A+,B+,A+,B,edisoninternational
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,53.19,5.2311,0.6978,6.1409,1.4517198745609223,510.27,19.34,31.840000000000003,0.1354,11.58,0.7347145022738757,13.4599,417.75099999999964,19.34,13.4599,0.7347145022738757,31.609,0.1354,11.58,91.66666666666667,95.30841503267973,86.27450980392159,64.70588235294117,50.0,81.48815359477125,0.9632352941176471,0.9852941176470589,0.9264705882352942,0.5882352941176471,A,A+,A-,C+,sonocoproductsco
MU,Micron Technology Inc,Information Technology,Semiconductors,357.22,16.7081,6.9315,10.9386,7.399627967867693,412.05,85.55,40.839999999999996,0.48340000000000005,33.46,0.7215226939970718,291.8605,234.5905,37.00399999999987,231.8348400000001,0.7215226939970718,40.839999999999996,0.4203149999999999,33.46,65.31316348195328,96.62895405983048,91.67589662447257,88.1177765547606,50.0,81.19661114952467,0.70625,0.99375,0.95625,0.91875,B,A+,A,A-,microntechnologyinc
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,136.45,14.4111,2.9599,7.2901,4.3307561446272596,32.98,19.34,29.95,0.32380000000000003,18.44,0.9858773181169757,74.9808,32.98,19.34,74.9808,0.9809748949347489,29.95,0.2979699999999999,16.6485,66.17647058823529,82.80841503267973,96.07843137254902,92.23529411764706,50.0,80.57246732026144,0.7794117647058824,0.8970588235294118,1.0,0.9852941176470589,B,B+,A+,A+,cfindustriesholdingsinc
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,77.12,3.1871,0.8722,2.1292,1.4605258423306295,84.41,36.6,44.65,0.3428,44.65,0.0954478707782673,-16.3648,82.34149999999993,21.421499999999977,-16.3648,0.0954478707782673,44.65,0.3428,33.27291799999998,84.76190476190477,98.20268086374472,95.0,51.56794425087108,50.0,79.89460121339935,0.9571428571428572,1.0,0.9857142857142858,0.5142857142857142,A,A+,A+,C+,calmainefoodsinc
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,80.16,3.283,1.4789,2.7803,2.346830929217401,265.66,4.12,91.96,0.1825,38.72,0.6840747904577692,18.3173,258.0789999999997,4.12,18.3173,0.6840747904577692,91.96,0.1825,38.72,79.5031055900621,78.25771752402187,88.3682712215321,80.17562647247804,50.0,78.65451300219854,0.8944099378881988,0.8571428571428571,0.968944099378882,0.8074534161490683,B+,B+,A,B+,boydgamingcorp
JOE,St Joe Co,Real Estate,Real Estate Development,61.42,30.5673,6.8863,20.4616,4.612565523663618,57.0,27.44,15.45,0.2849,8.62,0.6366035020388582,30.8758,54.666,25.247500000000002,29.42115,0.6366035020388582,14.995,0.239875,8.5125,38.88888888888889,100.0,100.0,93.65079365079364,50.0,78.45238095238095,0.6666666666666666,1.0,1.0,1.0,B-,A+,A+,A+,stjoeco
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,44.39,10.935,1.7579,3.635,2.5714848456761517,77.13,-8.39,24.51,0.3422,13.56,0.9953151756001423,109.3868,77.13,-8.39,109.3868,0.9952870480045429,24.51,0.3422,13.56,83.33333333333333,51.409711402209524,89.24731182795699,97.84946236559139,50.0,77.99699604388277,0.9838709677419355,0.5,0.9838709677419355,1.0,A+,C,A+,A+,apacorpus
INVA,Innoviva Inc,Health Care,Pharmaceuticals,22.66,6.19,4.0807,7.7905,1.4420170420195875,3397.08,14.67,30.599999999999998,0.3981,21.88,0.7118840579710145,26.7338,409.3229999999995,14.67,26.7338,0.7118840579710145,30.599999999999998,0.3981,21.88,76.10604525498142,85.64181582798604,87.70685579196218,73.2872340425532,50.0,77.73903523584376,0.851063829787234,0.9574468085106383,0.9361702127659575,0.7163120567375887,B+,A,A,B,innovivainc
NFG,National Fuel Gas Co,Utilities,Gas Utilities,95.29,13.8211,2.1607,7.6607,2.782977952880086,-2.57,112.85,21.09,0.2394,11.05,0.934758569848876,21.1108,-2.57,22.246,21.1108,0.934758569848876,21.09,0.2394,8.605999999999998,88.50574712643679,64.60510670254709,83.9080459770115,79.97621878715813,50.0,77.01971337380311,0.9655172413793104,0.7068965517241379,0.9137931034482759,0.8448275862068966,A,B,A-,B+,nationalfuelgasco
