Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
EIX,Edison International,Utilities,Electric Utilities,71.84,5.8787,1.4306,6.4073,1.572507387545146,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.8682030968671229,23.4789,102.34999999999991,9.78,23.4789,0.8682030968671229,21.623999999999995,0.36719999999999997,8.42,97.12643678160919,76.44342142151004,94.82758620689656,70.74852817493692,50.0,82.42689566641583,1.0,0.8793103448275862,0.9827586206896551,0.7413793103448276,A+,B+,A+,B,edisoninternational
MU,Micron Technology Inc,Information Technology,Semiconductors,321.8,15.0514,6.2442,9.8437,6.665920945243333,412.05,85.55,40.839999999999996,0.48340000000000005,33.46,0.6350902879453393,263.8625,234.595,37.565,222.10253999999983,0.6350902879453393,40.839999999999996,0.42072999999999994,33.46,70.16207063376875,96.54014260884489,91.62293527754412,86.48029305594503,50.0,82.0503386107862,0.7358490566037735,0.9937106918238994,0.9559748427672956,0.8867924528301887,B,A+,A,B+,microntechnologyinc
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,53.18,5.2301,0.6977,6.1403,1.4514469435824375,510.27,19.34,31.840000000000003,0.1354,11.58,0.7342091965639213,13.8758,510.27,19.34,13.8758,0.7342091965639213,31.609,0.1354,11.58,91.66666666666667,93.57230392156862,86.27450980392159,64.0,50.0,80.99975490196078,0.9705882352941176,0.9852941176470589,0.9264705882352942,0.6029411764705882,A+,A+,A-,B-,sonocoproductsco
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,78.66,3.245,0.8881,2.1722,1.489690907128207,84.41,36.6,44.65,0.3428,44.65,0.1237151248164463,-13.5699,82.34149999999993,21.421499999999977,-13.5699,0.1237151248164463,44.65,0.3428,33.27291799999998,84.28571428571429,98.20268086374472,95.0,55.40069686411149,50.0,80.54210411699982,0.9428571428571428,1.0,0.9857142857142858,0.5428571428571428,A,A+,A+,C+,calmainefoodsinc
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,137.6,14.5933,2.9973,7.3732,4.367255738370912,32.98,19.34,29.95,0.32380000000000003,18.44,0.9415706244974535,77.8007,32.98,19.34,77.8007,0.9396326063412169,29.95,0.2979699999999999,16.6485,64.70588235294117,81.94035947712419,96.07843137254902,92.84705882352941,50.0,80.15356209150326,0.75,0.8823529411764706,1.0,1.0,B,B+,A+,A+,cfindustriesholdingsinc
JOE,St Joe Co,Real Estate,Real Estate Development,62.65,31.473,7.0904,21.0006,4.70493699214467,57.0,27.44,15.45,0.2849,8.62,0.6734828496042214,35.284,54.666,25.247500000000002,33.344525,0.6734828496042214,14.995,0.239875,8.5125,38.88888888888889,100.0,100.0,93.65079365079364,50.0,78.45238095238095,0.6666666666666666,1.0,1.0,1.0,B-,A+,A+,A+,stjoeco
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,80.17,3.2764,1.4759,2.7759,2.3471236975468943,265.66,4.12,91.96,0.1825,38.72,0.6843971631205676,21.0113,265.66,4.12,21.0113,0.6843971631205676,91.96,0.1825,38.72,80.08130081300813,76.07380983106883,88.1739737642775,80.4390243902439,50.0,78.36638548858396,0.9024390243902439,0.8353658536585366,0.9634146341463414,0.8109756097560976,A-,B+,A,B+,boydgamingcorp
INVA,Innoviva Inc,Health Care,Pharmaceuticals,22.91,6.2583,4.1257,7.8946,1.4579263209474294,3397.08,14.67,30.599999999999998,0.3981,21.88,0.7408695652173913,26.0176,414.78499999999997,14.67,26.0176,0.7408695652173913,30.599999999999998,0.3981,21.88,75.93696471394313,85.75471698113208,87.6190476190476,74.0,50.0,77.8399464794741,0.8571428571428571,0.9571428571428572,0.9357142857142857,0.725,B+,A,A,B,innovivainc
NFG,National Fuel Gas Co,Utilities,Gas Utilities,94.99,13.7732,2.1532,7.6399,2.7742163474034984,-2.57,112.85,21.09,0.2394,11.05,0.9237007003317358,20.5457,-2.57,22.246,20.5457,0.9237007003317358,21.09,0.2394,8.605999999999998,88.50574712643679,64.60510670254709,83.9080459770115,77.17003567181925,50.0,76.45847675073534,0.9655172413793104,0.7068965517241379,0.9137931034482759,0.8620689655172413,A,B,A-,B+,nationalfuelgasco
NEM,Newmont Corporation,Materials,Gold,103.12,15.8337,4.9487,8.1992,3.3158409219529763,118.49,21.34,21.72,0.47909999999999997,18.02,0.6545836188238877,114.4759,118.49,21.34,114.4759,0.6545836188238877,21.72,0.2979699999999999,16.6485,55.88235294117647,86.80926916221034,93.62745098039215,82.88770053475936,50.0,76.31684491978609,0.6176470588235294,0.9558823529411765,0.9852941176470589,0.8676470588235294,B-,A,A+,B+,newmontcorporation
