Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,89.84,3.6929,1.0107,2.5049,1.7014217022171132,84.41,36.6,44.65,0.3428,44.65,0.328928046989721,8.6993,83.03099999999998,21.421499999999977,8.6993,0.328928046989721,44.65,0.3428,27.93962199999999,85.23809523809524,98.23826966684109,94.52380952380952,65.97369806883518,50.0,82.78286973761145,0.9571428571428572,1.0,0.9857142857142858,0.6142857142857143,A,A+,A+,B-,calmainefoodsinc
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,53.34,5.2459,0.6998,6.1508,1.4558138392381952,510.27,19.34,31.840000000000003,0.1354,11.58,0.7422940879231938,16.3743,378.1,19.34,16.3743,0.7422940879231938,31.576,0.1354,11.58,91.30434782608695,95.75685594440922,85.50724637681158,67.66505636070855,50.0,81.88728101174819,0.9637681159420289,0.9855072463768116,0.9130434782608695,0.6376811594202898,A,A+,A-,B-,sonocoproductsco
EIX,Edison International,Utilities,Electric Utilities,71.76,5.8738,1.4294,6.4051,1.570756265732735,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.8653222902412677,29.0451,101.23749999999997,9.78,29.0451,0.8653222902412677,22.768999999999988,0.36719999999999997,8.42,96.61016949152543,77.19239653780858,94.91525423728814,65.92413236481033,50.0,81.50466171272717,1.0,0.864406779661017,0.9830508474576272,0.7288135593220338,A+,B+,A+,B,edisoninternational
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,115.78,12.4393,2.5549,6.3913,3.674715620556571,32.98,19.34,29.95,0.32380000000000003,18.44,1.0,39.094,32.98,19.34,39.094,0.8786918982284109,29.95,0.2942799999999996,16.644,69.56521739130436,83.52763569195795,96.13526570048309,88.17391304347827,50.0,80.76543052003412,0.7971014492753623,0.9130434782608695,1.0,0.9420289855072463,B,A-,A+,A,cfindustriesholdingsinc
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,32.68,7.9765,1.2823,2.8505,1.8933293164779903,76.93,-8.39,24.51,0.3422,13.56,0.9626940915507157,74.2933,76.93,-8.39,74.2933,0.9626940915507157,24.51,0.3422,13.56,88.70967741935483,49.592310001619644,90.32258064516128,89.67741935483872,50.0,77.6120103874207,0.9838709677419355,0.4838709677419355,0.9838709677419355,0.9838709677419355,A+,C,A+,A+,apacorpus
INVA,Innoviva Inc,Health Care,Pharmaceuticals,22.03,6.0179,3.9673,7.5281,1.401925659121426,3397.08,14.67,30.599999999999998,0.3981,21.88,0.6388405797101451,25.9512,395.66799999999955,14.67,25.9512,0.6388405797101451,30.599999999999998,0.3981,21.88,77.6076036639417,85.24739385869405,88.1118881118881,68.48484848484847,50.0,77.17632141266597,0.8951048951048951,0.9440559440559441,0.9335664335664335,0.6923076923076923,B+,A,A,B-,innovivainc
CMA,Comerica Inc,Financials,Regional Banks,88.67,8.9355,1.50672,9.9537,1.4724344071736966,85.54,76.29956,17.49,0.4015666,11.99,0.7906024566192241,31.636,85.54,76.29956,31.636,0.7906024566192241,17.49,0.4015666,11.99,70.4954954954955,88.16291882219804,74.77477477477478,91.08243624759463,50.0,77.16663858152612,0.7882882882882883,0.9819819819819819,0.7477477477477478,0.9234234234234234,B,A+,B,A-,comericainc
NEM,Newmont Corporation,Materials,Gold,116.29,17.8559,5.5807,9.2659,7.4786489684622115,118.49,21.34,21.72,0.47909999999999997,18.02,0.7997845988152936,164.7769,118.49,21.34,125.10207999999996,0.7997845988152936,21.72,0.2942799999999996,16.644,51.690821256038646,87.3033403084554,93.23671497584542,92.25296442687747,50.0,77.1431450050376,0.5652173913043478,0.9710144927536232,0.9855072463768116,0.9855072463768116,C+,A+,A+,A+,newmontcorporation
NFG,National Fuel Gas Co,Utilities,Gas Utilities,92.93,13.5629,2.1203,7.5486,2.7140533231309307,-2.57,112.85,21.09,0.2394,11.05,0.9504132231404964,26.3322,-2.57,22.173999999999992,26.3322,0.9504132231404964,21.09,0.2394,8.543999999999993,88.70056497175142,65.55846622693495,83.61581920903954,79.69733656174333,50.0,77.1302566029334,0.9830508474576272,0.711864406779661,0.9152542372881356,0.9661016949152542,A+,B,A-,A,nationalfuelgasco
JOE,St Joe Co,Real Estate,Real Estate Development,68.92,34.0361,7.6678,22.526,5.1758061851334505,57.0,27.44,15.45,0.2849,8.62,0.8614775725593666,49.0321,57.0,25.247500000000002,40.3952,0.8614775725593666,14.995,0.242375,8.5125,33.333333333333336,100.0,100.0,93.65079365079364,50.0,77.06349206349206,0.5,1.0,1.0,1.0,C,A+,A+,A+,stjoeco
DELL,Dell Technologies Inc,Information Technology,"Technology Hardware, Storage & Peripherals",146.48,16.354,0.855,10.9836,38.220482713633395,33.09,18.8,130.7,0.0739,13.700000000000001,0.7878921785240829,50.6632,33.09,18.8,50.6632,0.7878921785240829,112.17299999999994,0.0739,13.700000000000001,87.87050040653412,76.06332329509137,69.75707708884318,83.09848308287819,50.0,76.23925564943823,0.9337349397590361,0.8674698795180723,0.7108433734939759,0.8795180722891566,A,B+,B,B+,delltechnologiesinc
