Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
EIX,Edison International,Utilities,Electric Utilities,72.66,5.9474,1.4474,6.4378,1.5904563861223595,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.8977313647821389,23.7819,103.4625,9.78,23.7819,0.8977313647821389,21.801999999999985,0.36719999999999997,8.42,96.49122807017544,76.67186258328749,94.73684210526316,81.66024818142918,50.0,84.47343969680298,1.0,0.8771929824561403,0.9824561403508771,0.8947368421052632,A+,B+,A+,B+,edisoninternational
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,83.71,3.469,0.9494,2.3386,1.5853295936397431,84.41,36.6,44.65,0.3428,44.65,0.2164096916299558,-4.8426,82.34149999999993,21.421499999999977,-4.8426,0.2164096916299558,44.65,0.3428,33.91641799999998,83.80952380952382,98.24780873888017,95.0,62.85714285714286,50.0,81.92337127158557,0.9428571428571428,1.0,0.9857142857142858,0.6,A,A+,A+,C+,calmainefoodsinc
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,52.33,5.1465,0.6866,6.0843,1.428247810411225,510.27,19.34,31.840000000000003,0.1354,11.58,0.6912582112177867,10.3776,404.5339999999985,19.34,10.3776,0.6912582112177867,31.609,0.1354,11.58,91.17647058823529,95.32613045218088,85.29411764705883,61.36470588235295,50.0,80.4558143257303,0.9705882352941176,0.9852941176470589,0.9117647058823529,0.5588235294117647,A+,A+,A-,C+,sonocoproductsco
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,126.73,13.3393,2.7398,6.8016,4.022255230550478,32.98,19.34,29.95,0.32380000000000003,18.44,0.8472182596291014,65.877,32.98,19.34,65.877,0.8472182596291014,29.95,0.2979699999999999,16.6485,68.13725490196079,83.03871548619449,96.07843137254902,88.04705882352941,50.0,80.27107643057224,0.7867647058823529,0.8970588235294118,1.0,0.9411764705882353,B,B+,A+,A,cfindustriesholdingsinc
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,81.73,3.3473,1.5078,2.8228,2.392795556947832,265.66,4.12,91.96,0.1825,38.72,0.734687298517086,20.5102,215.12,4.12,20.5102,0.734687298517086,91.96,0.1825,38.72,78.9029535864979,78.15920501080748,88.56996963100325,79.64207769532953,50.0,78.42848734560269,0.8734177215189873,0.8481012658227848,0.9620253164556962,0.810126582278481,B+,B+,A,B+,boydgamingcorp
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,36.61,8.835,1.4203,3.0781,2.120794327555844,77.13,-8.39,24.51,0.3422,13.56,0.9930992840507201,81.5072,77.13,-8.39,81.5072,0.9930992840507201,24.51,0.3422,13.56,87.36559139784947,51.86162995049179,88.70967741935483,92.72727272727272,50.0,77.93659773985398,0.9838709677419355,0.5,0.9838709677419355,0.967741935483871,A+,C,A+,A,apacorpus
INVA,Innoviva Inc,Health Care,Pharmaceuticals,21.89,5.9797,3.942,7.4697,1.3930164629218345,3397.08,14.67,30.599999999999998,0.3981,21.88,0.622608695652174,26.6782,412.0539999999994,14.67,26.6782,0.622608695652174,30.599999999999998,0.3981,21.88,77.36724905789654,85.21024513327976,88.09523809523809,71.57509157509158,50.0,77.72268912995793,0.8785714285714286,0.9571428571428572,0.9285714285714286,0.6928571428571428,B+,A,A-,B-,innovivainc
CMA,Comerica Inc,Financials,Regional Banks,88.67,8.9355,1.50672,9.9537,1.4724344071736966,85.54,76.29956,17.49,0.4015666,11.99,0.7906024566192241,31.636,85.54,76.29956,31.636,0.78429319327397,17.49,0.4015666,11.99,68.46846846846847,88.16867991006293,74.77477477477478,94.88974688974689,50.0,77.42249617077277,0.7612612612612613,0.9819819819819819,0.7477477477477478,0.954954954954955,B,A+,B,A,comericainc
JOE,St Joe Co,Real Estate,Real Estate Development,69.17,34.6781,7.8124,22.9081,5.194580873849112,57.0,27.44,15.45,0.2849,8.62,0.8689733749100502,47.8307,54.666,25.247500000000002,42.369550000000004,0.8689733749100502,14.995,0.239875,8.5125,33.333333333333336,100.0,100.0,93.65079365079364,50.0,77.06349206349206,0.5,1.0,1.0,1.0,C,A+,A+,A+,stjoeco
NEM,Newmont Corporation,Materials,Gold,106.54,16.3588,5.1128,8.4762,3.42581159643978,118.49,21.34,21.72,0.47909999999999997,18.02,0.6917789596180409,122.8404,118.49,21.34,119.90775,0.6917789596180409,21.72,0.2979699999999999,16.6485,54.411764705882355,86.96387645967478,93.13725490196079,87.56684491978609,50.0,76.79339917785296,0.5882352941176471,0.9705882352941176,0.9852941176470589,0.9117647058823529,C+,A+,A+,A-,newmontcorporation
