Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Score,Rev_Change_Win,Rev_Pct,Rev_Grade,FundamentalPlusRev_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Val_Fail,Mom_Fail,Min_Fund_Factor
MU,Micron Technology Inc,Information Technology,Semiconductors,418.01,39.5894,11.1427,21.5206,8.658861449102442,205.92,45.43,22.43,0.3245,17.740000000000002,0.904838054624835,338.1197,205.92,45.43,193.3489199999999,0.904838054624835,22.43,0.3245,17.740000000000002,40.44989775051125,91.42098667721936,80.58656911684386,89.83656058282207,74.27427427427428,71.51062616884707,0.39263803680981596,0.9877300613496932,0.8343558282208589,0.9325153374233128,C-,A+,B+,A,microntechnologyinc,0.03703703703703709,0.9074074074074074,0.8771186440677966,54.0,90.0,84.89281911636292,0.03703703703703709,0.7297297297297297,B,73.9380535962745,87.71186440677965,86.58424629061295,76.46729213514219,False,False,40.44989775051125
NEM,Newmont Corporation,Materials,Gold,124.09,18.8073,6.286,11.0055,4.672854964131725,26.06,26.59,22.720000000000002,0.4537,18.34,0.8847837693539776,181.7666,26.06,26.5,134.65777999999992,0.8847837693539776,22.720000000000002,0.4537,16.645999999999997,51.598173515981735,86.0875335911385,93.37899543378995,86.60024906600249,62.121212121212125,75.78184876887113,0.5547945205479452,0.9452054794520548,0.9863013698630136,0.9315068493150684,C+,A,A+,A,newmontcorporation,0.012771392081736943,0.8275862068965517,0.7867647058823529,29.0,36.0,53.04591609572007,0.012771392081736943,0.5833333333333334,C+,76.99396998099235,78.67647058823529,68.4242487912292,75.28002574303973,False,False,51.598173515981735
MCK,McKesson Corp,Health Care,Health Care Distributors,957.36,26.836,0.2927,19.777,30.458034938804598,59.37,15.49,39.43,0.014199999999999999,16.23,0.9609749564751575,58.0428,59.37,15.49,58.0428,0.9609749564751575,39.43,0.014199999999999999,16.23,67.6599552572707,80.77635327635329,60.0,90.27777777777777,74.39613526570048,71.1258150251439,0.76,0.8933333333333333,0.6,0.9466666666666667,B,B+,C+,A,mckessoncorp,0.045454545454545414,0.8636363636363636,0.8055555555555556,22.0,36.0,53.04591609572007,0.045454545454545414,0.7222222222222222,B,73.56542855171394,80.55555555555556,69.55169977162137,72.76268279569543,False,False,60.0
CPRX,Catalyst Pharmaceuticals Inc,Health Care,Biotechnology,24.19,13.6169,5.1253,7.0391,4.018606196527951,45.99,25.56,26.39,0.44780000000000003,26.39,0.6826029216467466,11.5171,45.99,25.56,11.5171,0.6826029216467466,26.39,0.4093299999999998,26.39,72.65920954511559,72.01388888888889,89.22222222222221,49.5,48.74551971326165,69.77313571961224,0.82,0.8133333333333334,0.94,0.4533333333333333,B+,B+,A,C,catalystpharmaceuticalsinc,0.0,0.9285714285714286,0.8289473684210527,14.0,90.0,84.89281911636292,0.0,0.5138888888888888,C+,69.64768769093841,82.89473684210526,83.69396975180832,72.45694410311239,False,False,48.74551971326165
CCK,Crown Holdings Inc,Materials,Paper & Plastic Packaging Products & Materials,115.85,18.0845,1.0794,9.3621,4.381419905299306,78.94,4.78,25.45,0.1244,8.0,0.981053149606299,33.4524,78.94,4.78,33.4524,0.9700181961756932,25.45,0.1244,8.0,75.79908675799086,79.74890295245979,72.6027397260274,87.21461187214612,77.27272727272727,75.49315958592575,0.8356164383561644,0.863013698630137,0.7534246575342466,0.9452054794520548,B+,B+,B,A,crownholdingsinc,0.04999999999999993,0.85,0.79,20.0,0.0,0.0,0.04999999999999993,0.75,B,78.22043231319847,79.0,47.4,72.05634585055878,False,False,72.6027397260274
DAL,Delta Air Lines Inc,Industrials,Passenger Airlines,69.23,8.9841,0.7098,6.7667,2.178222183067571,43.65,2.79,27.63,0.0915,15.129999999999999,0.8281118713239708,11.4667,43.65,2.79,11.4667,0.8281118713239708,27.63,0.0915,15.129999999999999,94.1779245658556,64.27175908113256,65.8764367816092,45.74362617168801,64.35185185185186,67.01666738743032,0.9827586206896551,0.6853448275862069,0.6896551724137931,0.41810344827586204,A+,B-,B-,C,deltaairlinesinc,0.013392857142857095,0.90625,0.8581081081081081,32.0,90.0,84.89281911636292,0.013392857142857095,0.6,C+,68.45185257261551,85.8108108108108,85.44361413303164,71.85020488469874,False,False,45.74362617168801
COR,Cencora Inc,Health Care,Health Care Distributors,364.38,43.8121,0.2186,20.8241,46.86077316803416,18.29,7.45,101.42999999999999,0.82,17.07,0.9032779656034101,49.1893,18.29,7.45,49.1893,0.9032779656034101,99.27899999999991,0.4093299999999998,17.07,58.09246830723341,52.09045584045584,92.22222222222223,81.22222222222223,98.79227053140097,69.24120824489952,0.6066666666666667,0.5133333333333333,0.97,0.8466666666666667,B-,C+,A,B+,cencorainc,0.13636363636363635,0.8636363636363636,0.8055555555555556,22.0,6.0,11.838515321658393,0.09523809523809526,0.9722222222222222,A+,74.12043529803962,80.55555555555556,53.06873946199669,69.91009613083105,False,False,52.09045584045584
UAL,United Airlines Holdings Inc,Industrials,Passenger Airlines,112.59,10.3376,0.5868,6.8901,2.3851387994441247,8.34,3.52,24.13,0.07980000000000001,8.34,0.9015027525665825,15.158,8.34,3.52,15.158,0.9015027525665825,24.13,0.07980000000000001,8.34,94.96753246753246,50.59889115255798,51.79597701149425,57.7244158932625,70.37037037037037,63.355538778920774,0.9956896551724138,0.46551724137931033,0.5474137931034483,0.5603448275862069,A+,C,C+,C+,unitedairlinesholdingsinc,0.014814814814814836,0.8666666666666667,0.8214285714285714,30.0,90.0,84.89281911636292,0.014814814814814836,0.7111111111111111,B,65.39257581595781,82.14285714285714,83.24284193225945,68.96262903921814,False,False,50.59889115255798
NLY,Annaly Capital Management Inc,Financials,Mortgage REITs,23.02,8.1574,2.3199,62.8655,1.0114191062429425,61.13,23.1,14.13,0.2869,1.7399999999999998,0.8107255520504733,6.6728,61.13,23.1,6.6728,0.8107255520504733,14.13,0.2869,1.7399999999999998,89.55555555555556,74.71497660451149,60.88888888888889,68.25826719576719,88.09523809523809,71.20575987116685,0.9688888888888889,0.8888888888888888,0.6088888888888889,0.7155555555555555,A,B+,B-,B,annalycapitalmanagementinc,0.05882352941176472,0.7058823529411765,0.6704545454545455,17.0,0.0,0.0,0.05882352941176472,0.8787878787878788,B+,75.01528368069066,67.04545454545455,40.22727272727273,68.05768149000707,False,False,60.88888888888889
WDC,Western Digital Corp,Information Technology,"Technology Hardware, Storage & Peripherals",270.57,29.2184,10.4145,33.8667,16.947273478898115,580.16,12.51,62.71,0.2832,33.43,0.8600707510836272,451.9584,223.36599999999984,12.51,193.3489199999999,0.8600707510836272,62.71,0.2832,33.43,38.88803680981595,79.55155746509129,88.26480712316935,89.02653638671461,70.51597051597052,70.5038297536075,0.36809815950920244,0.8957055214723927,0.9141104294478528,0.9202453987730062,C-,B+,A-,A-,westerndigitalcorp,0.03125,0.8125,0.7770270270270271,32.0,0.0,0.0,0.03125,0.6756756756756757,B-,72.55542680520456,77.70270270270271,46.62162162162162,67.36866576848797,False,False,38.88803680981595
