Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
UNIT,Uniti Group Inc (Delaware),Communication Services,Alternative Carriers,11.21,2.0541,1.1994,4.9911,6.8976126015259664,807.23,91.48,245.66,0.7885,13.11,0.8596113567605307,37.0416,544.6700000000001,20.705999999999992,37.0416,0.8596113567605307,48.528,0.4837749999999995,13.11,87.67188240872451,98.67931810428304,91.90374585111427,82.02857319562125,50.0,86.03548532494055,0.9473684210526315,1.0,1.0,0.8421052631578947,A,A+,A+,B+,unitigroupincdelaware
MU,Micron Technology Inc,Information Technology,Semiconductors,518.46,24.0871,9.9927,15.8151,10.739631365043067,412.05,85.55,40.839999999999996,0.48340000000000005,33.46,0.9718254488271525,574.3757,241.37,46.651999999999994,466.48003999999753,0.9697023397148546,40.839999999999996,0.4452999999999996,33.46,55.96815024137525,96.71324782019457,91.89912280701753,97.62406015037594,50.0,80.8342798562123,0.5921052631578947,1.0,0.9539473684210527,1.0,C+,A+,A,A+,microntechnologyinc
EIX,Edison International,Utilities,Electric Utilities,67.94,5.5595,1.353,6.2656,1.487140199190106,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.7094962260839037,15.6819,115.69999999999995,9.78,15.6819,0.7094962260839037,23.759999999999998,0.36719999999999997,8.42,96.49758454106279,76.1860522730088,93.4782608695652,59.71014492753623,50.0,79.67320079276601,1.0,0.875,0.9791666666666666,0.6458333333333334,A+,B+,A+,B-,edisoninternational
INVA,Innoviva Inc,Health Care,Pharmaceuticals,23.05,6.2965,4.1509,7.953,1.4668355171470209,3397.08,14.67,30.599999999999998,0.3981,21.88,0.7571014492753625,24.46,524.5159999999945,14.67,24.46,0.7571014492753625,30.599999999999998,0.3981,21.88,76.91174501138342,87.6046176046176,86.61616161616162,71.65151515151516,50.0,77.73320320811281,0.8721804511278195,0.9699248120300752,0.924812030075188,0.706766917293233,B+,A,A-,B,innovivainc
MLI,Mueller Industries Inc,Industrials,Industrial Machinery & Supplies & Components,132.87,17.3499,3.3608,11.8242,4.602052514728854,39.47,11.54,27.029999999999998,0.24239999999999998,27.029999999999998,0.9000587026709715,82.4386,39.47,11.54,82.4386,0.9000587026709715,27.029999999999998,0.24239999999999998,26.983999999999988,64.27694613164984,88.20393610156927,88.50574712643679,82.94159042927515,50.0,77.42477862069055,0.7330097087378641,0.9757281553398058,0.9611650485436893,0.8786407766990292,B,A+,A,B+,muellerindustriesinc
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,49.15,4.7821,0.6492,6.233,1.3414557592530425,562.04,17.49,29.580000000000002,0.136,12.19,0.5305709954522486,5.1112,562.04,17.49,5.1112,0.5305709954522486,29.5,0.136,12.19,91.63359788359787,92.94685990338165,88.62433862433863,43.31428571428571,50.0,77.31671325051761,0.96875,0.984375,0.953125,0.359375,A,A+,A,C-,sonocoproductsco
INCY,Incyte Corp,Health Care,Biotechnology,99.1,15.3284,3.8361,10.641,3.8059904984656976,2749.07,21.22,29.15,0.29460000000000003,28.910000000000004,0.7580704328686718,63.9914,524.5159999999945,21.22,63.9914,0.7580704328686718,29.15,0.29460000000000003,28.910000000000004,70.098911400639,86.41821348988202,85.35353535353535,78.5170857511283,50.0,76.85017153674565,0.8195488721804511,0.9473684210526315,0.9060150375939849,0.8120300751879699,B+,A,A-,B+,incytecorp
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,86.29,3.5269,1.5814,2.9343,2.526297915196726,272.31,3.45,91.96,0.1734,38.72,0.8353521758636164,24.6425,260.87199999999984,3.45,24.6425,0.8353521758636164,91.96,0.1734,38.72,79.30712965195724,72.36285936285937,88.1118881118881,73.2027972027972,50.0,75.96788575409265,0.8620689655172413,0.8068965517241379,0.9724137931034482,0.7517241379310344,B+,B+,A+,B,boydgamingcorp
KALU,Kaiser Aluminum Corp,Materials,Aluminum,172.52,18.3006,0.7582,10.0769,4.157008264861088,242.59,20.84,18.68,0.0674,8.16,0.9251859901362536,166.811,242.59,20.84,165.06886999999998,0.9251859901362536,18.68,0.0674,8.16,74.35515873015873,91.7184265010352,59.78835978835979,95.23809523809524,50.0,75.92718397745573,0.828125,0.96875,0.6171875,1.0,B+,A,B-,A+,kaiseraluminumcorp
NEM,Newmont Corporation,Materials,Gold,107.61,16.2144,5.0677,8.4001,3.4602176261768793,118.49,21.34,21.72,0.47909999999999997,18.02,0.6851402840318671,103.1911,118.49,21.34,103.1911,0.6851402840318671,21.72,0.24867999999999998,14.592999999999996,56.68816137566137,87.20277307233829,93.65079365079366,76.62337662337661,50.0,75.34996869575674,0.65625,0.9375,0.984375,0.796875,B-,A,A+,B,newmontcorporation
