Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,87.12,3.626,0.9923,2.4552,1.6499093799772362,84.41,36.6,44.65,0.3428,44.65,0.27900146842878126,0.7112,69.948,20.568500000000025,0.7112,0.27900146842878126,44.65,0.3428,33.19562200000002,83.79629629629629,98.88458246930647,94.67592592592591,65.3060994694454,50.0,82.45619194330592,0.9583333333333334,1.0,0.9861111111111112,0.625,A,A+,A+,B-,calmainefoodsinc
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,53.29,5.241,0.6992,6.1475,1.4544491843457708,510.27,19.34,31.840000000000003,0.1354,11.58,0.739767559373421,11.8325,391.3169999999992,19.34,11.8325,0.739767559373421,31.576,0.1354,11.58,90.82125603864733,95.74177298814979,85.50724637681158,65.94739667203434,50.0,81.41995953590155,0.9637681159420289,0.9855072463768116,0.9130434782608695,0.6086956521739131,A,A+,A-,B-,sonocoproductsco
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,110.05,11.6598,2.3948,6.036,3.4928524273816777,32.98,19.34,29.95,0.32380000000000003,18.44,0.7842453176643408,42.7367,32.98,19.34,42.7367,0.7842453176643408,29.95,0.2942799999999996,16.644,71.98067632850241,83.31521739130434,96.13526570048309,84.71884057971016,50.0,80.63579710144928,0.8115942028985508,0.9130434782608695,1.0,0.8695652173913043,B+,A-,A+,B+,cfindustriesholdingsinc
EIX,Edison International,Utilities,Electric Utilities,71.08,5.8181,1.4159,6.3804,1.5558717303272407,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.840835433921498,24.7236,102.34999999999991,9.78,24.7236,0.840835433921498,22.873499999999996,0.36719999999999997,8.42,96.55172413793103,77.00429234004552,94.82758620689656,61.477832512315274,50.0,80.54125255667907,1.0,0.8620689655172413,0.9827586206896551,0.5517241379310345,A+,B+,A+,C+,edisoninternational
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,80.23,3.2859,1.4801,2.7822,2.3488803075238534,265.66,4.12,91.96,0.1825,38.72,0.6863313990973569,16.6329,265.66,4.12,16.6329,0.6863313990973569,91.96,0.1825,38.72,79.14110429447852,76.79828486723024,88.51271175742886,78.74028629856852,50.0,78.0211682461366,0.8895705521472392,0.8343558282208589,0.9631901840490797,0.8098159509202454,B+,B+,A,B+,boydgamingcorp
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,31.82,7.8385,1.2601,2.8139,1.843504860781201,76.93,-8.39,24.51,0.3422,13.56,0.9029510794216676,67.2976,76.93,-8.39,67.2976,0.9029510794216676,24.51,0.3422,13.56,89.24731182795699,51.1123782629159,90.32258064516128,86.80351906158357,50.0,77.47565258317945,0.9838709677419355,0.4838709677419355,0.9838709677419355,0.9193548387096774,A+,C,A+,A-,apacorpus
CMA,Comerica Inc,Financials,Regional Banks,88.67,8.9355,1.50672,9.9537,1.4724344071736966,85.54,76.29956,17.49,0.4015666,11.99,0.7906024566192241,31.636,85.54,76.29956,31.636,0.7906024566192241,17.49,0.4015666,11.99,69.0909090909091,88.42013737935832,74.0909090909091,92.8033224921109,50.0,77.04014651974839,0.7818181818181819,0.9818181818181818,0.740909090909091,0.9454545454545454,B,A+,B,A,comericainc
NEM,Newmont Corporation,Materials,Gold,118.9,18.2566,5.706,9.4773,7.646498945310491,118.49,21.34,21.72,0.47909999999999997,18.02,0.8278944534194939,180.6231,118.49,21.34,134.6623799999999,0.8278944534194939,21.72,0.2942799999999996,16.644,50.24154589371981,87.16073781291172,93.23671497584542,93.30698287220027,50.0,76.9631093544137,0.5434782608695652,0.9710144927536232,0.9855072463768116,0.9855072463768116,C+,A+,A+,A+,newmontcorporation
ECPG,Encore Capital Group Inc,Financials,Consumer Finance,67.82,5.6453,0.8197,8.0361,1.5058930109866684,13.54,33.12,28.189999999999998,0.35340000000000005,5.3100000000000005,0.8595827792553189,90.7946,13.54,33.12,60.11845999999999,0.8131103676285831,28.189999999999998,0.35340000000000005,5.3100000000000005,72.72727272727273,59.92223502304147,88.18181818181819,95.45065379825652,50.0,76.30185049153233,0.8454545454545455,0.7,0.8818181818181818,0.9681818181818181,B+,B-,B+,A,encorecapitalgroupinc
INVA,Innoviva Inc,Health Care,Pharmaceuticals,22.41,6.0971,4.0195,7.6489,1.4261077630917456,3397.08,14.67,30.599999999999998,0.3981,21.88,0.6828985507246378,26.5306,392.93699999999967,14.67,26.5306,0.6828985507246378,30.599999999999998,0.3981,21.88,77.52849002849003,84.95035666088297,87.26851851851852,62.89173789173789,50.0,75.76767104727631,0.8888888888888888,0.9375,0.9305555555555556,0.6527777777777778,B+,A,A,B-,innovivainc
JOE,St Joe Co,Real Estate,Real Estate Development,70.59,34.9867,7.8819,23.0918,5.301221105754067,57.0,27.44,15.45,0.2849,8.62,0.9115495322619332,48.4488,57.0,25.247500000000002,41.94555,0.9115495322619332,14.995,0.242375,8.5125,27.777777777777782,100.0,100.0,93.65079365079364,50.0,75.67460317460318,0.5,1.0,1.0,1.0,C,A+,A+,A+,stjoeco
NFG,National Fuel Gas Co,Utilities,Gas Utilities,91.17,13.2489,2.0712,7.4122,2.6626519043349504,-2.57,112.85,21.09,0.2394,11.05,0.8776859504132234,25.29,-2.57,22.246,25.29,0.8776859504132234,21.09,0.2394,8.605999999999998,89.08045977011494,65.12671765620948,83.33333333333333,72.16748768472907,50.0,75.56228934404979,0.9827586206896551,0.6896551724137931,0.9137931034482759,0.7758620689655172,A+,B-,A-,B,nationalfuelgasco
PAHC,Phibro Animal Health Corp,Health Care,Pharmaceuticals,50.43,22.4672,1.4129,12.5008,7.15522133938706,373.82,32.39,30.81,0.1153,8.95,0.8537618335824613,106.3452,373.82,32.39,98.94499499999998,0.8537618335824613,30.81,0.1153,8.95,73.32782957782958,90.90670051196368,60.64814814814815,93.83903133903134,50.0,75.44314080169343,0.8472222222222222,0.9791666666666666,0.625,0.9791666666666666,B+,A+,B-,A+,phibroanimalhealthcorp
ADEA,Adeia Inc,Information Technology,IT Consulting & Other Services,22.99,22.5714,5.6545,11.9899,5.239169572252227,72.61,17.91,26.340000000000003,0.3947,12.870000000000001,1.0,49.3307,72.61,17.91,49.3307,0.8752953950740983,26.340000000000003,0.3947,12.870000000000001,64.97862056144264,82.35631657662607,79.89036708548902,87.64621828036462,50.0,75.21775388313105,0.703030303030303,0.9151515151515152,0.8121212121212121,0.9030303030303031,B,A-,B+,A-,adeiainc
OII,Oceaneering International Inc,Energy,Oil & Gas Equipment & Services,36.14,10.154,1.2902,8.3348,3.354091453284949,143.02,4.62,39.379999999999995,0.1094,25.569999999999997,0.8785046728971962,88.8192,143.02,4.62,88.8192,0.8785046728971962,27.986999999999988,0.1094,13.9385,71.50537634408602,78.19408049958335,79.56989247311827,83.63133640552995,50.0,75.13390058532373,0.8467741935483871,0.8870967741935484,0.8225806451612904,0.8709677419354839,B+,B+,B+,B+,oceaneeringinternationalinc
INCY,Incyte Corp,Health Care,Biotechnology,96.02,14.852,3.7169,10.2495,3.6877013891289234,2749.07,21.22,29.15,0.29460000000000003,28.910000000000004,0.7229695215392472,34.9923,392.93699999999967,21.22,34.9923,0.7229695215392472,29.15,0.29460000000000003,28.910000000000004,71.72526547526547,84.35672514619884,85.64814814814815,66.77083333333334,50.0,74.56886510175984,0.8194444444444444,0.9305555555555556,0.8993055555555556,0.6944444444444444,B+,A,B+,B-,incytecorp
DELL,Dell Technologies Inc,Information Technology,"Technology Hardware, Storage & Peripherals",143.8,16.3562,0.8551,10.9849,37.52120026092629,33.09,18.8,130.7,0.0739,13.700000000000001,0.7615750969705897,60.1902,33.09,18.8,60.1902,0.7615750969705897,112.17299999999994,0.0739,13.700000000000001,87.41773563859454,75.43674048687326,69.83739837398373,74.10811224099703,50.0,74.22275404871863,0.9272727272727272,0.8666666666666667,0.7151515151515152,0.7757575757575758,A-,B+,B,B,delltechnologiesinc
MU,Micron Technology Inc,Information Technology,Semiconductors,403.11,38.0976,10.7228,20.7131,8.350215637778248,205.92,45.43,22.43,0.3245,17.740000000000002,0.8670169560361458,362.9192,205.92,34.48000000000001,190.83950999999996,0.8670169560361458,22.43,0.3245,17.740000000000002,41.45504120964244,94.84298468506675,80.91771372259177,96.81448632668145,50.0,73.9246829354082,0.43636363636363634,0.9939393939393939,0.8303030303030303,1.0,C,A+,B+,A+,microntechnologyinc
