Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EPS_Growth,EPS_Growth_Source,EPS_Growth_TTMYoY,EPS_Growth_3Y,EPS_Growth_5Y,Rev_Growth,ROE,Op_Margin,Mom_Range,Mom_12M,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Days_Raw,Streak_Score,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Min_Fund_Factor
EZPW,Financials,Consumer Finance,21.43,11.9047,1.024,33.88,TTM_YoY,33.88,29.22,,9.7,11.88,11.71,0.9352997145575642,75.0817,0.019230769230769273,0.7692307692307693,0.7083333333333334,13.0,0.0,0.0,0.0,75.15605493133583,59.103106196129445,36.98785608897968,89.3685922899406,59.7170203911777,62.5839473845745,37.328339575530585,22.39700374531835,54.54655865672328,36.98785608897968
TTMI,Information Technology,Electronic Manufacturing Services,101.01,79.1116,3.7504,89.69,TTM_YoY,89.69,2.46,6.84,17.88,8.129999999999999,6.93,0.9376274676751875,290.1506,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,42.05246913580247,82.81539030706622,42.740423445252105,88.78756114605171,39.96913580246913,56.83207470014921,75.38580246913581,45.23148148148149,54.51195605641566,39.96913580246913
CACI,Industrials,Diversified Support Services,635.4,27.8107,1.5837,12.17,TTM_YoY,12.17,12.98,12.1,12.61,13.139999999999999,8.99,0.9988649441142623,39.8697,-0.045454545454545414,0.8181818181818182,0.7685185185185185,22.0,90.0,94.25,84.89281911636292,58.71212121212121,58.88558482016426,44.128787878787875,83.63636363636364,12.5,48.015753327669216,77.27272727272727,80.32076401018153,54.47675546417169,12.5
EQT,Energy,Oil & Gas Exploration & Production,50.54,17.714,3.9988,247.47,TTM_YoY,247.47,,,64.9,8.290000000000001,37.18,0.37352625937834943,-6.0245,0.014583333333333282,0.78125,0.75,32.0,0.0,0.0,0.0,28.32068311195446,94.10662603262224,66.84060721062619,53.662239089184055,65.46489563567363,62.26914304333659,38.425047438330175,23.055028462998106,54.426320127268895,28.32068311195446
SCI,Consumer Discretionary,Specialized Consumer Services,82.97,21.7573,2.7107,8.15,TTM_YoY,8.15,-9.2,12.14,3.41,33.12,22.48,0.8467924528301886,8.1888,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,50.70126227208977,48.6326004091315,78.26086956521739,53.43020715977284,45.79242636746143,54.98158411511902,84.57223001402525,50.74333800841515,54.133934893778246,45.79242636746143
A,Health Care,Life Sciences Tools & Services,139.64,30.382,5.6977,3.02,TTM_YoY,3.02,3.03,14.68,6.73,19.97,21.27,0.676848370927318,-3.5102,0.14010989010989017,0.6785714285714286,0.6590909090909092,28.0,0.0,0.0,0.0,51.54545454545455,48.90250329380764,77.0909090909091,40.763636363636365,98.18181818181819,66.16777338603427,9.90909090909091,5.945454545454546,54.12330961791832,40.763636363636365
PSN,Industrials,Aerospace & Defense,72.47,19.9494,1.1882,410.76,TTM_YoY,410.76,54.17,10.04,-0.24,15.559999999999999,9.32,0.4131555576060253,-24.0277,0.11111111111111116,0.7777777777777778,0.7282608695652174,18.0,0.0,0.0,0.0,82.88770053475935,52.86496076765456,48.1283422459893,9.251336898395722,95.18716577540107,61.960692688290266,37.70053475935829,22.620320855614974,54.09261832175521,9.251336898395722
FULT,Financials,Regional Banks,20.0,9.9593,2.12687,19.47,TTM_YoY,19.47,-1.16,3.85,55.27646,10.94,33.45719,0.8021201413427563,-2.3914,0.14393939393939392,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,82.6645264847512,61.17350084854236,45.47186277473195,27.019358049655,94.0839257051135,65.43586315533173,13.999082779179089,8.399449667507453,54.02858045776688,27.019358049655
UMBF,Financials,Regional Banks,122.07,15.2738,2.36702,12.32,TTM_YoY,12.32,7.46,12.64,72.21914,9.73,31.78459,0.9077933846850927,3.7745,0.0643274853801169,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,48.876404494382015,62.17267298039724,37.450143489469326,44.979049842613236,77.45929832607199,55.8115262507597,78.14721394175648,46.88832836505389,54.026886673618534,37.450143489469326
BTSG,Health Care,Health Care Services,39.2,54.5573,0.5696,,NA,,,,17.23,7.5200000000000005,2.14,0.9283656405599224,112.1212,0.05980861244019142,0.9545454545454546,0.8796296296296297,22.0,90.0,94.25,84.89281911636292,62.46556473829201,60.984848484848484,34.09090909090909,95.34435261707989,82.92011019283747,66.53994490358127,100.0,93.95712764654516,54.01753608913054,34.09090909090909
AL,Industrials,Passenger Airlines,64.31,7.0441,2.4714,89.58,TTM_YoY,89.58,0.06,-5.93,6.24,12.770000000000001,74.88,0.9965583173996174,39.6829,0.0,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,65.55944055944056,72.2795895693092,71.5034965034965,84.19580419580419,42.65734265734265,65.16221162015555,15.034965034965033,9.02097902097902,53.93396510032024,42.65734265734265
TILE,Industrials,Office Services & Supplies,30.91,15.9053,1.315,14.02,TTM_YoY,14.02,16.44,1.89,5.11,20.65,11.53,0.9688164422395463,29.2765,0.0,0.875,0.7500000000000001,8.0,0.0,0.0,0.0,73.7603305785124,48.35290028578049,65.70247933884298,68.59504132231405,39.0495867768595,57.614794933189145,64.0495867768595,38.4297520661157,53.77778635977446,39.0495867768595
ZBRA,Information Technology,Electronic Equipment & Instruments,251.21,25.4894,2.4835,34.61,TTM_YoY,34.61,-13.14,0.2,12.87,14.05,14.96,0.2048417970949218,-37.6217,0.053333333333333344,0.72,0.6916666666666667,25.0,0.0,0.0,0.0,76.11111111111111,70.6232492997199,58.76197069343487,10.1127416724901,83.7037037037037,63.54210339765262,24.135802469135804,14.481481481481481,53.7299790144184,10.1127416724901
RPM,Materials,Specialty Chemicals,110.91,21.3093,1.8735,2.53,TTM_YoY,2.53,12.3,18.07,3.23,22.7,11.48,0.46195893041808217,-12.2756,0.09090909090909083,0.6818181818181818,0.6574074074074073,22.0,0.0,0.0,0.0,50.89605734767026,67.64560931899642,83.51254480286738,26.308243727598562,87.45519713261649,66.22087813620072,5.913978494623655,3.548387096774193,53.686379928315425,26.308243727598562
BSX,Health Care,Health Care Equipment,88.07,46.745,6.7472,54.7,TTM_YoY,54.7,19.82,-17.84,21.62,12.44,17.9,0.08886054421768663,-10.2883,-0.02682926829268295,0.9,0.861111111111111,40.0,90.0,94.25,84.89281911636292,41.400491400491404,77.65997222518962,63.32923832923832,23.832923832923836,16.093366093366097,44.07622048926397,96.06879606879608,91.5984052878228,53.58065744897574,16.093366093366097
PGNY,Health Care,Health Care Services,24.52,37.37,1.6662,7.67,TTM_YoY,7.67,-4.59,,11.41,11.52,6.77,0.6073699354898593,18.9137,0.08088235294117652,0.7058823529411765,0.6704545454545455,17.0,0.0,0.0,0.0,57.78236914600551,54.36589212280912,51.928374655647374,59.44903581267218,94.14600550964187,65.2691839342037,9.917355371900827,5.9504132231404965,53.40542979199106,51.928374655647374
SLGN,Materials,"Metal, Glass & Plastic Containers",42.86,14.3656,0.7048,6.53,TTM_YoY,6.53,-7.21,8.22,11.1,14.719999999999999,9.18,0.3126747437092265,-18.8565,-0.04678362573099415,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,81.4009661835749,75.28134606938954,69.08212560386472,18.550724637681157,23.188405797101446,53.73259771629337,85.5072463768116,51.30434782608695,53.24694773825209,18.550724637681157
TMUS,Communication Services,Wireless Telecommunication Services,186.32,17.5569,2.4276,18.51,TTM_YoY,18.51,58.88,19.2,7.3,19.42,22.28,0.012484941408388855,-13.6408,0.05405405405405406,0.7027027027027027,0.6845238095238095,37.0,0.0,0.0,0.0,47.727272727272734,55.535015224010436,69.00826446280992,23.553719008264466,95.86776859504133,61.95411048281862,29.75206611570248,17.85123966942149,53.13353632013919,23.553719008264466
INTU,Information Technology,Application Software,545.29,36.848,7.8084,42.01,TTM_YoY,42.01,23.41,14.6,17.14,21.36,26.69,0.0449911938944334,-10.2063,0.0,0.8157894736842105,0.7848837209302325,38.0,0.0,0.0,0.0,54.22049956933678,73.22458250522675,73.54399607170743,36.536167584873155,35.09905254091301,54.453003902213425,79.4142980189492,47.64857881136952,53.092118884044645,35.09905254091301
PHIN,Consumer Discretionary,Automotive Retail,69.35,29.6222,0.7779,6.52,TTM_YoY,6.52,-18.3,,-0.72,5.6899999999999995,6.89,0.9532002396147732,35.3699,0.14141414141414144,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,58.68486352357321,39.70986122599026,25.620347394540943,82.13684253345806,100.0,62.12354080883959,26.923076923076923,16.153846153846153,52.92960187784091,25.620347394540943
LHX,Industrials,Aerospace & Defense,346.46,36.8427,3.0322,47.12,TTM_YoY,47.12,-4.68,0.08,2.93,9.08,10.11,0.9102077151335312,58.5774,0.07692307692307698,0.7692307692307693,0.7338709677419356,26.0,0.0,0.0,0.0,54.41176470588234,51.6700817965249,40.64171122994652,56.524064171122994,87.4331550802139,59.68160994219268,43.048128342245995,25.828877005347596,52.91106335482366,40.64171122994652
BCO,Industrials,Security & Alarm Services,125.72,30.7061,1.0149,49.25,TTM_YoY,49.25,20.09,44.99,3.07,74.46000000000001,9.73,0.9687831811424932,38.2146,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,61.904761904761905,57.30873487882833,74.24242424242425,69.87012987012987,38.52813852813853,58.803738317757016,48.484848484848484,29.09090909090909,52.86117247238744,38.52813852813853
HBAN,Financials,Regional Banks,18.02,12.7714,2.07303,33.68,TTM_YoY,33.68,9.29,-0.33,58.9579,10.66,38.55263,0.9105145413870244,7.0071,0.0,0.8148148148148148,0.7734375,27.0,0.0,0.0,0.0,71.06168310020638,76.94816430800651,54.11798273957183,49.04700235558984,28.47970648933731,54.90254300522975,72.46044485209815,43.47626691125889,52.61728778643558,28.47970648933731
R,Industrials,Cargo Ground Transportation,190.74,15.3415,0.6074,10.6,TTM_YoY,10.6,4.45,,1.68,16.34,8.08,0.8694492599013203,15.209,0.011029411764705843,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,86.95652173913044,39.871079753241474,44.66403162055336,50.35573122529644,55.73122529644269,55.78449263049019,66.40316205533597,39.84189723320158,52.59597355103247,39.871079753241474
SFBS,Financials,Regional Banks,78.26,16.7492,5.9678,24.87,TTM_YoY,24.87,2.9,8.57,51.49861,15.040000000000001,60.97527,0.42961342086068566,-10.2626,0.7777777777777778,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,22.71268057784912,64.88510969927083,87.8416777844948,8.71246430134873,100.0,61.39476325752527,28.812199036918134,17.28731942215088,52.573274490450395,8.71246430134873
PLAB,Information Technology,Semiconductor Materials & Equipment,34.53,14.9519,2.4014,9.32,TTM_YoY,9.32,5.45,34.56,-2.04,12.049999999999999,24.51,0.7742923425325431,42.9814,0.0,0.8888888888888888,0.7678571428571428,9.0,0.0,0.0,0.0,87.58169934640523,28.91181515487842,70.97838380136346,55.150244584206845,41.44880174291939,56.1291167838903,62.96296296296296,37.77777777777778,52.458848982667796,28.91181515487842
ULTA,Consumer Discretionary,Other Specialty Retail,663.48,24.7325,2.4565,4.41,TTM_YoY,4.41,12.22,15.79,-19.4,46.87,13.12,0.9668066768492255,60.5206,0.04901960784313719,0.6666666666666666,0.6513157894736843,33.0,0.0,0.0,0.0,48.46041055718475,32.69523188878028,69.86803519061583,93.76953031104273,80.93841642228739,64.50476917954444,6.011730205278592,3.6070381231671553,52.32522296826898,32.69523188878028
BK,Financials,Asset Management & Custody Banks,121.33,9.93894,2.12845,35.14,3Y,,35.14,13.82,284.5591,3.3300000000000005,26.54159,0.917734079018582,47.5137,0.012307692307692242,0.6923076923076923,0.6693548387096775,26.0,0.0,0.0,0.0,79.70505617977528,93.1357839459865,29.65956971399387,80.93526557711951,47.22612359550562,64.44690270339547,5.933988764044944,3.5603932584269664,52.26960081440177,29.65956971399387
SWX,Utilities,Gas Utilities,86.27,13.4233,3.094,157.48,TTM_YoY,157.48,-6.61,-6.87,-23.31,12.64,25.53,0.9782411604714414,20.6742,0.022727272727272707,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,66.36363636363636,53.81818181818182,66.54545454545455,74.10909090909092,48.00000000000001,60.46181818181819,31.272727272727273,18.763636363636362,52.12218181818182,48.00000000000001
ABT,Health Care,Health Care Equipment,121.76,15.1481,4.8292,142.75,TTM_YoY,142.75,24.71,29.93,6.37,28.24,17.51,0.3555114200595833,6.8914,0.02857142857142858,0.6857142857142857,0.66875,35.0,0.0,0.0,0.0,71.99017199017199,60.91021851891418,78.07125307125307,48.943488943488944,54.54545454545454,63.172215693954826,13.022113022113025,7.813267813267815,52.10042611781743,48.943488943488944
CENT,Consumer Staples,Household Products,32.25,11.3835,0.5924,58.75,TTM_YoY,58.75,-3.02,2.95,-2.23,10.45,7.99,0.27879924051241384,-11.2059,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,80.49242424242424,52.083333333333336,44.128787878787875,43.67424242424242,80.87121212121211,62.109848484848484,19.507575757575758,11.704545454545455,52.02878787878788,43.67424242424242
IPAR,Consumer Staples,Household Products,89.93,17.5276,1.9699,9.66,TTM_YoY,9.66,23.02,21.92,3.12,20.29,19.05,0.1793064561601355,-34.7624,0.02020202020202022,0.9090909090909091,0.796875,11.0,0.0,0.0,0.0,42.04545454545455,52.08333333333333,82.76515151515152,17.954545454545453,61.36363636363637,53.412878787878796,77.27272727272727,46.36363636363636,52.003030303030314,17.954545454545453
LYV,Communication Services,Movies & Entertainment,144.43,37.3034,1.365,97.63,TTM_YoY,97.63,,62.63,5.39,309.84,4.69,0.5058917835671344,8.1387,-0.02910052910052907,0.7857142857142857,0.75,28.0,0.0,0.0,0.0,51.92307692307692,64.97975708502024,62.41258741258741,67.34265734265733,25.52447552447552,52.3456017666544,84.26573426573425,50.55944055944055,51.98836952521163,25.52447552447552
CVCO,Consumer Discretionary,Homebuilding,697.76,27.6709,2.5404,37.62,TTM_YoY,37.62,-0.87,20.72,15.76,18.43,10.5,0.9646776353840066,47.9779,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,39.71774193548387,89.89446435682996,46.63978494623656,89.39714436805923,50.134408602150536,61.1935720534566,25.0,15.0,51.95485764276528,39.71774193548387
BURL,Consumer Discretionary,Apparel Retail,306.31,34.3586,1.7215,19.39,TTM_YoY,19.39,8.91,2.33,6.8,39.39,6.95,0.9136623783202075,5.8285,-0.05303030303030298,0.8636363636363636,0.8055555555555556,22.0,90.0,94.25,84.89281911636292,41.86827956989248,66.2136598964556,53.36021505376344,51.05631940772079,9.543010752688172,42.33263150335247,93.27956989247312,89.92486958202903,51.85107911908778,9.543010752688172
MTZ,Industrials,Construction & Engineering,242.31,57.7477,1.3892,275.69,TTM_YoY,275.69,-22.59,-16.8,12.99,11.17,4.2,0.9538492408534548,56.007,-0.036666666666666625,0.88,0.8250000000000001,25.0,90.0,94.25,84.89281911636292,40.340909090909086,82.77267417162278,20.880681818181817,64.77272727272728,17.329545454545453,42.8471484706882,89.77272727272727,87.82076401018153,51.84187157858686,17.329545454545453
WT,Financials,Asset Management & Custody Banks,15.16,19.7394,4.1643,30.69,TTM_YoY,30.69,10.8,,12.05,23.599999999999998,29.86,0.9884318766066839,57.7523,0.0,0.8,0.7375,15.0,0.0,0.0,0.0,40.87078651685394,58.75825312862307,71.79679519918284,94.60865679264556,29.54705056179775,55.86322812827825,59.41011235955056,35.646067415730336,51.81979598576867,29.54705056179775
NMIH,Financials,Commercial & Residential Mortgage Finance,38.01,7.6711,4.2209,9.44,TTM_YoY,9.44,18.55,12.42,8.86,16.08,74.83,0.5407079646017696,1.4141,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,59.984678243105215,38.242360176821066,86.20461509889498,35.22379050979664,74.0040858018386,60.67092073069341,26.506639427987743,15.903983656792645,51.71753331591326,35.22379050979664
OLLI,Consumer Discretionary,Broadline Retail,116.61,31.9862,2.819,7.66,TTM_YoY,7.66,10.05,8.6,12.58,12.7,10.89,0.46377893950709476,11.6099,0.045454545454545414,0.7727272727272727,0.7314814814814814,22.0,0.0,0.0,0.0,37.53665689149561,71.9859889214728,41.20234604105572,46.72275371376376,79.47214076246334,57.02144661848523,50.0,30.0,51.617157294788186,37.53665689149561
NWN,Utilities,Gas Utilities,46.97,19.3935,1.5399,19.01,TTM_YoY,19.01,-7.4,-0.34,11.27,7.01,20.07,0.7511693171188024,16.9863,0.02777777777777779,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,68.0,77.63636363636364,31.272727272727273,51.05454545454546,59.27272727272728,57.858181818181826,44.36363636363637,26.61818181818182,51.61018181818183,31.272727272727273
RBC,Industrials,Industrial Machinery & Supplies & Components,498.82,60.8584,9.1496,7.66,TTM_YoY,7.66,59.37,9.9,8.27,8.44,22.12,0.9828390853364154,61.1436,0.11363636363636365,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,10.139860139860147,54.47029605908111,61.88811188811188,81.49184149184148,94.17249417249415,61.06655338431038,21.911421911421908,13.146853146853145,51.482613336818936,10.139860139860147
NRG,Utilities,Independent Power Producers & Energy Traders,152.05,20.2212,0.9785,63.17,TTM_YoY,63.17,-15.92,-20.6,5.91,60.589999999999996,7.94,0.7178369812815689,43.4434,0.01754385964912286,0.6842105263157895,0.65625,19.0,0.0,0.0,0.0,70.66115702479338,75.20661157024794,54.33884297520661,69.00826446280992,50.413223140495866,62.99586776859505,8.677685950413224,5.206611570247934,51.43801652892563,50.413223140495866
Q,Information Technology,Semiconductor Materials & Equipment,97.25,18.5691,3.0272,,NA,,,,,,20.91,0.749923289352562,,0.0535714285714286,0.9285714285714286,0.8289473684210527,14.0,34.25,34.25,51.288254291475525,80.82788671023965,50.0,62.41830065359477,44.771241830065364,83.2244008714597,66.17102396514161,95.37037037037037,77.73752393881243,51.363242969906835,44.771241830065364
SEZL,Financials,Transaction & Payment Processing Services,68.5,20.2018,5.5884,105.55,TTM_YoY,105.55,,,88.74,92.78,36.41,0.26958240672102796,56.5714,0.0,0.8,0.7166666666666667,10.0,0.0,0.0,0.0,32.96548956661316,93.71224705527031,78.66171749598716,64.41886764920473,30.196629213483146,58.279878274325625,39.20545746388443,23.523274478330656,51.32855751512663,30.196629213483146
GL,Financials,Life & Health Insurance,138.97,9.6169,1.8621,16.87,TTM_YoY,16.87,6.12,11.83,3.73,21.07,26.27,0.7695708712613781,18.5346,-0.007894736842105288,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,76.64875427454811,43.73333946134755,64.04938490917974,61.68894612959098,21.3971665852467,51.488929294765406,83.87884709330727,50.32730825598436,51.256605087009206,21.3971665852467
CWEN,Utilities,Renewable Electricity,36.07,26.393,5.2978,124.88,TTM_YoY,124.88,19.6,,0.81,13.969999999999999,10.98,1.0,35.8173,0.007352941176470562,0.8823529411764706,0.8068181818181818,17.0,4.25,4.25,8.538310923239967,26.284584980237156,64.03162055335969,46.24505928853755,87.78656126482213,40.51383399209485,50.60869565217391,83.99209486166008,53.810581286292035,51.24907277899754,26.284584980237156
JBSS,Consumer Staples,Packaged Foods & Meats,73.49,12.9655,0.7575,21.06,TTM_YoY,21.06,-1.92,1.33,1.88,18.92,8.38,0.4580664836840498,-18.3626,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,72.18181818181817,52.18181818181818,62.90909090909091,44.29090909090909,50.54545454545455,56.734545454545454,48.727272727272734,29.236363636363638,51.2349090909091,44.29090909090909
USPH,Health Care,Health Care Facilities,86.0,29.2688,1.7234,94.21,TTM_YoY,94.21,-12.95,-7.77,17.5,8.98,11.11,0.7559388219980475,-3.1313,0.0,0.8461538461538461,0.7638888888888888,13.0,0.0,0.0,0.0,59.5959595959596,77.8387742155858,49.32659932659932,48.956228956228955,42.84511784511784,55.40698043234275,56.481481481481474,33.888888888888886,51.10336212365198,42.84511784511784
KGS,Energy,Oil & Gas Equipment & Services,37.73,43.1168,2.5163,177.5,TTM_YoY,177.5,-37.62,,19.43,5.67,25.08,0.40037771482530676,-19.8087,0.007352941176470562,0.8823529411764706,0.8068181818181818,17.0,34.25,34.25,51.288254291475525,19.066820276497698,84.83102918586789,48.84792626728111,21.543778801843317,57.02764976958525,48.03763440860215,69.81566820276497,62.40470263824919,50.91104805453156,19.066820276497698
CENTA,Consumer Staples,Household Products,29.28,11.3835,0.5924,58.75,TTM_YoY,58.75,-3.02,2.95,-2.23,10.45,7.99,0.04085850938544008,-11.2059,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,80.49242424242424,52.083333333333336,44.128787878787875,34.28030303030303,80.87121212121211,60.70075757575758,19.507575757575758,11.704545454545455,50.901515151515156,34.28030303030303
TJX,Consumer Discretionary,Apparel Retail,157.38,34.1405,2.9632,6.6,TTM_YoY,6.6,16.4,9.81,4.53,58.3,11.31,0.9556775010552977,29.6589,-0.006666666666666599,0.8333333333333334,0.7844827586206897,24.0,0.0,0.0,0.0,26.27688172043011,49.15372361608921,70.29569892473118,79.56019742640578,39.516129032258064,50.95832272427549,83.73655913978494,50.24193548387097,50.81504527619459,26.27688172043011
ARMK,Consumer Discretionary,Distributors,39.62,31.9015,0.5626,24.1,TTM_YoY,24.1,17.69,,6.35,10.59,4.28,0.6657515442690457,0.7886,0.0,0.8571428571428571,0.7980769230769231,21.0,0.0,0.0,0.0,60.19061583577712,66.32996632996633,25.806451612903224,46.050670640834575,50.146627565982406,49.90966424335013,89.73607038123167,53.841642228739,50.69605984042791,25.806451612903224
ENSG,Health Care,Health Care Facilities,180.57,31.8385,2.1658,35.23,TTM_YoY,35.23,14.35,20.99,17.55,16.63,8.33,0.8216302398193049,32.4507,0.0,0.8181818181818182,0.734375,11.0,0.0,0.0,0.0,48.98989898989899,73.96550041477578,55.5976430976431,77.77777777777777,42.84511784511784,58.0885546284097,35.18518518518518,21.11111111111111,50.693065924949984,42.84511784511784
ADI,Information Technology,Semiconductors,300.25,64.8418,13.3414,39.35,TTM_YoY,39.35,-4.59,6.82,16.89,6.569999999999999,26.61,0.9407075236671648,39.6382,0.03170731707317076,0.7317073170731707,0.7119565217391305,41.0,0.0,0.0,0.0,35.327635327635335,62.69581325075221,60.049169706490574,68.00336863229944,72.45963912630577,59.92993873339698,22.412155745489077,13.447293447293445,50.63340967617628,35.327635327635335
GBCI,Financials,Regional Banks,47.86,26.2401,4.31061,26.14,TTM_YoY,26.14,-16.32,-6.75,21.55359,6.94,35.85106,0.6992125984251969,-4.6803,0.16666666666666663,0.9166666666666666,0.8088235294117647,12.0,4.25,4.25,8.538310923239967,16.899793625315297,52.39162657663489,36.691275718663356,18.46669081319964,97.04196285255675,48.22703351924184,93.95780784223801,59.790009074638796,50.53962863032124,16.899793625315297
GEV,Industrials,Heavy Electrical Equipment,681.55,108.5839,4.9088,34.09,TTM_YoY,34.09,,,9.44,19.09,4.6,0.8967101827676239,74.3095,0.0587044534412956,0.7692307692307693,0.7443181818181819,39.0,0.0,0.0,0.0,12.554112554112562,68.88781000930533,42.42424242424242,73.16017316017314,77.4891774891775,55.1195533438524,53.24675324675323,31.948051948051937,50.485253064692316,12.554112554112562
CWEN-A,Utilities,Renewable Electricity,33.9,26.393,5.2978,124.88,TTM_YoY,124.88,19.6,,0.81,13.969999999999999,10.98,0.9306759098786825,35.8173,0.007352941176470562,0.8823529411764706,0.8068181818181818,17.0,4.25,4.25,8.538310923239967,26.284584980237156,64.03162055335969,46.24505928853755,81.30434782608695,40.51383399209485,49.63636363636363,83.99209486166008,53.810581286292035,50.471207166349316,26.284584980237156
IRDM,Communication Services,Alternative Carriers,19.04,15.8904,2.2879,23.9,TTM_YoY,23.9,,,-10.34,24.86,26.7,0.1805370911991491,-30.8893,0.0,0.8125,0.75,16.0,0.0,0.0,0.0,54.112554112554115,43.15333789018,74.02597402597402,22.943722943722943,52.38095238095237,50.79516974253817,80.5194805194805,48.31168831168829,50.2984734563682,22.943722943722943
ACAD,Health Care,Pharmaceuticals,25.99,16.8357,5.4771,234.21,TTM_YoY,234.21,,,-13.61,32.269999999999996,27.61,0.8421404682274246,48.3447,0.0,0.6923076923076923,0.6693548387096775,26.0,0.0,0.0,0.0,53.977272727272734,50.44926163812033,79.82954545454545,85.48295454545455,42.40056818181818,60.27380119126043,15.767045454545453,9.460227272727272,50.1110864075538,42.40056818181818
POWL,Industrials,Electrical Components & Equipment,419.98,28.2094,4.6171,20.92,TTM_YoY,20.92,134.55,59.76,9.08,31.8,19.73,0.9129251356108536,63.2702,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,41.06583072100313,62.59908718416614,88.08777429467085,65.26645768025078,34.79623824451411,56.83956665313417,38.557993730407524,23.134796238244515,50.09861257015624,34.79623824451411
UFCS,Financials,Property & Casualty Insurance,35.42,8.1212,0.6676,117.07,TTM_YoY,117.07,-8.89,32.83,12.12,13.309999999999999,11.07,0.819862268938021,31.6729,0.0,0.75,0.6730769230769231,8.0,0.0,0.0,0.0,91.2057044079516,75.32932184094975,34.364932819989,69.89706922291192,36.36560069144339,59.755952370075704,18.92826274848747,11.35695764909248,50.07615342587906,34.364932819989
BOOT,Consumer Discretionary,Apparel Retail,192.69,28.2169,2.8357,35.82,TTM_YoY,35.82,-2.44,29.09,17.82,18.11,13.32,0.8584786291446983,25.7193,-0.03896103896103886,0.8181818181818182,0.7685185185185185,22.0,0.0,0.0,0.0,40.59139784946236,89.79490242931104,55.44354838709677,61.778600387801866,23.252688172043012,52.24593183435507,68.81720430107528,41.29032258064517,50.05480998361309,23.252688172043012
SNX,Information Technology,Technology Distributors,150.0,15.7814,0.2003,18.59,TTM_YoY,18.59,8.39,-3.97,6.94,9.42,2.2,0.7648616443797167,9.3534,0.0,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,93.23671497584542,48.57404815905033,31.489758755098045,54.916294473308426,39.533011272141714,52.78080136703045,64.573268921095,38.743961352657,49.97343336415577,31.489758755098045
VVV,Consumer Discretionary,Automotive Retail,31.5,19.0229,2.3435,1.16,TTM_YoY,1.16,-11.35,-0.6,5.64,74.53999999999999,18.46,0.23382696804364772,-13.6513,0.06842105263157894,0.7,0.6699999999999999,20.0,0.0,0.0,0.0,56.885856079404476,47.03712894035475,82.44416873449131,13.397469796200625,84.86352357320098,60.49893211358045,11.910669975186105,7.1464019851116625,49.8284260878867,13.397469796200625
PRSU,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",33.47,2.6,2.1459,2914.36,TTM_YoY,2914.36,,73.84,-68.48,67.45,-12.38,0.43183259353202275,-15.9045,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,73.21428571428572,52.36175115207373,45.334101382488484,22.03784845508801,46.54377880184332,49.12364961849363,87.32718894009217,52.3963133640553,49.778182367605964,22.03784845508801
TBBK,Financials,Regional Banks,69.67,13.43,4.64103,20.97,TTM_YoY,20.97,31.59,36.64,89.12521,27.97,56.46254,0.7087544297151857,25.3734,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,36.482458151800046,79.74006198673972,92.69544577279328,57.53464332617623,28.47970648933731,57.53371630352738,28.812199036918134,17.28731942215088,49.484436927252084,28.47970648933731
LAD,Consumer Discretionary,Automotive Retail,332.05,8.9579,0.2138,17.75,TTM_YoY,17.75,-6.8,20.14,8.58,13.23,4.43,0.48902404921700227,-7.2719,0.0,0.7894736842105263,0.7395833333333334,19.0,0.0,0.0,0.0,92.4317617866005,75.17921146953405,26.86104218362283,31.758532319082292,38.58560794044664,53.30458492092548,56.94789081885856,34.168734491315135,49.477414835003415,26.86104218362283
