Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
UNIT,Uniti Group Inc (Delaware),Communication Services,Alternative Carriers,11.77,2.1567,1.2593,5.046,7.242185577159734,807.23,91.48,245.66,0.7885,13.11,0.9410635326972305,43.8875,570.9259999999986,22.091999999999985,43.8875,0.9410635326972305,42.00799999999998,0.41657500000000003,13.11,85.4826254826255,98.62130623000188,92.3941798941799,83.61628709454797,50.0,85.91672000911133,0.9459459459459459,1.0,0.918918918918919,0.8378378378378378,A,A+,A-,B+,unitigroupincdelaware
EIX,Edison International,Utilities,Electric Utilities,69.88,5.6978,1.3866,6.327,1.5296049031410746,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.7776022467965593,28.0792,116.81250000000004,9.78,28.0792,0.7776022467965593,23.937999999999988,0.36719999999999997,8.42,96.42237982663515,76.48277648277649,94.07407407407408,80.51282051282051,50.0,84.02323287429671,1.0,0.8723404255319149,0.9893617021276596,0.8936170212765957,A+,B+,A+,B+,edisoninternational
MU,Micron Technology Inc,Information Technology,Semiconductors,542.21,24.8641,10.315,16.3286,11.231600359603442,412.05,85.55,40.839999999999996,0.48340000000000005,33.46,0.9920985756080895,597.1969,241.37,48.17399999999999,507.97907999999893,0.9917693008065369,40.839999999999996,0.44785,33.46,55.963734840456844,97.22345190182722,91.39739543979732,96.80140886080198,50.0,80.64525472258939,0.5986842105263158,1.0,0.9539473684210527,0.993421052631579,C+,A+,A,A+,microntechnologyinc
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,50.06,4.8778,0.6621,6.298,1.366292478295164,562.04,17.49,29.580000000000002,0.136,12.19,0.5765538150581103,15.7189,562.04,17.49,15.7189,0.5765538150581103,29.5,0.136,12.19,91.53439153439153,92.94685990338165,88.62433862433863,48.9015873015873,50.0,78.40937198067633,0.9603174603174603,0.9841269841269841,0.9523809523809523,0.47619047619047616,A,A+,A,C,sonocoproductsco
MLI,Mueller Industries Inc,Industrials,Industrial Machinery & Supplies & Components,133.03,17.4296,3.3763,11.8841,4.607594235225253,39.47,11.54,27.029999999999998,0.24239999999999998,27.029999999999998,0.901510663507109,81.0425,39.47,11.54,81.0425,0.901510663507109,27.029999999999998,0.24239999999999998,26.983999999999988,63.95332153618059,88.01286646787516,88.66995073891626,83.30928923293456,50.0,77.42024920893616,0.7427184466019418,0.9757281553398058,0.9611650485436893,0.8689320388349514,B,A+,A,B+,muellerindustriesinc
INVA,Innoviva Inc,Health Care,Pharmaceuticals,23.11,6.3129,4.1617,7.978,1.4706537440897027,3397.08,14.67,30.599999999999998,0.3981,21.88,0.7640579710144927,23.9142,1389.2,14.67,23.9142,0.7640579710144927,30.599999999999998,0.3981,21.88,77.24466891133558,86.99955333879252,86.71679197994986,67.14285714285714,50.0,76.81884731915129,0.8666666666666667,0.9629629629629629,0.9185185185185185,0.6814814814814815,B+,A,A-,B-,innovivainc
INCY,Incyte Corp,Health Care,Biotechnology,96.91,14.9699,3.7464,10.3463,3.7218823330606536,2749.07,21.22,29.15,0.29460000000000003,28.910000000000004,0.7179016874541451,56.2309,1389.2,21.22,56.2309,0.7179016874541451,29.15,0.29460000000000003,28.910000000000004,71.75084175084174,85.80225315764659,85.71428571428571,75.80284043441938,50.0,76.68730058469507,0.8296296296296296,0.9481481481481482,0.9074074074074074,0.7925925925925926,B+,A,A-,B,incytecorp
WDC,Western Digital Corp,Information Technology,"Technology Hardware, Storage & Peripherals",431.52,22.1614,12.2521,37.9683,27.028449021007926,269.21,32.04,90.82000000000001,0.29460000000000003,58.78,0.9625328767803086,881.843,241.37,32.04,507.97907999999893,0.9625328767803086,90.82000000000001,0.29460000000000003,53.78399999999993,43.896444130460374,92.3942862777518,91.46110197490259,91.57370486307329,50.0,75.63298475450577,0.46710526315789475,0.9802631578947368,0.9605263157894737,0.9802631578947368,C,A+,A,A+,westerndigitalcorp
JOE,St Joe Co,Real Estate,Real Estate Development,61.74,30.5504,6.8825,20.4515,4.636597125219664,57.0,27.44,15.45,0.2849,8.62,0.6268184693232131,43.448,54.666,25.9125,43.448,0.6268184693232131,14.995,0.239875,8.5125,38.88888888888889,100.0,100.0,77.77777777777777,50.0,75.27777777777777,0.6666666666666666,1.0,1.0,0.8333333333333334,B-,A+,A+,B+,stjoeco
NEM,Newmont Corporation,Materials,Gold,108.62,16.3666,5.1152,8.4803,3.492694345835263,118.49,21.34,21.72,0.47909999999999997,18.02,0.6968017549936498,110.9536,118.49,21.34,110.9536,0.6968017549936498,21.72,0.24867999999999998,14.592999999999996,55.555555555555564,87.20277307233829,93.65079365079366,77.4891774891775,50.0,75.23997741389046,0.6349206349206349,0.9365079365079365,0.9841269841269841,0.7777777777777778,B-,A,A+,B,newmontcorporation
