Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
EIX,Edison International,Utilities,Electric Utilities,74.74,6.1177,1.4888,6.5133,1.6359855532450474,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.972632337054375,45.5785,96.01499999999999,9.78,45.5785,0.972632337054375,23.83,0.36719999999999997,8.42,96.42857142857143,74.33056912223579,95.83333333333333,88.57142857142857,50.0,85.64587572920905,1.0,0.8571428571428571,1.0,1.0,A+,B+,A+,A+,edisoninternational
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,56.47,5.5531,0.7408,6.3566,1.5336065417946483,510.26,19.34,31.790000000000003,0.1354,11.58,0.9004547751389591,21.3887,338.4454999999985,19.34,21.3887,0.9004547751389591,31.454500000000003,0.1354,11.58,89.81481481481482,95.97050754458162,84.72222222222221,68.51851851851852,50.0,81.5320644718793,0.9722222222222222,0.9861111111111112,0.9097222222222222,0.6527777777777778,A+,A+,A-,B-,sonocoproductsco
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,87.11,3.6,0.9852,2.4359,1.6497199964395894,84.41,36.6,44.65,0.3428,44.65,0.2788179148311306,-1.8811,70.284,21.421499999999977,-1.8811,0.2788179148311306,44.65,0.3428,33.91641799999998,86.19047619047619,98.09472934472933,94.04761904761904,48.19724897528101,50.0,79.31791947352588,0.9642857142857143,1.0,0.9857142857142858,0.45714285714285713,A,A+,A+,C,calmainefoodsinc
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,30.37,7.5114,1.2075,2.7271,1.7594985110598704,76.93,-8.39,24.51,0.3422,13.56,0.9970301734378711,48.7267,76.93,-8.39,48.7267,0.9912790635670345,24.51,0.3422,13.56,87.5,51.91953964368285,91.14583333333333,93.75,50.0,78.7953662620699,0.96875,0.515625,0.984375,0.96875,A,C+,A+,A,apacorpus
CMA,Comerica Inc,Financials,Regional Banks,88.67,8.9355,1.50672,9.9537,1.4724344071736966,85.54,76.29956,17.49,0.4015666,11.99,0.7906024566192241,31.636,85.13099999999991,76.29956,31.636,0.7906024566192241,17.49,0.4015666,11.99,70.47413793103448,90.81812091140118,73.70689655172413,92.99021819646413,50.0,77.80692644226272,0.8038793103448276,0.9870689655172413,0.7370689655172413,0.9439655172413793,B+,A+,B,A,comericainc
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,99.54,10.5128,2.1593,5.5132,3.159277879341865,32.98,19.34,29.95,0.32380000000000003,18.44,0.8489322436066441,25.0817,32.98,19.34,25.0817,0.8489322436066441,29.95,0.32380000000000003,16.6305,74.07407407407408,86.24074074074073,95.13888888888887,65.06666666666666,50.0,77.56472222222222,0.8194444444444444,0.9444444444444444,1.0,0.5694444444444444,B+,A,A+,C+,cfindustriesholdingsinc
NEM,Newmont Corporation,Materials,Gold,130.0,19.961,6.2386,10.3764,8.360343674435356,118.49,21.34,21.72,0.47909999999999997,18.02,0.9478910838227443,208.642,118.49,21.34,137.35978500000007,0.9478910838227443,21.72,0.34090000000000015,16.6305,49.53703703703703,87.83670033670035,93.51851851851852,93.00505050505049,50.0,76.93223905723906,0.5138888888888888,0.9583333333333334,0.9861111111111112,1.0,C+,A,A+,A+,newmontcorporation
JOE,St Joe Co,Real Estate,Real Estate Development,72.17,35.9173,8.0916,23.6456,5.419877138437045,57.0,27.44,15.45,0.2849,8.62,0.9868855494183356,51.1414,57.0,25.686,44.48185999999999,0.9866915381262179,15.085999999999999,0.25088,8.533999999999999,26.666666666666668,100.0,100.0,100.0,50.0,76.66666666666667,0.4,1.0,1.0,1.0,C-,A+,A+,A+,stjoeco
ECPG,Encore Capital Group Inc,Financials,Consumer Finance,68.29,5.6928,0.8266,8.0546,1.516329013864341,13.54,33.12,28.189999999999998,0.35340000000000005,5.3100000000000005,0.9891252955082743,75.3273,13.54,33.12,52.7764,0.9453415501213066,28.189999999999998,0.35340000000000005,5.3100000000000005,72.84482758620689,61.683255093872525,87.93103448275862,95.52918346021795,50.0,76.63645322805948,0.8362068965517241,0.7370689655172413,0.8793103448275862,0.9698275862068966,B+,B,B+,A,encorecapitalgroupinc
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,83.23,3.4087,1.5355,2.8635,2.43671080637181,265.66,4.12,91.96,0.1825,38.72,0.7830431979368152,9.7442,265.66,4.12,9.7442,0.7830431979368152,91.96,0.1825,38.72,80.66943740020663,76.21452923032139,87.73715600638678,70.64694280078896,50.0,76.47394275787042,0.9053254437869822,0.8520710059171598,0.9704142011834319,0.7100591715976331,A-,B+,A+,B,boydgamingcorp
