Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
EIX,Edison International,Utilities,Electric Utilities,70.3,5.742,1.3974,6.3466,1.5387982926562327,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.8127475693194094,22.709,103.4625,9.78,22.709,0.8127475693194094,21.801999999999985,0.36719999999999997,8.42,97.07602339181285,76.24396356745522,94.73684210526316,71.47625160462131,50.0,82.49725940868431,1.0,0.8771929824561403,0.9824561403508771,0.7368421052631579,A+,B+,A+,B,edisoninternational
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,53.19,5.2311,0.6978,6.1409,1.4517198745609223,510.27,19.34,31.840000000000003,0.1354,11.58,0.7347145022738757,13.4599,404.5339999999985,19.34,13.4599,0.7347145022738757,31.609,0.1354,11.58,92.15686274509805,95.32613045218088,85.29411764705883,64.70588235294117,50.0,81.36914765906363,0.9632352941176471,0.9852941176470589,0.9117647058823529,0.5882352941176471,A,A+,A-,C+,sonocoproductsco
MU,Micron Technology Inc,Information Technology,Semiconductors,357.22,16.7175,6.9353,10.9448,7.399627967867693,412.05,85.55,40.839999999999996,0.48340000000000005,33.46,0.7215226939970718,291.8605,236.99549999999996,35.320999999999806,245.0163,0.7215226939970718,40.839999999999996,0.4064000000000001,33.46,65.33614519427404,96.72375133334963,92.14266661585947,88.18696941271472,50.0,81.35184710174624,0.7055214723926381,1.0,0.9570552147239264,0.9202453987730062,B,A+,A,A-,microntechnologyinc
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,136.45,14.184,2.9133,7.1866,4.3307561446272596,32.98,19.34,29.95,0.32380000000000003,18.44,0.9858773181169757,74.9808,32.98,19.34,74.9808,0.9809748949347489,29.95,0.2979699999999999,16.6485,65.68627450980392,83.03871548619449,96.07843137254902,92.23529411764706,50.0,80.49597839135654,0.7794117647058824,0.8970588235294118,1.0,0.9852941176470589,B,B+,A+,A+,cfindustriesholdingsinc
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,77.12,3.2731,0.8958,2.1931,1.4605258423306295,84.41,36.6,44.65,0.3428,44.65,0.0954478707782673,-16.3648,81.65199999999996,20.995,-16.3648,0.0954478707782673,44.65,0.3428,32.97102,84.50704225352113,98.26424027399109,95.07042253521126,53.15224681421864,50.0,80.17766361482505,0.9577464788732394,1.0,0.9859154929577465,0.5211267605633803,A,A+,A+,C+,calmainefoodsinc
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,80.16,3.2777,1.4765,2.7768,2.346830929217401,265.66,4.12,91.96,0.1825,38.72,0.6840747904577692,18.3173,255.55199999999917,4.12,18.3173,0.6840747904577692,91.96,0.1825,38.72,79.5031055900621,78.47834324595944,88.3682712215321,80.17562647247804,50.0,78.69863814658605,0.8881987577639752,0.8509316770186336,0.968944099378882,0.8136645962732919,B+,B+,A,B+,boydgamingcorp
JOE,St Joe Co,Real Estate,Real Estate Development,61.42,30.0373,6.7669,20.1461,4.612565523663618,57.0,27.44,15.45,0.2849,8.62,0.6366035020388582,30.8758,54.666,25.247500000000002,29.42115,0.6366035020388582,14.995,0.239875,8.5125,38.88888888888889,100.0,100.0,93.65079365079364,50.0,78.45238095238095,0.6666666666666666,1.0,1.0,1.0,B-,A+,A+,A+,stjoeco
INVA,Innoviva Inc,Health Care,Pharmaceuticals,22.66,6.19,4.0807,7.7905,1.4420170420195875,3397.08,14.67,30.599999999999998,0.3981,21.88,0.7118840579710145,26.7338,414.78499999999997,14.67,26.7338,0.7118840579710145,30.599999999999998,0.3981,21.88,76.00180724985229,85.14842185843233,88.24940047961631,74.43276148312118,50.0,77.97903860067785,0.8561151079136691,0.9568345323741008,0.935251798561151,0.7194244604316546,B+,A,A,B,innovivainc
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,44.39,10.935,1.7579,3.635,2.5714848456761517,77.13,-8.39,24.51,0.3422,13.56,0.9953151756001423,109.3868,77.13,-8.39,109.3868,0.9953151756001423,24.51,0.3422,13.56,83.5978835978836,51.76462030052787,88.88888888888887,95.86596119929453,50.0,77.6478094216576,0.9841269841269841,0.5079365079365079,0.9841269841269841,1.0,A+,C+,A+,A+,apacorpus
NFG,National Fuel Gas Co,Utilities,Gas Utilities,95.29,13.8276,2.1617,7.6635,2.782977952880086,-2.57,112.85,21.09,0.2394,11.05,0.934758569848876,21.1108,-2.57,22.317999999999994,21.1108,0.934758569848876,21.09,0.2394,8.667999999999994,88.30409356725146,64.78912799239478,83.62573099415204,79.72171808832425,50.0,76.88462535649468,0.9649122807017544,0.7192982456140351,0.9122807017543859,0.8421052631578947,A,B,A-,B+,nationalfuelgasco
INCY,Incyte Corp,Health Care,Biotechnology,90.3,13.9673,3.4955,9.5224,3.468021614646342,2749.07,21.22,29.15,0.29460000000000003,28.910000000000004,0.6255746637153072,48.8134,414.78499999999997,21.22,48.8134,0.6255746637153072,29.15,0.29460000000000003,28.910000000000004,71.67135856532165,84.60535075982341,87.05035971223022,73.07297019527235,50.0,76.21609376040712,0.8273381294964028,0.9424460431654677,0.9064748201438849,0.7122302158273381,B+,A,A-,B,incytecorp
NEM,Newmont Corporation,Materials,Gold,102.1,15.6771,4.8997,8.1166,3.2830426506148065,118.49,21.34,21.72,0.47909999999999997,18.02,0.643490271569491,110.994,118.49,21.34,110.994,0.643490271569491,21.72,0.2979699999999999,16.6485,55.392156862745104,86.96387645967478,93.13725490196079,82.88770053475936,50.0,76.1026683400633,0.5808823529411765,0.9705882352941176,0.9852941176470589,0.8823529411764706,C+,A+,A+,B+,newmontcorporation
ECPG,Encore Capital Group Inc,Financials,Consumer Finance,68.87,5.7953,0.8415,8.0946,1.5292074855006175,13.54,33.12,28.189999999999998,0.35340000000000005,5.3100000000000005,0.8813996010638299,92.6434,13.54,33.12,49.52823,0.7740371209767144,28.189999999999998,0.35340000000000005,5.3100000000000005,71.875,59.11570157810946,88.83928571428571,94.71540178571429,50.0,75.94479210133618,0.8482142857142857,0.6919642857142857,0.8883928571428571,0.9598214285714286,B+,B-,B+,A,encorecapitalgroupinc
