Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,53.68,5.2941,0.7062,6.1831,1.46509349250668,510.27,19.34,31.840000000000003,0.1354,11.58,0.7594744820616474,17.6419,417.75099999999964,19.34,17.6419,0.7594744820616474,31.609,0.1354,11.58,90.19607843137256,96.33861236802413,87.25490196078431,69.86425339366517,50.0,82.60331825037709,0.9632352941176471,0.9852941176470589,0.9411764705882353,0.6764705882352942,A,A+,A,B-,sonocoproductsco
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,87.77,3.6351,0.9948,2.462,1.6622193099242655,84.41,36.6,44.65,0.3428,44.65,0.2909324522760645,5.7088,80.27299999999994,19.715499999999953,5.7088,0.2909324522760645,44.65,0.3428,32.47482599999996,83.78378378378379,98.3022960634901,94.36936936936938,65.83011583011583,50.0,82.36477066700948,0.9594594594594594,1.0,0.9864864864864865,0.6216216216216216,A,A+,A+,B-,calmainefoodsinc
EIX,Edison International,Utilities,Electric Utilities,72.97,5.9532,1.4488,6.4403,1.5972419831454525,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.9088944904573281,28.0175,103.4625,9.78,28.0175,0.9088944904573281,21.801999999999985,0.36719999999999997,8.42,96.54164145997176,77.89137477840944,94.73684210526316,68.23277706461275,50.0,82.04445125991317,1.0,0.8620689655172413,0.9827586206896551,0.8103448275862069,A+,B+,A+,B+,edisoninternational
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,34.54,8.5086,1.3679,2.9916,2.0008805264621374,77.13,-8.39,24.51,0.3422,13.56,0.9766964951528709,76.1346,77.13,-8.39,76.1346,0.973410061992146,24.51,0.3422,13.56,86.15384615384615,52.05955112081594,89.23076923076923,95.51839464882944,50.0,78.36174300008292,0.9692307692307692,0.5076923076923077,0.9846153846153847,0.9846153846153847,A,C+,A+,A+,apacorpus
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,80.04,3.2683,1.4722,2.7705,2.343317709263483,265.66,4.12,91.96,0.1825,38.72,0.6802063185041912,16.8638,250.53399999999945,4.12,16.8638,0.6802063185041912,91.96,0.1825,38.72,80.4040404040404,77.29998396665063,88.24710519832472,76.56565656565658,50.0,77.93591450705273,0.8909090909090909,0.8303030303030303,0.9696969696969697,0.7878787878787878,B+,B+,A,B,boydgamingcorp
NEM,Newmont Corporation,Materials,Gold,110.19,16.9192,5.288,8.7719,7.086355919123322,118.49,21.34,21.72,0.47909999999999997,18.02,0.731475741459754,138.3002,118.49,21.34,132.33084499999998,0.731475741459754,21.72,0.234035,15.984499999999997,52.94117647058823,89.26237161531279,94.11764705882354,89.77591036414566,50.0,77.57236227824464,0.5808823529411765,0.9705882352941176,0.9852941176470589,0.9558823529411765,C+,A+,A+,A,newmontcorporation
CMA,Comerica Inc,Financials,Regional Banks,88.67,8.9355,1.50672,9.9537,1.4724344071736966,85.54,76.29956,17.49,0.4015666,11.99,0.7906024566192241,31.636,85.54,76.29956,31.636,0.7906024566192241,17.49,0.4015666,11.99,69.33333333333333,88.57031051218212,72.88888888888889,93.63247863247864,50.0,76.9961133844877,0.7733333333333333,0.9777777777777777,0.7288888888888889,0.9466666666666667,B,A+,B,A,comericainc
INVA,Innoviva Inc,Health Care,Pharmaceuticals,22.15,6.0507,3.9889,7.5781,1.40956211300679,3397.08,14.67,30.599999999999998,0.3981,21.88,0.6527536231884057,27.3721,390.20599999999985,14.67,27.3721,0.6527536231884057,30.599999999999998,0.3981,21.88,77.31028484453142,86.00327812284334,87.07482993197279,67.39455782312925,50.0,76.77584588332057,0.8775510204081632,0.9455782312925171,0.9251700680272109,0.6870748299319728,B+,A,A-,B-,innovivainc
ECPG,Encore Capital Group Inc,Financials,Consumer Finance,66.46,5.657,0.8214,8.0406,1.4756952154257443,13.54,33.12,28.189999999999998,0.35340000000000005,5.3100000000000005,0.8313248005319147,93.9306,13.54,33.12,56.33321999999999,0.8182819729982335,28.189999999999998,0.35340000000000005,5.3100000000000005,73.55555555555556,61.604084184729345,87.55555555555556,95.48821548821549,50.0,76.69623771236675,0.8444444444444444,0.7422222222222222,0.8755555555555555,0.96,B+,B,B+,A,encorecapitalgroupinc
ADEA,Adeia Inc,Information Technology,IT Consulting & Other Services,22.96,22.5419,5.6471,11.9762,5.207884410370404,72.59,17.91,26.340000000000003,0.3947,12.870000000000001,0.9364118092354278,67.959,72.59,17.91,67.959,0.9156763124176954,26.340000000000003,0.3947,12.870000000000001,64.93827160493827,81.55752488471624,80.3904071388734,90.95383708034439,50.0,75.83444207896504,0.7151515151515152,0.9151515151515152,0.8242424242424242,0.9272727272727272,B,A-,B+,A-,adeiainc
