Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
UNIT,Uniti Group Inc (Delaware),Communication Services,Alternative Carriers,11.28,2.067,1.2069,4.998,6.940684223480186,807.23,91.48,245.66,0.7885,13.11,0.869792878752618,53.4694,321.08849999999984,22.091999999999985,53.4694,0.869792878752618,81.76299999999969,0.41657500000000003,13.11,87.83882783882784,98.55699855699855,93.34656084656085,90.27417027417027,50.0,88.06258093758095,0.9487179487179487,1.0,1.0,0.9230769230769231,A,A+,A+,A-,unitigroupincdelaware
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,51.56,5.0165,0.681,6.3922,1.4072321250678916,562.04,17.49,29.580000000000002,0.136,12.19,0.6523496715512888,14.4506,240.62599999999998,17.49,14.4506,0.6523496715512888,29.5,0.136,12.19,89.55026455026454,95.26455026455025,90.2116402116402,57.9047619047619,50.0,80.57433862433862,0.9375,0.984375,0.953125,0.578125,A,A+,A,C+,sonocoproductsco
MU,Micron Technology Inc,Information Technology,Semiconductors,746.81,34.9302,14.491,22.981,15.4697837822162,412.05,85.55,40.839999999999996,0.48340000000000005,33.46,0.9993974542441816,777.0523,257.60999999999973,47.04399999999999,493.0368199999996,0.9923589762072912,40.839999999999996,0.4248699999999999,33.46,46.764370003806626,97.24150684584339,92.14756129368806,97.7287102243088,50.0,78.72202623840411,0.5067567567567568,0.9932432432432432,0.9594594594594594,1.0,C+,A+,A,A+,microntechnologyinc
KALU,Kaiser Aluminum Corp,Materials,Aluminum,180.33,19.2093,0.7959,10.4451,4.345196501289126,242.59,20.84,18.68,0.0674,8.16,0.9770638261317758,163.6018,240.62599999999998,20.84,161.80615999999998,0.9465967353939085,18.68,0.0674,8.16,72.78439153439153,95.38239538239537,60.31746031746032,97.83549783549783,50.0,76.91904160654161,0.828125,1.0,0.640625,1.0,B+,A+,B-,A+,kaiseraluminumcorp
NEM,Newmont Corporation,Materials,Gold,116.51,17.5555,5.4868,9.1075,3.746398621186397,118.49,21.34,21.72,0.47909999999999997,18.02,0.787899780625794,120.5376,118.49,21.34,120.5376,0.787899780625794,21.72,0.23540999999999998,14.592999999999996,53.56316137566137,88.78066378066377,93.65079365079366,86.43578643578643,50.0,76.8467787999038,0.609375,0.96875,0.984375,0.921875,B-,A,A+,A-,newmontcorporation
INCY,Incyte Corp,Health Care,Biotechnology,98.56,15.3037,3.8299,10.6207,3.785251498776783,2749.07,21.22,29.15,0.29460000000000003,28.910000000000004,0.7481658107116654,65.0092,524.5159999999945,21.22,65.0092,0.7481658107116654,29.15,0.29460000000000003,28.910000000000004,69.07402989821882,91.02936433362788,86.56330749354005,69.85972683647103,50.0,76.0871525819595,0.7862595419847328,0.9694656488549618,0.9122137404580153,0.7175572519083969,B,A,A-,B,incytecorp
INVA,Innoviva Inc,Health Care,Pharmaceuticals,22.89,6.2305,4.1074,7.8522,1.456653578633202,3397.08,14.67,30.599999999999998,0.3981,21.88,0.7385507246376812,23.197,524.5159999999945,14.67,23.197,0.7385507246376812,30.599999999999998,0.3981,21.88,76.30605916030534,85.90524104089994,87.59689922480622,64.06589147286822,50.0,75.96996609903152,0.8549618320610687,0.9312977099236641,0.9236641221374046,0.6564885496183206,B+,A,A-,B-,innovivainc
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,85.64,3.4645,1.5534,2.8931,2.5072679737796686,272.31,3.45,91.96,0.1734,38.72,0.7782340862423001,19.6591,272.31,3.45,19.6591,0.7782340862423001,91.96,0.1734,38.72,80.08331404767415,70.61307388480601,87.58620689655173,68.2282996432818,50.0,74.68565494167403,0.9060402684563759,0.7785234899328859,0.9630872483221476,0.7181208053691275,A-,B,A,B,boydgamingcorp
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,35.56,8.7635,1.4088,3.0592,2.059968486421355,77.13,-8.39,24.51,0.3422,13.56,0.6641170601928834,119.7775,77.13,-8.39,119.7775,0.6641170601928834,24.51,0.3422,13.56,87.27272727272727,49.80260681347637,87.27272727272727,77.14285714285714,50.0,74.02545642763033,0.9727272727272728,0.4727272727272727,0.9636363636363636,0.8181818181818182,A+,C,A,B+,apacorpus
ECPG,Encore Capital Group Inc,Financials,Consumer Finance,83.88,7.0023,1.0167,8.5651,1.8624934497428745,13.54,33.12,28.189999999999998,0.35340000000000005,5.3100000000000005,0.8462213639954357,105.7395,13.54,33.12,70.7628,0.8462213639954357,28.189999999999998,0.35340000000000005,5.3100000000000005,69.66977745872218,57.91536404914936,88.77551020408163,86.7408781694496,50.0,73.54257035942075,0.7839195979899497,0.6633165829145728,0.8894472361809045,0.9045226130653267,B,B-,B+,A-,encorecapitalgroupinc
AL,Sumisho Air Lease Corp,Industrials,Passenger Airlines,65.0,6.6909,2.4148,7.6199,0.8594961765643162,153.5,10.32,13.23,0.7495,3.85,1.0,54.5779,106.67149999999995,10.32,54.5779,0.957018132975151,13.23,0.2659,3.85,78.16931602151844,86.58580824193447,54.06301824212272,89.02041516555155,50.0,73.1793282474075,0.8439024390243902,0.9707317073170731,0.5658536585365853,0.9414634146341463,B+,A+,C+,A,sumishoairleasecorp
PAHC,Phibro Animal Health Corp,Health Care,Pharmaceuticals,40.0,17.4697,1.0987,10.4048,5.675368898978434,373.82,32.39,30.81,0.1153,8.95,0.5091664629674896,79.7753,373.82,32.39,79.7753,0.5091664629674896,30.81,0.1153,8.95,81.31162531806616,89.95774932790437,61.75710594315245,71.28682170542635,50.0,73.01609702197081,0.9007633587786259,0.9465648854961832,0.6450381679389313,0.7404580152671756,A-,A,B-,B,phibroanimalhealthcorp
SEE,Sealed Air Corp,Materials,Paper & Plastic Packaging Products & Materials,42.15,12.2884,1.159,12.7091,5.0155285046228535,88.84,-0.61,48.39,0.134,9.58,0.874778499704666,74.6065,88.84,-0.61,74.6065,0.874778499704666,29.5,0.134,9.58,69.56018518518518,61.9431216931217,82.8042328042328,85.26984126984127,50.0,72.53369708994708,0.796875,0.671875,0.890625,0.890625,B,B-,B+,B+,sealedaircorp
TMP,Tompkins Financial Corp,Financials,Regional Banks,85.77,7.6589,3.46671,5.7003,1.3112012388917849,126.16,16.23686,19.939999999999998,0.08044029999999999,17.62,0.9567448680351903,37.2759,96.085,16.23686,37.2759,0.9567448680351903,19.939999999999998,0.08044029999999999,17.62,77.5817864834376,54.577181644288444,76.53061224489795,89.90125082290982,50.0,72.42378617552355,0.8894472361809045,0.5628140703517588,0.7688442211055276,0.9396984924623115,B+,C+,B,A,tompkinsfinancialcorp
DAL,Delta Air Lines Inc,Industrials,Passenger Airlines,73.33,10.7611,0.7392,7.0981,2.3072227745824785,21.36,5.24,23.14,0.08779999999999999,13.209999999999999,0.901639344262295,51.0713,21.36,5.24,51.0713,0.901639344262295,23.14,0.08779999999999999,13.209999999999999,92.66027585648992,67.2757437912174,60.19900497512438,78.69960542117002,50.0,72.40989005038105,0.975609756097561,0.7170731707317073,0.6390243902439025,0.824390243902439,A+,B,B-,B+,deltaairlinesinc
OII,Oceaneering International Inc,Energy,Oil & Gas Equipment & Services,36.54,10.7357,1.3007,8.9317,3.3912147676544557,88.33,2.39,34.53,0.10310000000000001,23.09,0.8347946469773881,92.5184,88.33,2.39,92.5184,0.8347946469773881,27.732999999999997,0.10310000000000001,16.837999999999997,69.0909090909091,75.90606273109779,79.39393939393939,75.39772727272728,50.0,72.38197012197713,0.8454545454545455,0.8727272727272727,0.8,0.7818181818181819,B+,B+,B,B,oceaneeringinternationalinc
CVNA,Carvana Co,Consumer Discretionary,Automotive Retail,77.94,12.4735,0.8636,11.2056,4.945462851921649,420.71,48.63,62.849999999999994,0.09179999999999999,18.38,0.5575785161583978,36.4735,312.90999999999997,22.618,36.4735,0.5575785161583978,62.849999999999994,0.09179999999999999,18.38,65.81809766257811,98.55289868944777,69.42528735632185,68.88192267502612,50.0,72.29781052761977,0.7181208053691275,1.0,0.7416107382550335,0.7248322147651006,B,A+,B,B,carvanaco
INDV,"Indivior Pharmaceuticals, Inc",Health Care,Pharmaceuticals,39.5,22.933,3.8838,18.1615,105.6997591651057,7022.71,4.38,159.06,0.2113,29.4,0.950609153770168,259.745,524.5159999999945,4.38,122.90492,0.950609153770168,98.90799999999997,0.2113,29.4,47.90473918575063,69.19012476183018,89.6640826873385,95.13178294573643,50.0,72.2565870097856,0.4732824427480916,0.7786259541984732,0.9465648854961832,0.9770992366412213,C,B,A,A+,indiviorpharmaceuticalsinc
DELL,Dell Technologies Inc,Information Technology,"Technology Hardware, Storage & Peripherals",260.46,28.6543,1.4981,17.835,67.96086105675147,33.09,18.8,130.7,0.0739,13.700000000000001,0.9790317790317788,170.6922,33.09,18.8,170.6922,0.9790317790317788,113.0909999999999,0.0739,13.700000000000001,75.26646364674535,74.39234296165355,70.35406885758998,79.8458239146815,50.0,72.25276650135085,0.7972972972972973,0.8513513513513513,0.7297297297297297,0.8783783783783784,B,B+,B,B+,delltechnologiesinc
