Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,89.84,3.7128,1.0161,2.5197,1.7014217022171132,84.41,36.6,44.65,0.3428,44.65,0.328928046989721,8.6993,80.9625,20.14199999999993,8.6993,0.328928046989721,44.65,0.3428,32.83522399999994,84.93150684931506,98.24284974350039,94.29223744292237,68.23621784163046,50.0,83.10174959008553,0.958904109589041,1.0,0.9863013698630136,0.6438356164383562,A,A+,A+,B-,calmainefoodsinc
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,53.34,5.2459,0.6998,6.1508,1.4558138392381952,510.27,19.34,31.840000000000003,0.1354,11.58,0.7422940879231938,13.7313,364.8829999999989,19.34,13.7313,0.7422940879231938,31.609,0.1354,11.58,90.68627450980394,95.72005001869255,85.78431372549021,67.27668845315904,50.0,81.71699475319386,0.9705882352941176,0.9852941176470589,0.9117647058823529,0.6176470588235294,A+,A+,A-,B-,sonocoproductsco
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,115.78,12.228,2.5115,6.295,3.674715620556571,32.98,19.34,29.95,0.32380000000000003,18.44,0.9113828786453435,51.1291,32.98,19.34,51.1291,0.8805352620433915,29.95,0.2933499999999999,16.6485,70.09803921568627,83.6764705882353,96.07843137254902,91.52941176470588,50.0,81.58529411764707,0.7941176470588235,0.8970588235294118,1.0,0.9705882352941176,B,B+,A+,A+,cfindustriesholdingsinc
EIX,Edison International,Utilities,Electric Utilities,71.76,5.8738,1.4294,6.4051,1.570756265732735,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.8653222902412677,30.2832,95.725,9.78,30.2832,0.8653222902412677,22.97799999999999,0.36719999999999997,8.42,96.49122807017544,75.63420746989425,95.32163742690057,66.86350021394951,50.0,81.45275791103775,1.0,0.8596491228070176,0.9824561403508771,0.7543859649122807,A+,B+,A+,B,edisoninternational
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,32.68,8.0504,1.2942,2.8701,1.8933293164779903,76.93,-8.39,24.51,0.3422,13.56,0.9626940915507157,74.2933,76.93,-8.39,74.2933,0.9626940915507157,24.51,0.3422,13.56,86.66666666666667,51.77675585284281,90.76923076923077,91.37123745819397,50.0,77.98857302118172,0.9692307692307692,0.5076923076923077,0.9846153846153847,0.9846153846153847,A,C+,A+,A+,apacorpus
CMA,Comerica Inc,Financials,Regional Banks,88.67,8.9355,1.50672,9.9537,1.4724344071736966,85.54,76.29956,17.49,0.4015666,11.99,0.7906024566192241,31.636,85.54,76.29956,31.636,0.7906024566192241,17.49,0.4015666,11.99,69.0909090909091,89.0594730892966,75.45454545454545,91.63332629234696,50.0,77.27492351269234,0.7727272727272727,0.9863636363636363,0.7545454545454545,0.9318181818181818,B,A+,B,A,comericainc
NEM,Newmont Corporation,Materials,Gold,116.29,17.8559,5.5807,9.2659,7.4786489684622115,118.49,21.34,21.72,0.47909999999999997,18.02,0.7997845988152936,164.7769,118.49,21.34,129.39062999999996,0.7997845988152936,21.72,0.2933499999999999,16.6485,50.980392156862756,87.39201974496092,93.13725490196079,92.16577540106951,50.0,76.94097079391197,0.5441176470588235,0.9705882352941176,0.9852941176470589,0.9852941176470589,C+,A+,A+,A+,newmontcorporation
NFG,National Fuel Gas Co,Utilities,Gas Utilities,92.93,13.4788,2.1072,7.5121,2.7140533231309307,-2.57,112.85,21.09,0.2394,11.05,0.9504132231404964,26.3322,-2.57,22.317999999999994,26.3322,0.9504132231404964,21.09,0.2394,8.667999999999994,88.8888888888889,65.31731113498032,84.79532163742691,77.13032581453633,50.0,76.91058002148228,0.9824561403508771,0.7192982456140351,0.9122807017543859,0.9473684210526315,A+,B,A-,A,nationalfuelgasco
ECPG,Encore Capital Group Inc,Financials,Consumer Finance,70.68,5.892,0.8555,8.1323,1.5693971987103765,13.54,33.12,28.189999999999998,0.35340000000000005,5.3100000000000005,0.9190076462765958,97.2098,13.54,33.12,47.77082999999998,0.8506124997824758,28.189999999999998,0.35340000000000005,5.3100000000000005,71.81818181818183,60.505064776975914,90.0,95.45065379825652,50.0,76.64568916959195,0.8295454545454546,0.7318181818181818,0.9,0.9727272727272728,B+,B,B+,A+,encorecapitalgroupinc
INVA,Innoviva Inc,Health Care,Pharmaceuticals,22.03,6.0179,3.9673,7.5281,1.401925659121426,3397.08,14.67,30.599999999999998,0.3981,21.88,0.6388405797101451,25.2416,392.93699999999967,14.67,25.2416,0.6388405797101451,30.599999999999998,0.3981,21.88,78.14655172413794,85.3822175169725,86.89655172413792,66.39655172413794,50.0,76.61652971029106,0.896551724137931,0.9448275862068966,0.9241379310344827,0.6758620689655173,B+,A,A-,B-,innovivainc
DELL,Dell Technologies Inc,Information Technology,"Technology Hardware, Storage & Peripherals",146.48,16.3529,0.855,10.983,38.220482713633395,33.09,18.8,130.7,0.0739,13.700000000000001,0.7878921785240829,57.4715,33.09,18.8,57.4715,0.7878921785240829,113.85199999999998,0.0739,13.700000000000001,87.02004219409282,75.8729276810734,69.41561844863732,84.50878334417696,50.0,76.18525736573261,0.93125,0.8625,0.7125,0.90625,A,B+,B,A-,delltechnologiesinc
ADEA,Adeia Inc,Information Technology,IT Consulting & Other Services,19.87,19.5082,4.8871,10.5597,4.528155693808254,72.61,17.91,26.340000000000003,0.3947,12.870000000000001,0.8854961832061069,32.8209,72.61,17.91,32.8209,0.8338404265598232,26.340000000000003,0.3947,12.870000000000001,70.99156118143459,82.84085418881051,79.05005241090147,84.32232704402517,50.0,75.94303964465115,0.75625,0.9125,0.80625,0.9,B,A-,B+,B+,adeiainc
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,80.13,3.2818,1.4783,2.7795,2.345952624228921,265.66,4.12,91.96,0.1825,38.72,0.6831076724693746,11.5861,265.66,4.12,11.5861,0.6831076724693746,91.96,0.1825,38.72,79.76190476190476,76.67548500881834,88.25919589392642,66.14285714285714,50.0,75.56894359429289,0.8988095238095238,0.8333333333333334,0.9642857142857143,0.6369047619047619,B+,B+,A,B-,boydgamingcorp
PAHC,Phibro Animal Health Corp,Health Care,Pharmaceuticals,47.92,21.1187,1.3281,11.9352,6.799091940976163,373.82,32.39,30.81,0.1153,8.95,0.7912306925759841,105.577,373.82,32.39,86.86397999999983,0.7912306925759841,30.81,0.1153,8.95,77.65644955300127,91.15774349667271,60.22988505747127,88.32758620689654,50.0,75.36864959333198,0.8827586206896552,0.9793103448275862,0.6137931034482759,0.9379310344827586,B+,A+,B-,A,phibroanimalhealthcorp
INCY,Incyte Corp,Health Care,Biotechnology,95.94,14.8397,3.7138,10.2393,3.684628944730566,2749.07,21.22,29.15,0.29460000000000003,28.910000000000004,0.7216073556955558,36.8812,392.93699999999967,21.22,36.8812,0.7216073556955558,29.15,0.29460000000000003,28.910000000000004,72.8448275862069,84.38067150635209,85.28735632183908,69.3103448275862,50.0,75.27124924379915,0.8413793103448276,0.9241379310344827,0.9,0.7103448275862069,B+,A-,B+,B,incytecorp
JOE,St Joe Co,Real Estate,Real Estate Development,68.92,34.2999,7.7272,22.683,5.1758061851334505,57.0,27.44,15.45,0.2849,8.62,0.8614775725593666,46.6383,57.0,24.628,40.610499999999995,0.8614775725593666,15.085999999999999,0.25088,8.533999999999999,26.666666666666668,100.0,100.0,92.38095238095238,50.0,75.14285714285715,0.5,1.0,1.0,1.0,C,A+,A+,A+,stjoeco
MU,Micron Technology Inc,Information Technology,Semiconductors,370.3,34.9967,9.8501,19.0347,7.670573418345576,205.92,45.43,22.43,0.3245,17.740000000000002,0.7837343892780994,314.809,205.92,36.36050000000006,171.25141,0.7837343892780994,22.43,0.3245,17.740000000000002,43.3834388185654,95.01007773822379,80.5293501048218,96.45925331192294,50.0,74.27206344087615,0.45625,0.99375,0.825,0.99375,C,A+,B+,A+,microntechnologyinc
HCI,Hci Group Inc,Financials,Property & Casualty Insurance,169.42,7.3614,2.4434,2.3552,2.1142825765744178,74.84,20.1,38.04,0.4866,33.550000000000004,0.4923117611146399,25.6266,74.84,20.1,25.6266,0.4923117611146399,38.04,0.4866,23.285999999999962,62.95454545454545,79.04837543288919,95.0,67.56006439267381,50.0,73.81032432874896,0.6636363636363637,0.95,0.95,0.6727272727272727,B-,A,A,B-,hcigroupinc
UFCS,United Fire Group Inc,Financials,Property & Casualty Insurance,37.79,8.1603,0.6957,5.6147,1.0247663158579807,87.78,10.62,13.5,0.1148,11.73,0.818181818181818,32.1791,86.54799999999997,10.62,32.1791,0.818181818181818,13.5,0.1148,11.73,85.22727272727272,74.2224430113182,59.54545454545455,85.56875132885824,50.0,73.15142068621711,0.95,0.8909090909090909,0.5954545454545455,0.8863636363636364,A,B+,C+,B+,unitedfiregroupinc
ALL,Allstate Corp,Financials,Property & Casualty Insurance,212.32,5.3593,0.8141,4.4913,1.8034363140316723,121.66,5.58,39.47,0.19440000000000002,30.25,0.8912880767805563,7.5419,86.54799999999997,5.58,7.5419,0.8506124997824758,38.11149999999998,0.19440000000000002,23.285999999999962,69.54545454545455,60.75723001817445,97.72727272727273,70.75600643926738,50.0,73.1208291096702,0.7886363636363637,0.740909090909091,0.9772727272727273,0.7227272727272728,B,B,A+,B,allstatecorp
BFH,Bread Financial Holdings Inc,Financials,Consumer Finance,72.21,5.9987,0.6923,11.4779,0.9571566046589308,96.57,-3.91,16.12,0.1365,2.4699999999999998,0.7759014148790505,46.3518,86.54799999999997,-3.766,46.3518,0.7759014148790505,16.12,0.1365,2.4699999999999998,91.36363636363637,51.68952699765237,71.36363636363636,83.51338729763387,50.0,72.72240104087544,0.9863636363636363,0.5227272727272727,0.7136363636363636,0.85,A+,C+,B,B+,breadfinancialholdingsinc
OII,Oceaneering International Inc,Energy,Oil & Gas Equipment & Services,34.21,9.6117,1.2213,7.8633,3.1749714614520785,143.02,4.62,39.379999999999995,0.1094,25.569999999999997,0.796516567544605,77.9917,143.02,4.62,77.9917,0.796516567544605,27.43799999999999,0.1094,13.934,72.82051282051282,78.4065934065934,78.97435897435896,70.24175824175825,50.0,72.67838827838828,0.8615384615384616,0.8769230769230769,0.8307692307692308,0.7384615384615385,B+,B+,B+,B,oceaneeringinternationalinc
AL,Air Lease Corp,Industrials,Passenger Airlines,64.52,6.6415,2.3969,7.6044,0.8531491278758412,153.5,10.32,13.23,0.7495,3.85,0.9835267690003745,39.3521,131.9309999999998,10.32,39.3521,0.9271618375057238,13.23,0.31679999999999997,3.85,79.49852507374631,86.97939505371876,53.90855457227139,84.38612552131013,50.0,72.6248740265102,0.8761061946902655,0.9646017699115044,0.5442477876106194,0.9070796460176991,B+,A,C+,A-,airleasecorp
GEF,Greif Inc,Materials,"Metal, Glass & Plastic Containers",69.18,3.5078,0.8369,6.3468,1.1273545626245625,211.66,-17.63,39.51,0.1075,22.41,0.7246627464545142,22.4425,211.66,-16.398,22.4425,0.7246627464545142,31.609,0.1075,16.6485,89.21568627450979,49.46417797888386,84.80392156862746,71.10588235294118,50.0,72.61891402714932,0.9411764705882353,0.4264705882352941,0.8970588235294118,0.7205882352941176,A,C,B+,B,greifinc
WDC,Western Digital Corp,Information Technology,"Technology Hardware, Storage & Peripherals",245.25,23.9631,8.5414,27.918,15.36134390619715,580.16,12.51,62.71,0.2832,33.43,0.7699863984012518,491.6767,225.23000000000002,12.51,171.25141,0.7699863984012518,62.71,0.2832,33.43,45.61445147679325,76.66855320734922,88.08569182389938,94.26154847104749,50.0,72.6110561608525,0.49375,0.86875,0.925,0.975,C,B+,A-,A+,westerndigitalcorp
FTDR,Frontdoor Inc,Consumer Discretionary,Specialized Consumer Services,66.59,18.5867,2.2457,10.4929,19.524996334848264,11.97,13.68,100.2,0.16140000000000002,17.62,0.8811149032992038,63.4913,11.97,13.68,63.4913,0.8501732079014739,100.2,0.16140000000000002,17.62,48.214285714285715,79.07142857142857,81.18346640053228,96.38095238095238,50.0,72.4399142191807,0.49107142857142855,0.875,0.8988095238095238,0.9761904761904762,C,B+,B+,A+,frontdoorinc
HCA,HCA Healthcare Inc,Health Care,Health Care Facilities,532.81,17.5631,1.576,10.6023,316.170187514835,29.09,7.08,695.73,0.1583,9.06,0.9172297297297296,65.5975,29.09,7.08,65.5975,0.8962037884267702,97.60999999999999,0.1583,9.06,79.96647509578544,56.58499697519662,70.91954022988506,90.71264367816092,50.0,72.18103196208914,0.9310344827586207,0.6206896551724138,0.7517241379310344,0.9586206896551724,A,B-,B,A,hcahealthcareinc
PRDO,Perdoceo Education Corp,Consumer Discretionary,Education Services,34.41,13.444,2.5409,8.5931,2.210871241326137,10.81,24.2,16.3,0.23170000000000002,16.08,0.744618471342079,38.0265,10.81,16.89800000000001,38.0265,0.744618471342079,16.3,0.23170000000000002,16.08,57.93650793650793,85.94322344322345,70.08007793935938,89.92673992673993,50.0,72.17813914295951,0.625,0.9166666666666666,0.75,0.9166666666666666,B-,A-,B,A-,perdoceoeducationcorp
MLI,Mueller Industries Inc,Industrials,Industrial Machinery & Supplies & Components,114.62,16.6216,3.0438,11.1137,3.969950020608273,29.83,10.87,25.8,0.22820000000000001,25.8,0.6594893029675639,44.1036,29.83,10.87,44.1036,0.6594893029675639,25.8,0.22820000000000001,25.8,67.2566371681416,82.61387774240276,85.69321533923305,61.103448275862064,50.0,71.98092833049662,0.75,0.9026548672566371,0.9358407079646017,0.588495575221239,B,A-,A,C+,muellerindustriesinc
SEE,Sealed Air Corp,Materials,Paper & Plastic Packaging Products & Materials,41.98,12.2389,1.1543,12.7474,4.995299801282737,88.84,-0.61,48.39,0.1332,9.58,0.8934388087482548,32.3455,88.84,-0.61,32.3455,0.8805352620433915,31.609,0.1332,9.58,68.13725490196079,59.829704399840146,79.65686274509804,87.58169934640523,50.0,71.4308101610138,0.7794117647058824,0.6617647058823529,0.8529411764705882,0.9411764705882353,B,B-,B+,A,sealedaircorp
APP,Applovin Corp,Information Technology,Application Software,502.14,50.8019,29.1711,42.1483,79.58096928587277,114.67,45.98,249.2,0.6847,68.05,0.5533562033351066,93.406,114.67,36.36050000000006,93.406,0.5533562033351066,113.85199999999998,0.43009999999999937,56.98299999999998,23.25158227848101,92.26392767073025,97.80332809224319,87.62054507337527,50.0,71.24062214150216,0.14375,0.98125,1.0,0.925,D,A+,A+,A-,applovincorp
NLY,Annaly Capital Management Inc,Financials,Mortgage REITs,22.41,8.1397,2.3149,62.8482,0.9846178180236466,61.13,23.1,14.13,0.2869,1.7399999999999998,0.7337539432176657,5.1619,61.13,23.1,5.1619,0.7337539432176657,14.13,0.2869,1.7399999999999998,87.04545454545453,76.67783141730587,63.18181818181819,65.48378363744654,50.0,70.98914119276867,0.9636363636363636,0.9227272727272727,0.6318181818181818,0.6636363636363637,A,A-,B-,B-,annalycapitalmanagementinc
CCK,Crown Holdings Inc,Materials,Paper & Plastic Packaging Products & Materials,105.81,16.2336,0.9689,8.6746,4.001709453428741,78.9,4.78,25.45,0.1244,8.0,0.734005905511811,18.3425,78.9,4.78,18.3425,0.734005905511811,25.45,0.1244,8.0,75.49019607843137,73.07112193990022,73.03921568627452,69.10675381263616,50.0,70.56792809168375,0.8235294117647058,0.8235294117647058,0.7352941176470589,0.6764705882352942,B+,B+,B,B-,crownholdingsinc
PARR,Par Pacific Holdings Inc,Energy,Oil & Gas Refining & Marketing,48.87,6.5238,0.3208,6.2645,2.267118203748376,5.38,-6.39,19.470000000000002,0.07200000000000001,10.209999999999999,0.9321690711212351,277.6662,5.38,-6.39,104.44947999999998,0.9321690711212351,19.470000000000002,0.07200000000000001,10.209999999999999,89.74358974358974,47.13520834210489,66.15384615384615,85.27851458885942,50.0,70.45710356055183,0.9846153846153847,0.4153846153846154,0.6923076923076923,0.9538461538461539,A+,C,B-,A,parpacificholdingsinc
PEGA,Pegasystems Inc,Information Technology,Application Software,47.24,20.2971,4.5742,29.4316,10.220241443468478,403.79,16.61,60.07,0.1506,60.07,0.4547830632514377,22.9248,225.23000000000002,16.61,22.9248,0.4547830632514377,60.07,0.1506,56.98299999999998,57.484177215189874,80.12642604994522,81.11635220125787,73.73689727463312,50.0,70.42279701902761,0.63125,0.89375,0.84375,0.74375,B-,B+,B+,B,pegasystemsinc
MCY,Mercury General Corp,Financials,Property & Casualty Insurance,90.48,9.2619,0.8363,5.5659,2.0732417086371324,15.61,9.44,25.650000000000002,0.1155,20.16,0.8193225776016605,69.1531,15.61,9.44,47.77082999999998,0.8193225776016605,25.650000000000002,0.1155,20.16,60.0,48.864891918200115,88.18181818181819,92.30294930595632,50.0,70.27902279028584,0.6068181818181818,0.4590909090909091,0.8818181818181818,0.9409090909090909,B-,C,B+,A,mercurygeneralcorp
TMDX,Transmedics Group Inc,Health Care,Health Care Equipment,129.61,23.3639,7.3427,40.93,9.387947269303202,362.68,37.13,53.879999999999995,0.1793,22.009999999999998,0.719038321086286,98.5143,362.68,37.13,86.86397999999983,0.719038321086286,53.879999999999995,0.1793,22.009999999999998,31.301085568326954,94.54608767503282,80.45977011494254,91.91724137931034,50.0,70.23287973168601,0.23448275862068965,0.993103448275862,0.8344827586206897,0.9655172413793104,D+,A+,B+,A,transmedicsgroupinc
NVDA,NVIDIA Corp,Information Technology,Semiconductors,177.82,35.9885,20.0105,30.9365,27.475702653007616,66.76,65.47,104.37,0.6038,97.21,0.7262887045382691,60.8212,66.76,36.36050000000006,60.8212,0.7262887045382691,104.37,0.43009999999999937,56.98299999999998,32.68196202531646,87.84856709137766,96.65028825995807,76.4010437575271,50.0,70.18298474109959,0.3125,0.95625,0.9875,0.76875,C-,A,A+,B,nvidiacorp
TOL,Toll Brothers Inc,Consumer Discretionary,Homebuilding,147.68,10.1371,1.2429,8.497,1.6926850514636775,-3.66,4.6,16.86,0.15289999999999998,12.55,0.7468478393928265,32.8655,-3.66,4.6,32.8655,0.7468478393928265,16.86,0.15289999999999998,12.55,71.23015873015872,69.78696741854637,62.527326299781386,86.2781954887218,50.0,69.65240383893867,0.7678571428571429,0.7559523809523809,0.6190476190476191,0.8988095238095238,B,B,B-,B+,tollbrothersinc
LRCX,Lam Research Corp,Information Technology,Semiconductor Materials & Equipment,199.33,40.0613,12.1066,33.448,25.644555372581312,48.27,26.85,62.59,0.33759999999999996,43.11,0.7137652225993213,160.6643,48.27,26.85,160.6643,0.7137652225993213,62.59,0.33759999999999996,43.11,33.08808016877637,84.42665471363897,90.58962264150944,84.19066534260179,50.0,69.64288971381961,0.33125,0.93125,0.95625,0.89375,C-,A,A,B+,lamresearchcorp
CPRX,Catalyst Pharmaceuticals Inc,Health Care,Biotechnology,24.24,13.8121,5.026,7.0125,3.112041185759587,28.29,19.78,24.32,0.43770000000000003,24.32,0.6892430278884462,11.8597,28.29,19.78,11.8597,0.6892430278884462,24.32,0.4119799999999998,24.32,72.17592592592594,67.70224683871157,88.39080459770115,54.78448275862069,50.0,69.63902855037323,0.8275862068965517,0.7655172413793103,0.9448275862068966,0.5586206896551724,B+,B,A,C+,catalystpharmaceuticalsinc
