Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
EIX,Edison International,Utilities,Electric Utilities,71.89,5.8844,1.432,6.4098,1.573601838677903,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.8700036010082823,22.8889,103.4625,9.78,22.8889,0.8700036010082823,21.801999999999985,0.36719999999999997,8.42,96.49122807017544,76.67186258328749,94.73684210526316,80.60761660248181,50.0,84.26291338101352,1.0,0.8771929824561403,0.9824561403508771,0.8771929824561403,A+,B+,A+,B+,edisoninternational
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,51.81,5.0954,0.6797,6.05,1.414055399530013,510.27,19.34,31.840000000000003,0.1354,11.58,0.6649823143001518,7.0676,430.9679999999989,19.34,7.0676,0.6649823143001518,31.675000000000004,0.1354,11.58,91.41414141414141,95.36105738233397,84.34343434343434,64.94172494172494,50.0,80.99995040420572,0.9772727272727273,0.9848484848484849,0.9090909090909091,0.6212121212121212,A+,A+,A-,B-,sonocoproductsco
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,81.26,3.3871,0.927,2.2778,1.5389306269163248,84.41,36.6,44.65,0.3428,44.65,0.17143906020558008,-9.095,80.9625,20.568500000000025,-9.095,0.17143906020558008,44.65,0.3428,27.492418000000015,84.95370370370371,98.28019203019204,94.21296296296298,57.460317460317455,50.0,80.93976856476857,0.9583333333333334,1.0,0.9861111111111112,0.5138888888888888,A,A+,A+,C+,calmainefoodsinc
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,125.56,13.2609,2.7237,6.7659,3.985120861263457,32.98,19.34,29.95,0.32380000000000003,18.44,0.8305278174037091,62.2851,32.98,19.34,62.2851,0.8305278174037091,29.95,0.30535,16.6575,67.17171717171716,82.45245003223727,95.95959595959596,90.88484848484848,50.0,80.45028798624543,0.7878787878787878,0.9090909090909091,1.0,0.9696969696969697,B,A-,A+,A,cfindustriesholdingsinc
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,83.06,3.4018,1.5324,2.8589,2.4317337447704257,265.66,4.12,91.96,0.1825,38.72,0.7775628626692459,20.0116,247.97100000000032,4.12,20.0116,0.7775628626692459,91.96,0.1825,38.72,79.14110429447852,76.91553516706891,89.12620868994419,79.25153374233128,50.0,78.30024202798572,0.8773006134969326,0.8404907975460123,0.9631901840490797,0.8098159509202454,B+,B+,A,B+,boydgamingcorp
INVA,Innoviva Inc,Health Care,Pharmaceuticals,22.09,6.0343,3.9781,7.5531,1.405743886064108,3397.08,14.67,30.599999999999998,0.3981,21.88,0.6457971014492754,27.7617,368.80699999999996,14.67,27.7617,0.6457971014492754,30.599999999999998,0.3981,21.88,77.22541507024266,84.75894457131778,87.81609195402298,73.52785145888593,50.0,77.91773596210716,0.8689655172413793,0.9379310344827586,0.9241379310344827,0.7103448275862069,B+,A,A-,B,innovivainc
CMA,Comerica Inc,Financials,Regional Banks,88.67,8.9355,1.50672,9.9537,1.4724344071736966,85.54,76.29956,17.49,0.4015666,11.99,0.7906024566192241,31.636,85.54,76.29956,31.636,0.7906024566192241,17.49,0.4015666,11.99,68.08035714285714,87.94377722332644,73.66071428571429,95.07281553398059,50.0,77.03858640860426,0.7633928571428571,0.9776785714285714,0.7366071428571429,0.96875,B,A+,B,A,comericainc
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,38.06,9.0185,1.4498,3.1268,2.2047919176939477,77.13,-8.39,24.51,0.3422,13.56,0.9618800597343394,82.8928,77.13,-8.39,82.8928,0.9618800597343394,24.51,0.3422,13.56,86.77248677248677,49.90786508086565,87.83068783068784,88.85197489848653,50.0,76.40276164666409,0.9841269841269841,0.49206349206349204,0.9841269841269841,0.9682539682539683,A+,C,A+,A,apacorpus
NEM,Newmont Corporation,Materials,Gold,99.2,16.3588,5.1128,8.4762,3.189792663476874,118.49,21.34,21.72,0.47909999999999997,18.02,0.6119503627089519,106.7097,118.49,21.34,106.37835,0.6119503627089519,21.72,0.30535,16.6575,53.53535353535354,86.54680264931716,92.92929292929294,84.9862258953168,50.0,75.92276732508842,0.5757575757575758,0.9696969696969697,0.9848484848484849,0.8939393939393939,C+,A,A+,B+,newmontcorporation
ADEA,Adeia Inc,Information Technology,IT Consulting & Other Services,23.45,22.807,5.7135,12.0999,5.319028284981968,72.59,17.91,26.340000000000003,0.3947,12.870000000000001,0.9735049205147615,69.0699,72.59,17.91,69.0699,0.9564220183486238,26.340000000000003,0.3947,12.870000000000001,64.0603296904893,82.84085418881051,80.10729585791113,91.28715965467401,50.0,75.86750915579701,0.7018633540372671,0.9192546583850931,0.8260869565217391,0.9503105590062112,B,A-,B+,A,adeiainc
