Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
UNIT,Uniti Group Inc (Delaware),Communication Services,Alternative Carriers,10.01,1.4843,0.8667,4.6861,6.159241939453605,807.23,91.48,245.66,0.7885,13.11,0.8217027215631542,15.5889,465.9019999999989,20.274999999999995,15.5889,0.8217027215631542,48.09499999999998,0.42921999999999993,13.11,92.98634182355113,98.29635411476843,91.26984126984127,81.10645673840821,50.0,86.94460794398343,0.9767441860465116,1.0,0.9534883720930233,0.813953488372093,A+,A+,A,B+,unitigroupincdelaware
EIX,Edison International,Utilities,Electric Utilities,73.58,6.0101,1.4626,6.4656,1.6105942869650869,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.9308606409794742,25.2426,102.34999999999991,9.78,25.2426,0.9308606409794742,21.623999999999995,0.36719999999999997,8.42,96.55172413793103,77.41480137124421,94.82758620689656,82.41379310344828,50.0,84.8105464811454,1.0,0.8793103448275862,0.9827586206896551,0.8793103448275862,A+,B+,A+,B+,edisoninternational
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,83.36,3.4587,0.9466,2.331,1.578701169822112,84.41,36.6,44.65,0.3428,44.65,0.2099853157121879,-8.7965,81.65199999999996,21.421499999999977,-8.7965,0.2099853157121879,44.65,0.3428,33.27291799999998,84.28571428571429,98.24461029901931,94.52380952380952,62.926829268292686,50.0,81.93666886584336,0.9571428571428572,1.0,0.9857142857142858,0.6,A,A+,A+,C+,calmainefoodsinc
MU,Micron Technology Inc,Information Technology,Semiconductors,367.85,17.2508,7.1566,11.2973,7.619822932590927,412.05,85.55,40.839999999999996,0.48340000000000005,33.46,0.7474621766715471,314.5981,234.5815,34.61999999999997,253.8695600000001,0.7474621766715471,40.839999999999996,0.4174599999999998,33.46,65.14777403666292,96.7080182539345,91.82995600173514,86.63397781495941,50.0,80.9128317233783,0.6909090909090909,0.9939393939393939,0.9515151515151515,0.9151515151515152,B-,A+,A,A-,microntechnologyinc
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,55.17,5.4465,0.7266,6.2852,1.505760208300923,510.27,19.34,31.840000000000003,0.1354,11.58,0.8347650328448714,14.5004,510.27,19.34,14.5004,0.8347650328448714,31.576,0.1354,11.58,92.27053140096616,93.9768115942029,85.50724637681158,62.63099219620959,50.0,80.76600520252694,0.9710144927536232,0.9855072463768116,0.9130434782608695,0.5652173913043478,A+,A+,A-,C+,sonocoproductsco
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,84.31,3.4534,1.5556,2.893,2.4683297859570743,265.66,4.12,91.96,0.1825,38.72,0.8178594455190202,28.3062,258.0789999999997,4.12,28.3062,0.8178594455190202,91.96,0.1825,38.72,78.19706498951781,77.27351003294399,88.2214791815938,84.38005390835579,50.0,78.93534883103786,0.8742138364779874,0.8427672955974843,0.9685534591194969,0.8805031446540881,B+,B+,A,B+,boydgamingcorp
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,127.98,13.2298,2.7173,6.7517,4.061928702010969,32.98,19.34,29.95,0.32380000000000003,18.44,0.812650763870276,60.7991,32.98,19.34,60.7991,0.812650763870276,29.95,0.2942799999999996,16.644,68.59903381642512,82.48188405797102,96.13526570048309,80.54492753623188,50.0,78.78893719806763,0.782608695652174,0.8985507246376812,1.0,0.8260869565217391,B,B+,A+,B+,cfindustriesholdingsinc
JOE,St Joe Co,Real Estate,Real Estate Development,64.35,32.14,7.2406,21.3975,4.832604875411166,57.0,27.44,15.45,0.2849,8.62,0.7244543055888699,38.2385,54.666,25.247500000000002,35.382625000000004,0.7244543055888699,14.995,0.239875,8.5125,38.88888888888889,100.0,100.0,93.65079365079364,50.0,78.45238095238095,0.6666666666666666,1.0,1.0,1.0,B-,A+,A+,A+,stjoeco
INVA,Innoviva Inc,Health Care,Pharmaceuticals,23.41,6.3949,4.2158,8.1029,1.4897448788031131,3397.08,14.67,30.599999999999998,0.3981,21.88,0.798840579710145,28.5163,409.3229999999995,14.67,28.5163,0.798840579710145,30.599999999999998,0.3981,21.88,75.63154339750083,85.63486587579203,88.4160756501182,73.39879978177851,50.0,77.81863789341887,0.8439716312056738,0.950354609929078,0.9397163120567376,0.7092198581560284,B+,A,A,B,innovivainc
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,41.35,10.1861,1.6375,3.4364,2.3953795532486795,77.13,-8.39,24.51,0.3422,13.56,0.8656316248908844,95.6933,77.13,-8.39,95.6933,0.8656316248908844,24.51,0.3422,13.56,85.9375,52.108096468561584,89.0625,91.69444444444444,50.0,77.5105081826012,0.984375,0.515625,0.984375,0.9375,A+,C+,A+,A,apacorpus
