Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
EIX,Edison International,Utilities,Electric Utilities,70.3,5.7543,1.4004,6.352,1.5387982926562327,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.8127475693194094,22.709,101.23749999999997,9.78,22.709,0.8127475693194094,21.44599999999998,0.36719999999999997,8.42,96.61016949152543,77.59594778881745,95.48022598870057,70.71832122679581,50.0,82.68545267317916,1.0,0.8813559322033898,0.9915254237288136,0.7457627118644068,A+,B+,A+,B,edisoninternational
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,53.19,5.2311,0.6978,6.1409,1.4517198745609223,510.27,19.34,31.840000000000003,0.1354,11.58,0.7347145022738757,13.4599,427.0199999999988,19.34,13.4599,0.7347145022738757,30.995499999999996,0.1354,11.58,91.66666666666667,95.05097517730496,84.89583333333333,70.75,50.0,82.300820035461,0.96875,0.984375,0.90625,0.6875,A,A+,A-,B-,sonocoproductsco
MU,Micron Technology Inc,Information Technology,Semiconductors,357.22,16.7081,6.9315,10.9386,7.399627967867693,412.05,85.55,40.839999999999996,0.48340000000000005,33.46,0.7215226939970718,291.8605,236.99549999999996,34.76,228.56815999999978,0.7215226939970718,40.839999999999996,0.41868000000000005,33.46,64.96208512746256,96.62859004207607,91.77459668257215,89.25079889966982,50.0,81.36004824085785,0.7116564417177914,1.0,0.950920245398773,0.9386503067484663,B,A+,A,A,microntechnologyinc
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,136.45,14.4111,2.9599,7.2901,4.3307561446272596,32.98,19.34,29.95,0.32380000000000003,18.44,0.9858773181169757,74.9808,32.98,19.34,74.9808,0.9761039951909738,29.95,0.3107499999999995,16.6665,65.10416666666667,84.10239361702128,96.35416666666667,91.75,50.0,80.53506205673759,0.765625,0.90625,1.0,0.984375,B,A-,A+,A+,cfindustriesholdingsinc
CALM,Cal-Maine Foods Inc,Consumer Staples,Packaged Foods & Meats,77.12,3.1871,0.8722,2.1292,1.4605258423306295,84.41,36.6,44.65,0.3428,44.65,0.0954478707782673,-16.3648,79.58349999999999,19.715499999999953,-16.3648,0.0954478707782673,44.65,0.3428,32.06532599999996,85.13513513513514,98.31073801662036,94.36936936936938,52.831402831402826,50.0,80.10455429573078,0.9594594594594594,1.0,0.9864864864864865,0.527027027027027,A,A+,A+,C+,calmainefoodsinc
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,80.16,3.283,1.4789,2.7803,2.346830929217401,265.66,4.12,91.96,0.1825,38.72,0.6840747904577692,18.3173,265.66,4.12,18.3173,0.6840747904577692,91.96,0.1825,38.72,79.64071856287426,76.00184472849739,88.3870812591684,80.85429141716568,50.0,78.37817718464328,0.8922155688622755,0.8383233532934131,0.9640718562874252,0.8323353293413174,B+,B+,A,B+,boydgamingcorp
INVA,Innoviva Inc,Health Care,Pharmaceuticals,22.66,6.19,4.0807,7.7905,1.4420170420195875,3397.08,14.67,30.599999999999998,0.3981,21.88,0.7118840579710145,26.7338,406.5919999999997,14.67,26.7338,0.7118840579710145,30.599999999999998,0.3981,21.88,76.67356118060343,85.2241971155168,87.41258741258741,74.93275954814416,50.0,78.05292848102991,0.8671328671328671,0.951048951048951,0.9300699300699301,0.7482517482517482,B+,A,A,B,innovivainc
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,44.39,10.935,1.7579,3.635,2.5714848456761517,77.13,-8.39,24.51,0.3422,13.56,0.9953151756001423,109.3868,77.13,-8.39,109.3868,0.9953151756001423,24.51,0.3422,13.56,83.07692307692308,51.8097793679189,88.20512820512822,97.26495726495726,50.0,77.63546014708805,0.9846153846153847,0.5076923076923077,0.9846153846153847,1.0,A+,C+,A+,A+,apacorpus
NFG,National Fuel Gas Co,Utilities,Gas Utilities,95.29,13.8211,2.1607,7.6607,2.782977952880086,-2.57,112.85,21.09,0.2394,11.05,0.934758569848876,21.1108,-2.57,22.173999999999992,21.1108,0.934758569848876,21.09,0.2394,8.543999999999993,88.13559322033899,65.02196739152342,84.7457627118644,79.52074810052602,50.0,77.12888208146073,0.9745762711864406,0.711864406779661,0.9152542372881356,0.847457627118644,A+,B,A-,B+,nationalfuelgasco
JOE,St Joe Co,Real Estate,Real Estate Development,61.42,30.5673,6.8863,20.4616,4.612565523663618,57.0,27.44,15.45,0.2849,8.62,0.6366035020388582,30.8758,57.0,24.628,29.71208,0.6366035020388582,15.085999999999999,0.24887999999999996,8.533999999999999,33.333333333333336,100.0,100.0,92.38095238095238,50.0,76.80952380952381,0.6,1.0,1.0,1.0,C+,A+,A+,A+,stjoeco
