Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
UNIT,Uniti Group Inc (Delaware),Communication Services,Alternative Carriers,11.46,2.0999,1.2262,5.0156,7.051439822791042,807.23,91.48,245.66,0.7885,13.11,0.8959739353037004,39.2467,570.9259999999986,22.091999999999985,39.2467,0.8959739353037004,42.00799999999998,0.41657500000000003,13.11,86.38352638352637,98.62130623000188,92.3941798941799,83.61628709454797,50.0,86.14194523433655,0.9459459459459459,1.0,0.918918918918919,0.8108108108108109,A,A+,A-,B+,unitigroupincdelaware
EIX,Edison International,Utilities,Electric Utilities,69.0,5.5922,1.3609,6.2801,1.5103425632045528,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.746708794102159,25.7289,116.81250000000004,9.78,25.7289,0.746708794102159,23.937999999999988,0.36719999999999997,8.42,96.42237982663515,82.03833203833204,94.07407407407408,78.74643874643874,50.0,84.78106763213147,1.0,0.9148936170212766,0.9893617021276596,0.851063829787234,A+,A-,A+,B+,edisoninternational
MU,Micron Technology Inc,Information Technology,Semiconductors,576.45,27.0533,11.2232,17.7753,11.940864291129644,412.05,85.55,40.839999999999996,0.48340000000000005,33.46,0.9682086263925377,614.1353,241.37,48.17399999999999,463.2751999999991,0.9682086263925377,40.839999999999996,0.44785,33.46,52.66628649968563,97.22345190182722,91.39739543979732,91.75207787012755,50.0,78.8110264392617,0.5751633986928104,1.0,0.954248366013072,0.9738562091503268,C+,A+,A,A+,microntechnologyinc
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,49.62,4.8316,0.6559,6.2666,1.3542835152418304,562.04,17.49,29.580000000000002,0.136,12.19,0.5543203638201112,10.9819,562.04,17.49,10.9819,0.5543203638201112,29.5,0.136,12.19,91.53439153439153,92.94685990338165,88.62433862433862,46.79365079365079,50.0,77.98778467908902,0.9682539682539683,0.9841269841269841,0.9365079365079365,0.42857142857142855,A,A+,A,C,sonocoproductsco
MLI,Mueller Industries Inc,Industrials,Industrial Machinery & Supplies & Components,130.85,17.0561,3.3039,11.6032,4.5320882934618085,39.47,11.54,27.029999999999998,0.24239999999999998,27.029999999999998,0.869223933649289,73.1966,39.47,11.54,73.1966,0.869223933649289,27.029999999999998,0.24239999999999998,26.983999999999988,63.95093022143575,87.924900246904,88.66995073891626,83.12280084447572,50.0,77.36476045836395,0.7378640776699029,0.970873786407767,0.9611650485436893,0.8689320388349514,B,A+,A,B+,muellerindustriesinc
INVA,Innoviva Inc,Health Care,Pharmaceuticals,22.99,6.2801,4.1401,7.928,1.4630172902043386,3397.08,14.67,30.599999999999998,0.3981,21.88,0.7501449275362317,22.8098,1389.2,14.67,22.8098,0.7501449275362317,30.599999999999998,0.3981,21.88,77.49158249158249,86.8115834139805,86.96741854636592,67.99248120300751,50.0,77.07556318288471,0.8666666666666667,0.9555555555555556,0.9185185185185185,0.6888888888888889,B+,A,A-,B-,innovivainc
INCY,Incyte Corp,Health Care,Biotechnology,97.14,15.0832,3.7747,10.4395,3.7307156107059325,2749.07,21.22,29.15,0.29460000000000003,28.910000000000004,0.7221203228173146,55.3494,1389.2,21.22,55.3494,0.7221203228173146,29.15,0.29460000000000003,28.910000000000004,72.25028058361391,85.80225315764659,85.96491228070174,73.91478696741854,50.0,76.49720624109194,0.8296296296296296,0.9481481481481482,0.9037037037037037,0.762962962962963,B+,A,A-,B,incytecorp
WDC,Western Digital Corp,Information Technology,"Technology Hardware, Storage & Peripherals",442.36,22.4699,12.4227,38.4986,27.707417289889385,269.21,32.04,90.82000000000001,0.29460000000000003,58.78,0.972040312029913,889.8411,241.37,32.04,463.2751999999991,0.972040312029913,90.82000000000001,0.29460000000000003,53.78399999999993,43.682648301677126,92.3942862777518,91.46110197490259,94.03349672683865,50.0,76.07149417006302,0.46405228758169936,0.9803921568627451,0.9607843137254902,0.9869281045751634,C,A+,A,A+,westerndigitalcorp
NEM,Newmont Corporation,Materials,Gold,108.33,16.3229,5.1016,8.4573,3.4833693471214695,118.49,21.34,21.72,0.47909999999999997,18.02,0.6934534118462072,110.2271,118.49,21.34,110.2271,0.6934534118462072,21.72,0.24867999999999998,15.903999999999998,55.555555555555564,86.21463077984816,93.12169312169313,79.22077922077922,50.0,75.25639416943766,0.6428571428571429,0.9365079365079365,0.9682539682539683,0.7777777777777778,B-,A,A,B,newmontcorporation
ECPG,Encore Capital Group Inc,Financials,Consumer Finance,83.19,6.9149,1.0041,8.531,1.847172509347994,13.54,33.12,28.189999999999998,0.35340000000000005,5.3100000000000005,0.9580432737535277,133.352,13.54,33.12,65.34807,0.9506182088450298,28.189999999999998,0.35340000000000005,5.3100000000000005,70.13745196571091,57.18769172506023,89.44723618090453,94.21168341708542,50.0,75.176047065083,0.7843137254901961,0.6372549019607843,0.8970588235294118,0.9632352941176471,B,B-,B+,A,encorecapitalgroupinc
KALU,Kaiser Aluminum Corp,Materials,Aluminum,169.42,17.8809,0.7409,9.9069,4.0823112696079615,242.59,20.84,18.68,0.0674,8.16,0.8959233028156848,144.9682,242.59,20.84,144.9682,0.8959233028156848,18.68,0.0674,8.16,75.66137566137566,91.7184265010352,58.73015873015873,90.76479076479077,50.0,75.0945270510488,0.8412698412698413,0.9682539682539683,0.5952380952380952,0.9523809523809523,B+,A,C+,A,kaiseraluminumcorp
