Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
UNIT,Uniti Group Inc (Delaware),Communication Services,Alternative Carriers,11.63,2.0266,1.1834,4.9764,7.156042333251293,807.23,91.48,245.66,0.7885,13.11,0.9829192546583851,53.836,413.39,20.145000000000003,53.836,0.9829192546583851,49.106500000000004,0.4268799999999999,13.11,89.59595959595958,98.38054457619675,92.44107744107744,86.77206851119895,50.0,87.5397818767384,0.9555555555555556,1.0,1.0,0.8666666666666667,A,A+,A+,B+,unitigroupincdelaware
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,57.41,5.6705,0.7565,6.4353,1.5668967474815294,510.27,19.34,31.840000000000003,0.1354,11.58,0.9479535118746841,32.2202,510.27,19.34,32.2202,0.9479535118746841,31.675000000000004,0.1354,11.58,90.4040404040404,93.65892972275951,84.84848484848486,75.3146853146853,50.0,82.60785432062029,0.9772727272727273,0.9848484848484849,0.9015151515151515,0.7878787878787878,A+,A+,A-,B,sonocoproductsco
EIX,Edison International,Utilities,Electric Utilities,70.75,5.7904,1.4091,6.3681,1.548648352851045,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.8081446375285237,25.5991,103.4625,9.78,25.5991,0.8081446375285237,21.801999999999985,0.36719999999999997,8.42,96.49122807017544,76.67186258328749,94.73684210526316,66.27299957210099,50.0,81.39598997493735,1.0,0.8771929824561403,0.9824561403508771,0.6666666666666666,A+,B+,A+,B-,edisoninternational
INVA,Innoviva Inc,Health Care,Pharmaceuticals,24.24,6.6216,4.3652,8.4487,1.542563684843548,3397.08,14.67,30.599999999999998,0.3981,21.88,0.8950724637681158,33.9967,369.3639999999999,14.67,33.9967,0.8950724637681158,30.599999999999998,0.3981,21.88,76.46669815777041,85.15492918099945,88.58447488584476,76.34000702493853,50.0,78.56178050209138,0.863013698630137,0.9452054794520548,0.9315068493150684,0.8013698630136986,B+,A,A,B+,innovivainc
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,87.52,3.5592,1.6033,2.963,2.562308419724388,265.66,4.12,91.96,0.1825,38.72,0.9083740142696208,35.0201,247.97100000000032,4.12,35.0201,0.9083740142696208,91.96,0.1825,38.72,79.26829268292683,77.21355501843307,88.78497680682328,72.89430894308943,50.0,77.03489016474202,0.875,0.8414634146341463,0.9634146341463414,0.7621951219512195,B+,B+,A,B,boydgamingcorp
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,112.68,12.0349,2.4719,6.207,3.5763254113345524,32.98,19.34,29.95,0.32380000000000003,18.44,0.5734265734265735,52.0648,32.98,19.34,52.0648,0.5734265734265735,29.95,0.30535,16.6575,72.72727272727273,81.56592520954223,95.95959595959596,63.587878787878786,50.0,76.20247797120138,0.8181818181818182,0.8787878787878788,1.0,0.6515151515151515,B+,B+,A+,B-,cfindustriesholdingsinc
OII,Oceaneering International Inc,Energy,Oil & Gas Equipment & Services,37.45,10.5698,1.343,8.6964,3.4756703078450846,143.02,4.62,39.379999999999995,0.1094,25.569999999999997,0.9275753486279803,116.85,143.02,4.62,116.85,0.9274378951574151,28.569,0.1094,15.891999999999994,70.43010752688171,79.7485015511581,79.56989247311827,88.18433179723502,50.0,76.08656666967863,0.8225806451612904,0.9032258064516129,0.8709677419354839,0.9354838709677419,B+,A-,B+,A,oceaneeringinternationalinc
ECPG,Encore Capital Group Inc,Financials,Consumer Finance,80.75,6.7715,0.9832,8.4751,1.7929941114298655,13.54,33.12,28.189999999999998,0.35340000000000005,5.3100000000000005,0.9806964420893264,173.6361,13.54,33.12,89.538985,0.9735715083264211,28.189999999999998,0.35340000000000005,5.3100000000000005,71.84684684684684,57.785225616970834,88.73873873873875,95.1758209822726,50.0,75.73860571624509,0.8333333333333334,0.6846846846846847,0.8873873873873874,0.9819819819819819,B+,B-,B+,A+,encorecapitalgroupinc
PAHC,Phibro Animal Health Corp,Health Care,Pharmaceuticals,57.07,25.1005,1.5785,13.6052,8.09733257661748,373.82,32.39,30.81,0.1153,8.95,0.9314663023679416,239.0969,369.3639999999999,32.39,106.65757500000001,0.9314663023679416,30.81,0.1153,8.95,68.66162809006455,92.8121121806482,62.10045662100456,97.08816297857393,50.0,75.67057620961171,0.7671232876712328,0.9863013698630136,0.6506849315068494,0.9863013698630136,B,A+,B-,A+,phibroanimalhealthcorp
DELL,Dell Technologies Inc,Information Technology,"Technology Hardware, Storage & Peripherals",196.55,21.3817,1.1179,13.7841,51.28506196999348,33.09,18.8,130.7,0.0739,13.700000000000001,0.9932357736407011,135.7845,33.09,18.8,135.7845,0.9932357736407011,112.63200000000005,0.0739,13.700000000000001,83.11634867190423,75.93394260060927,69.97707132676459,83.11312832150574,50.0,75.08276918409021,0.8666666666666667,0.8727272727272727,0.7212121212121212,0.896969696969697,B+,B+,B,B+,delltechnologiesinc
