Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
UNIT,Uniti Group Inc (Delaware),Communication Services,Alternative Carriers,11.63,2.0266,1.1834,4.9764,7.156042333251293,807.23,91.48,245.66,0.7885,13.11,0.9829192546583851,53.836,544.6700000000001,20.705999999999992,53.836,0.9829192546583851,48.528,0.41673999999999994,13.11,90.30346135609294,98.67931810428304,91.90374585111427,86.18467437689404,50.0,87.52460029803721,0.9473684210526315,1.0,0.9473684210526315,0.8421052631578947,A,A+,A,B+,unitigroupincdelaware
EIX,Edison International,Utilities,Electric Utilities,70.75,5.7928,1.4097,6.3692,1.548648352851045,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.8081446375285237,25.5991,86.52999999999984,9.78,25.5991,0.8081446375285237,23.759999999999998,0.36719999999999997,8.42,96.43848288621648,75.54502663198315,94.92753623188405,72.82051282051282,50.0,82.51461267002433,1.0,0.8297872340425532,1.0,0.7659574468085106,A+,B+,A+,B,edisoninternational
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,57.41,5.6592,0.7549,6.4277,1.5668967474815294,510.27,19.34,31.840000000000003,0.1354,11.58,0.9479535118746841,32.2202,510.27,19.34,32.2202,0.9479535118746841,31.180000000000003,0.1354,11.58,88.67442270403667,93.0607302533532,85.79234972677595,71.81693989071039,50.0,81.59222713651587,0.9516129032258065,0.9838709677419355,0.9354838709677419,0.7580645161290323,A,A+,A,B,sonocoproductsco
MU,Micron Technology Inc,Information Technology,Semiconductors,455.07,21.2848,8.8301,13.9632,9.426540225456444,412.05,85.55,40.839999999999996,0.48340000000000005,33.46,0.9598959809709264,556.3825,234.64,42.86799999999995,432.1179749999999,0.9598959809709264,40.839999999999996,0.42363499999999993,33.46,61.02298149278014,97.19220618206279,92.12134502923976,84.59210526315789,50.0,79.64294391954911,0.6558441558441559,1.0,0.9545454545454546,0.9285714285714286,B-,A+,A,A-,microntechnologyinc
INVA,Innoviva Inc,Health Care,Pharmaceuticals,24.24,6.6216,4.3652,8.4487,1.542563684843548,3397.08,14.67,30.599999999999998,0.3981,21.88,0.8950724637681158,33.9967,524.5159999999945,14.67,33.9967,0.8950724637681158,30.599999999999998,0.3981,21.88,78.25174825174825,87.42696210141204,86.76844783715013,77.20101781170484,50.0,79.18064500484797,0.8939393939393939,0.9545454545454546,0.9242424242424242,0.803030303030303,B+,A,A-,B+,innovivainc
OII,Oceaneering International Inc,Energy,Oil & Gas Equipment & Services,37.45,10.5221,1.337,8.6549,3.4756703078450846,143.02,4.62,39.379999999999995,0.1094,25.569999999999997,0.9275753486279803,116.85,140.43899999999996,4.62,116.85,0.9260633604517636,26.156999999999986,0.1094,13.9625,71.2121212121212,81.34115860695943,80.76923076923076,90.81730769230771,50.0,77.42703125519142,0.8363636363636363,0.9090909090909091,0.8545454545454545,0.9636363636363636,B+,A-,B+,A,oceaneeringinternationalinc
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,87.52,3.5755,1.6106,2.9739,2.562308419724388,265.66,4.12,91.96,0.1825,38.72,0.9083740142696208,35.0201,240.39000000000001,4.12,35.0201,0.9083740142696208,91.96,0.1825,38.72,79.90873668459339,76.37777436230226,88.59060402684565,72.31319910514543,50.0,76.8630298713493,0.8675496688741722,0.8278145695364238,0.9735099337748344,0.7483443708609272,B+,B+,A+,B,boydgamingcorp
INCY,Incyte Corp,Health Care,Biotechnology,97.82,15.1305,3.7866,10.4783,3.7568313880919733,2749.07,21.22,29.15,0.29460000000000003,28.910000000000004,0.7423433048433046,69.444,524.5159999999945,21.22,69.444,0.7423433048433046,29.15,0.29460000000000003,28.910000000000004,72.91763791763792,86.21025441234362,85.49618320610686,74.6598812553011,50.0,76.77748241446514,0.8257575757575758,0.946969696969697,0.9166666666666666,0.7803030303030303,B+,A,A-,B,incytecorp
APA,APA Corp (US),Energy,Oil & Gas Exploration & Production,35.74,8.8042,1.4154,3.0699,2.070395773472982,77.13,-8.39,24.51,0.3422,13.56,0.6781832927818331,132.5309,77.13,-8.39,132.5309,0.6781832927818331,24.51,0.3422,13.56,87.84382284382282,53.984911966858114,89.10256410256409,82.88461538461539,50.0,76.61050220689143,1.0,0.5454545454545454,0.9818181818181818,0.8909090909090909,A+,C+,A+,B+,apacorpus
ECPG,Encore Capital Group Inc,Financials,Consumer Finance,80.75,6.7315,0.9774,8.4595,1.7929941114298655,13.54,33.12,28.189999999999998,0.35340000000000005,5.3100000000000005,0.9806964420893264,173.6361,13.54,33.12,86.13369499999993,0.9672486700046941,28.189999999999998,0.35340000000000005,5.3100000000000005,72.25193107546048,59.76526087413184,87.87878787878788,94.82954545454545,50.0,75.95164100429754,0.8382352941176471,0.7058823529411765,0.8823529411764706,0.9852941176470589,B+,B,B+,A+,encorecapitalgroupinc
DELL,Dell Technologies Inc,Information Technology,"Technology Hardware, Storage & Peripherals",196.55,21.3817,1.1179,13.7841,51.28506196999348,33.09,18.8,130.7,0.0739,13.700000000000001,0.9932357736407011,135.7845,33.09,18.8,135.7845,0.9932357736407011,109.41899999999984,0.0739,13.700000000000001,82.02591591853337,75.83132525170353,71.03508771929825,84.36842105263158,50.0,75.30520017032492,0.8636363636363636,0.8636363636363636,0.7272727272727273,0.922077922077922,B+,B+,B,A-,delltechnologiesinc
NEM,Newmont Corporation,Materials,Gold,116.5,17.7575,5.55,9.2141,3.7460770695066112,118.49,21.34,21.72,0.47909999999999997,18.02,0.7877843205172613,108.2216,118.49,21.34,108.2216,0.7877843205172613,21.72,0.25,14.860000000000001,54.74175921029437,86.77008535428803,93.44262295081967,78.53949329359166,50.0,75.10801126985444,0.6129032258064516,0.9193548387096774,0.9838709677419355,0.8225806451612904,B-,A-,A+,B+,newmontcorporation
ADEA,Adeia Inc,Information Technology,IT Consulting & Other Services,28.93,28.8333,7.2232,14.9135,6.56202508676027,72.59,17.91,26.340000000000003,0.3947,12.870000000000001,0.9892045454545454,141.4858,72.59,17.91,141.4858,0.9892045454545454,26.340000000000003,0.3947,12.870000000000001,57.970888172230445,82.48367709166976,80.25146198830409,86.52631578947368,50.0,73.35758611636233,0.6103896103896104,0.9155844155844156,0.8311688311688312,0.935064935064935,B-,A-,B+,A,adeiainc
KALU,Kaiser Aluminum Corp,Materials,Aluminum,148.35,21.3762,0.713,10.8065,3.574612659935905,135.58,11.54,14.219999999999999,0.057300000000000004,6.08,0.9830717143736534,172.4518,135.58,11.54,172.4518,0.9830717143736534,14.219999999999999,0.057300000000000004,6.08,71.90199189141548,87.84040102967077,52.459016393442624,97.7645305514158,50.0,73.21123838743185,0.8225806451612904,0.9516129032258065,0.5,1.0,B+,A,C,A+,kaiseraluminumcorp
JLL,Jones Lang LaSalle Inc,Real Estate,Real Estate Services,346.43,20.4908,0.6215,12.6894,2.1676464239121254,45.33,11.45,11.09,0.042,8.19,0.8967689872435519,64.4576,45.33,11.45,64.221575,0.8967689872435519,11.09,0.042,8.19,83.33333333333334,67.66666666666667,60.0,93.06666666666666,50.0,72.98,1.0,0.8333333333333334,0.5833333333333334,1.0,A+,B+,C+,A+,joneslanglasalleinc
TMP,Tompkins Financial Corp,Financials,Regional Banks,85.68,7.6695,3.46671,5.7076,1.3098253719044903,126.16,16.23686,19.939999999999998,0.08044029999999999,17.62,0.9596441054972992,49.7117,92.04999999999997,16.23686,49.7117,0.9596441054972992,19.939999999999998,0.08044029999999999,17.62,77.84462269756388,55.16482581089322,76.76767676767676,88.95992895992896,50.0,72.4780258204746,0.8921568627450981,0.5931372549019608,0.7745098039215687,0.9362745098039216,B+,C+,B,A,tompkinsfinancialcorp
BFH,Bread Financial Holdings Inc,Financials,Consumer Finance,90.58,7.5248,0.8684,11.9905,1.2006542757236667,96.57,-3.91,16.12,0.1365,2.4699999999999998,0.9845923389685427,97.4711,92.04999999999997,-3.91,86.13369499999993,0.9672486700046941,16.12,0.1365,2.4699999999999998,82.62774806892453,51.750819744771356,68.18181818181817,94.82954545454545,50.0,72.01846460254905,0.946078431372549,0.5343137254901961,0.6911764705882353,0.9852941176470589,A,C+,B-,A+,breadfinancialholdingsinc
JOE,St Joe Co,Real Estate,Real Estate Development,68.32,33.9997,7.6596,22.5044,5.130746932215864,57.0,27.44,15.45,0.2849,8.62,0.8422002484892636,61.7807,54.666,25.247500000000002,61.7807,0.8422002484892636,14.995,0.239875,8.5125,33.333333333333336,100.0,100.0,68.25396825396825,50.0,71.98412698412699,0.5,1.0,1.0,0.6666666666666666,C,A+,A+,B-,stjoeco
GEF,Greif Inc,Materials,"Metal, Glass & Plastic Containers",69.88,3.6288,0.8658,6.5281,1.1387617351287136,211.66,-17.63,39.51,0.1075,22.41,0.7301115241635686,37.2888,211.66,-17.63,37.2888,0.7301115241635686,31.180000000000003,0.1075,14.860000000000001,88.12797461660496,49.851465474416294,85.24590163934427,67.71147540983605,50.0,71.85605724083777,0.9354838709677419,0.4838709677419355,0.9112903225806451,0.6774193548387096,A,C,A-,B-,greifinc
DAL,Delta Air Lines Inc,Industrials,Passenger Airlines,71.72,10.5248,0.7229,6.967,2.2565664447436977,21.36,5.24,23.14,0.08779999999999999,13.209999999999999,0.8757648310720936,76.6938,21.36,5.24,76.6938,0.8757648310720936,23.14,0.08779999999999999,13.209999999999999,92.32663316582915,66.5603450669235,59.63149078726968,77.43198752382602,50.0,71.78799750642462,0.98,0.725,0.61,0.815,A+,B,B-,B+,deltaairlinesinc
MLI,Mueller Industries Inc,Industrials,Industrial Machinery & Supplies & Components,122.13,17.6465,3.2315,11.8815,4.23006452640803,29.83,10.87,25.8,0.22820000000000001,25.8,0.7595965256374335,72.2081,29.83,10.87,72.2081,0.7595965256374335,25.8,0.22820000000000001,25.8,64.7931323283082,83.2741039803175,86.76716917922948,60.99444591377942,50.0,71.7437853557038,0.755,0.91,0.945,0.64,B,A-,A,B-,muellerindustriesinc
APP,Applovin Corp,Information Technology,Application Software,477.2,48.2824,27.7223,40.07,75.6283875875622,114.63,45.98,249.18,0.6847,68.04,0.4873660688706812,107.6498,114.63,42.86799999999995,107.6498,0.4873660688706812,109.41899999999984,0.42363499999999993,42.92999999999999,28.963653795868563,93.10162453154614,97.67690058479532,81.1002979145978,50.0,71.50052308439476,0.2597402597402597,0.9805194805194806,0.9967532467532467,0.8636363636363636,D+,A+,A+,B+,applovincorp
SEE,Sealed Air Corp,Materials,Paper & Plastic Packaging Products & Materials,42.15,12.2884,1.159,12.7091,5.0155285046228535,88.84,-0.61,48.39,0.134,9.58,0.8866916087653659,74.6065,88.84,-0.61,74.6065,0.8866916087653659,31.180000000000003,0.134,9.58,71.28503437334744,58.81768504719325,81.69398907103825,81.66666666666667,50.0,71.3416262038684,0.8064516129032258,0.6290322580645161,0.8548387096774194,0.8709677419354839,B+,B-,B+,B+,sealedaircorp
CPRX,Catalyst Pharmaceuticals Inc,Health Care,Biotechnology,26.26,14.9631,5.4449,7.781,3.3713779512395528,28.29,19.78,24.32,0.43770000000000003,24.32,0.9575033200531212,18.3416,28.29,19.78,18.3416,0.9575033200531212,24.32,0.4088,24.32,69.92618492618492,68.56467446664314,88.54961832061069,63.521628498727736,50.0,71.03621140477308,0.7878787878787878,0.75,0.946969696969697,0.6363636363636364,B,B,A,B-,catalystpharmaceuticalsinc
ALL,Allstate Corp,Financials,Property & Casualty Insurance,216.16,5.4563,0.8289,4.5636,1.836053097405267,121.66,5.58,39.47,0.19440000000000002,30.25,0.9047545277459816,11.285,92.04999999999997,5.58,11.285,0.9047545277459816,39.47,0.19440000000000002,27.254999999999963,70.96702317290553,61.50231347599768,94.44444444444444,61.37692716640085,50.0,70.9287150328172,0.8137254901960784,0.7401960784313726,0.946078431372549,0.6519607843137255,B+,B,A,B-,allstatecorp
AL,Air Lease Corp,Industrials,Passenger Airlines,65.0,6.6909,2.4148,7.6199,0.8594961765643162,153.5,10.32,13.23,0.7495,3.85,1.0,54.5779,121.29,10.32,54.5779,0.9841677723350862,13.23,0.30074999999999996,3.85,78.6574539363484,86.82651000970068,54.35510887772194,76.54479293016809,50.0,70.92740129149135,0.855,0.965,0.555,0.79,B+,A,C+,B,airleasecorp
HCA,HCA Healthcare Inc,Health Care,Health Care Facilities,488.0,16.0822,1.4431,9.9551,289.57987182530263,29.09,7.08,695.73,0.1583,9.06,0.7169647651699782,47.432,29.09,7.08,47.432,0.7169647651699782,97.25,0.1583,9.06,83.40326340326341,63.50101850525938,69.97455470737914,73.10796074154854,50.0,70.66625037702221,0.9242424242424242,0.7272727272727273,0.7234848484848485,0.7424242424242424,A-,B,B,B,hcahealthcareinc
FTDR,Frontdoor Inc,Consumer Discretionary,Specialized Consumer Services,62.14,17.224,2.081,9.8116,18.2202023163759,11.97,13.68,100.2,0.16140000000000002,17.62,0.7332302936630604,59.0886,11.97,13.68,59.0886,0.7332302936630604,100.2,0.16140000000000002,17.62,57.718120805369125,75.8757876940417,81.31991051454139,76.9234899328859,50.0,70.31936335536315,0.6291390728476821,0.8211920529801324,0.9072847682119205,0.8013245033112583,B-,B+,A-,B+,frontdoorinc
MCY,Mercury General Corp,Financials,Property & Casualty Insurance,96.27,9.8546,0.8898,5.9839,2.2059126800452775,15.61,9.44,25.650000000000002,0.1155,20.16,0.921870162039426,80.9927,15.61,9.44,80.9927,0.921870162039426,25.650000000000002,0.1155,20.16,60.78431372549019,49.12173596384123,85.35353535353535,94.20520999468368,50.0,70.19985146146138,0.6078431372549019,0.45588235294117646,0.8578431372549019,0.9705882352941176,B-,C,B+,A+,mercurygeneralcorp
