Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EPS_Growth,EPS_Growth_Source,EPS_Growth_TTMYoY,EPS_Growth_3Y,EPS_Growth_5Y,Rev_Growth,ROE,Op_Margin,Mom_Range,Mom_12M,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Days_Raw,Streak_Score,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Min_Fund_Factor
IDXX,Health Care,Health Care Equipment,710.48,54.8345,13.5188,21.71,TTM_YoY,21.71,7.42,16.9,8.39,67.78,31.34,0.8562246278755075,69.7155,0.06060606060606066,0.7272727272727273,0.6944444444444444,22.0,0.0,0.0,0.0,22.788697788697785,48.82105425583687,95.08599508599508,88.7223587223587,77.27272727272728,65.96568505264158,25.184275184275183,15.110565110565108,55.79466106422629,22.788697788697785
HRMY,Health Care,Biotechnology,36.04,11.1795,2.5132,50.65,TTM_YoY,50.65,62.63,,21.13,24.86,27.32,0.6826735885788449,-1.893,0.0,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,87.5,66.24505928853755,75.86580086580086,35.08658008658009,43.01948051948052,61.940029173724824,51.89393939393939,31.136363636363633,55.77929606625259,35.08658008658009
ANIP,Health Care,Pharmaceuticals,85.03,45.5683,2.2358,237.36,TTM_YoY,237.36,,,48.87,8.82,8.7,0.6864232311192979,56.9978,0.0,0.8571428571428571,0.7763157894736842,14.0,0.0,0.0,0.0,53.90625,94.14731554677206,40.34090909090909,69.54545454545455,42.40056818181818,58.71085515480896,73.08238636363636,43.84943181818181,55.73857048748353,40.34090909090909
UGI,Utilities,Gas Utilities,37.22,11.8286,3.5236,150.04,TTM_YoY,150.04,-14.6,4.08,0.22,14.09,48.2,0.7813653136531362,26.6417,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,64.54545454545453,63.09090909090909,92.72727272727273,75.85454545454546,16.72727272727273,59.63272727272727,66.90909090909092,40.14545454545455,55.73527272727273,16.72727272727273
PNC,Financials,Diversified Banks,212.32,12.7665,2.34179,27.68,TTM_YoY,27.68,3.4,4.2,72.26733,11.48,34.5423,0.8910103420843277,8.487,0.0357142857142857,0.75,0.7196969696969697,28.0,0.0,0.0,0.0,58.573522227650216,72.24239360235316,57.53763822889372,55.570013767375755,70.24914509037616,63.56849914947982,40.49829018075231,24.298974108451386,55.71459414127414,55.570013767375755
DOCN,Information Technology,Internet Services & Infrastructure,52.7,19.1435,5.5808,187.59,TTM_YoY,187.59,,,14.2,-20.080000000000002,23.01,0.8637083993660857,57.0322,0.06842105263157894,0.7,0.6699999999999999,20.0,0.0,0.0,0.0,61.59728122344946,72.84580498866214,39.391801990990835,76.65736133025852,88.1053525913339,68.29191998799274,8.793542905692439,5.276125743415463,55.688761139077286,39.391801990990835
ROL,Industrials,Environmental & Facilities Services,62.16,57.9651,8.1261,9.83,TTM_YoY,9.83,9.95,18.4,11.17,36.449999999999996,19.47,0.9974945192608828,32.6788,0.1210526315789473,0.7,0.6699999999999999,20.0,0.0,0.0,0.0,11.462450592885375,58.645783310553725,90.11857707509881,78.97233201581028,96.04743083003953,67.903069705589,10.67193675889328,6.403162055335968,55.6030881755384,11.462450592885375
OSIS,Information Technology,Electronic Equipment & Instruments,286.65,31.341,2.7209,14.96,TTM_YoY,14.96,10.59,16.56,9.37,16.91,12.56,0.9590470706779906,81.2061,0.0,0.8333333333333334,0.75,12.0,0.0,0.0,0.0,70.1557632398754,51.54195011337869,61.23376241697526,92.05696484201157,43.56697819314642,61.28658442863421,54.26791277258567,32.560747663551396,55.54141707561765,43.56697819314642
FNB,Financials,Regional Banks,17.2,12.0792,2.56275,24.94,TTM_YoY,24.94,0.8,1.56,64.79501,7.84,42.53641,0.8964539007092198,13.9073,0.0,0.9166666666666666,0.8088235294117647,12.0,3.5,3.5,7.086385420848074,61.625773905067646,74.853819699127,53.62455311542391,63.0361181755644,28.47970648933731,54.5961736925927,93.95780784223801,59.20923887368204,55.51878672881057,28.47970648933731
CNR,Energy,Coal & Consumable Fuels,97.71,1000000.0,1.352,115.26,3Y,,115.26,27.93,63.71,-1.3299999999999998,-1.7,0.8743362831858406,-5.0613,0.11111111111111105,0.8888888888888888,0.7678571428571428,9.0,0.0,0.0,0.0,31.928152492668623,88.02541544477029,11.876832844574778,54.98533724340176,100.0,59.613880742913004,64.80938416422288,38.88563049853372,55.468230694037146,11.876832844574778
CLSK,Information Technology,Internet Services & Infrastructure,13.34,9.3548,4.4492,,NA,,,,102.21,17.71,41.62,0.40144538990558337,28.8889,0.052631578947368474,0.8947368421052632,0.8229166666666666,19.0,33.5,33.5,50.514970673228774,78.46219201359388,75.0,82.44257065452621,50.40538900351984,75.91333899745113,73.72009563351479,91.07901444350043,74.85339693539177,55.46006692041764,50.40538900351984
SR,Utilities,Gas Utilities,82.68,18.0439,1.9797,1.92,TTM_YoY,1.92,2.98,21.79,-4.5,7.9399999999999995,21.16,0.6598062953995161,22.5979,0.13970588235294112,0.7647058823529411,0.7159090909090908,17.0,0.0,0.0,0.0,68.0,27.81818181818182,44.36363636363637,53.52727272727273,96.36363636363636,60.156363636363636,59.27272727272728,35.56363636363637,55.23781818181819,27.81818181818182
TTMI,Information Technology,Electronic Manufacturing Services,96.52,73.0261,3.4619,89.69,TTM_YoY,89.69,2.46,6.84,17.88,8.129999999999999,6.93,0.9453260184931521,282.8639,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,44.39252336448599,82.63888888888889,43.02445188973138,91.77347574543836,39.875389408099686,57.74604154246193,75.19470404984425,45.11682242990655,55.22019771995086,39.875389408099686
A,Health Care,Life Sciences Tools & Services,145.92,31.9671,5.995,3.02,TTM_YoY,3.02,3.03,14.68,6.73,19.97,21.27,0.7752192982456136,1.736,0.14010989010989017,0.6785714285714286,0.6590909090909092,28.0,0.0,0.0,0.0,49.27272727272727,48.90250329380764,77.0909090909091,52.18181818181819,98.18181818181819,67.42595520421608,9.90909090909091,5.945454545454546,55.129855072463776,48.90250329380764
RCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",279.33,18.7305,4.3689,59.31,TTM_YoY,59.31,,2.88,8.6,46.77,25.57,0.5695096054126129,21.5906,0.0,0.78125,0.75,32.0,0.0,0.0,0.0,34.15898617511521,84.73715651135007,79.49308755760369,55.11974012238423,46.54377880184332,59.581751767632255,61.05990783410138,36.635944700460826,54.99259035419797,34.15898617511521
ESE,Industrials,Industrial Machinery & Supplies & Components,212.51,18.3761,4.7338,192.64,TTM_YoY,192.64,54.14,24.84,13.13,22.24,15.61,0.8319619311985723,60.264,0.0,0.8333333333333334,0.7045454545454546,6.0,0.0,0.0,0.0,55.5944055944056,86.90063830250746,69.93006993006992,69.6037296037296,39.97668997668997,62.919754700128536,38.46153846153846,23.076923076923077,54.95118837548745,39.97668997668997
SPGI,Financials,Financial Exchanges & Data,545.0,38.9749,10.951,21.36,TTM_YoY,21.36,-0.42,7.51,9.04,12.67,40.72,0.7758541241524589,12.4941,0.008538899430740043,0.9117647058823529,0.8653846153846153,34.0,90.0,93.5,84.89281911636292,11.624891961970622,51.33558302162953,64.9691600534297,53.47136010057359,46.11063094209161,45.13428875801491,100.0,93.95712764654516,54.89885653572097,11.624891961970622
EZPW,Financials,Consumer Finance,21.39,11.8575,1.02,33.88,TTM_YoY,33.88,29.22,,9.7,11.88,11.71,0.9314938154138916,76.3397,0.019230769230769273,0.7692307692307693,0.7083333333333334,13.0,0.0,0.0,0.0,75.57220141489805,58.655879004716205,36.571709605417475,92.67544357431998,59.7170203911777,62.990529638948765,37.328339575530585,22.39700374531835,54.87182446022268,36.571709605417475
DORM,Consumer Discretionary,Automotive Parts & Equipment,126.1,15.5649,1.8129,35.16,TTM_YoY,35.16,14.31,19.09,7.94,17.97,16.71,0.3194861528194861,0.0953,0.0,0.8571428571428571,0.7763157894736842,14.0,0.0,0.0,0.0,61.10421836228288,75.21918941273779,63.89578163771712,21.17520237562543,52.04714640198511,56.23190483938766,82.00992555831266,49.20595533498759,54.82671493850765,21.17520237562543
HWC,Financials,Regional Banks,67.43,11.6832,2.42551,24.74,TTM_YoY,24.74,-0.04,7.06,49.43353,11.19,41.90665,0.9434756464221288,17.005,0.019230769230769273,0.7692307692307693,0.7083333333333334,13.0,0.0,0.0,0.0,65.83352442100436,59.31756159123269,63.719682203831475,74.4895353442705,55.35427654207751,62.78615308037366,37.91561568447604,22.74936941068562,54.77879634643605,55.35427654207751
EQT,Energy,Oil & Gas Exploration & Production,50.26,17.6895,3.9932,247.47,TTM_YoY,247.47,,,64.9,8.290000000000001,37.18,0.3585209003215434,-0.8483,0.014583333333333282,0.78125,0.75,32.0,0.0,0.0,0.0,28.32068311195446,94.10662603262224,66.84060721062619,55.55977229601518,65.46489563567363,62.55377302436126,38.425047438330175,23.055028462998106,54.654024112088635,28.32068311195446
VIAV,Information Technology,Communications Equipment,17.8,255.0634,3.3854,31.96,3Y,,31.96,-5.87,15.6,2.09,4.35,0.8322608322608324,76.4123,0.0714285714285714,0.8571428571428571,0.7763157894736842,14.0,0.0,0.0,0.0,44.73090557524976,60.98339719029374,26.838300123435022,80.06353298651075,77.82790847566872,57.9770276446895,68.82049629390912,41.29229777634547,54.640081671020695,26.838300123435022
HLNE,Financials,Asset Management & Custody Banks,148.21,36.2537,11.2822,33.9,TTM_YoY,33.9,25.65,20.3,13.01,30.919999999999998,43.2,0.5390395417178143,5.0092,0.7692307692307693,0.7692307692307693,0.7083333333333334,13.0,0.0,0.0,0.0,9.094101123595506,65.91473862783877,91.50520301327884,29.816138917262514,99.29775280898876,62.5996675927792,37.74578651685393,22.64747191011236,54.60922845624583,9.094101123595506
WING,Consumer Discretionary,Restaurants,274.61,43.299,11.0475,79.03,TTM_YoY,79.03,37.34,39.91,15.56,18.08205,25.52,0.3834582382969481,0.4279,0.04415584415584417,0.7714285714285715,0.74375,35.0,0.0,0.0,0.0,10.26392961876833,93.29314651895297,69.1348973607038,34.29162059516369,78.00586510263929,59.183604064619395,60.410557184750736,36.24633431085044,54.596150113865605,10.26392961876833
WTFC,Financials,Regional Banks,144.32,12.2454,2.29791,16.07,TTM_YoY,16.07,10.02,11.71,79.30369,11.55,38.85791,0.9099133094183111,10.7258,0.0,0.85,0.79,20.0,0.0,0.0,0.0,68.33295115799129,70.51252319109462,59.83344755164579,59.94800243897354,28.47970648933731,55.8479113683267,82.25177711534052,49.35106626920431,54.548542348502224,28.47970648933731
COR,Health Care,Health Care Distributors,349.93,43.6787,0.2113,5.95,TTM_YoY,5.95,-0.38,,9.31,131.5,0.81,0.8052479367990406,45.7738,0.045454545454545414,0.7727272727272727,0.7314814814814814,22.0,0.0,0.0,0.0,67.58893280632411,44.47213152317122,57.11462450592885,74.1501976284585,71.73913043478261,62.89245002004927,34.48616600790514,20.691699604743082,54.452299936988034,44.47213152317122
RPM,Materials,Specialty Chemicals,111.17,21.4476,1.8856,2.53,TTM_YoY,2.53,12.3,18.07,3.23,22.7,11.48,0.4696410104889938,-10.2961,0.09090909090909083,0.6818181818181818,0.6574074074074073,22.0,0.0,0.0,0.0,50.89605734767026,67.64560931899642,83.51254480286738,32.04301075268817,87.45519713261649,67.08109318996415,5.913978494623655,3.548387096774193,54.37455197132616,32.04301075268817
BK,Financials,Asset Management & Custody Banks,124.59,16.1367,2.12845,52.45,TTM_YoY,52.45,11.32,5.16,284.5591,12.17,26.54159,0.9937580319441894,64.0637,0.012307692307692242,0.6923076923076923,0.6693548387096775,26.0,0.0,0.0,0.0,60.97261235955057,95.87396849212303,49.60338993871298,92.93252042900919,47.22612359550562,67.0364031213051,5.933988764044944,3.5603932584269664,54.341201148729475,47.22612359550562
PGNY,Health Care,Health Care Services,26.12,39.8085,1.7749,7.67,TTM_YoY,7.67,-4.59,,11.41,11.52,6.77,0.7558824894416857,24.335,0.08088235294117652,0.7058823529411765,0.6704545454545455,17.0,0.0,0.0,0.0,56.06060606060606,54.36589212280912,51.928374655647374,69.00826446280993,94.14600550964187,66.35871561464447,9.917355371900827,5.9504132231404965,54.27705513634368,51.928374655647374
PRDO,Consumer Discretionary,Education Services,30.97,12.8053,2.4566,17.59,TTM_YoY,17.59,12.4,17.72,24.23,15.9,23.56,0.5015930879059546,15.646,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,62.76881720430107,82.88281561131024,63.508064516129025,51.404459721487754,48.0510752688172,61.55537724177553,41.12903225806452,24.67741935483871,54.17978566438817,48.0510752688172
BSX,Health Care,Health Care Equipment,93.74,49.3988,7.1303,54.7,TTM_YoY,54.7,19.82,-17.84,21.62,12.44,17.9,0.3299319727891153,-1.9969,-0.02682926829268295,0.9,0.861111111111111,40.0,90.0,93.5,84.89281911636292,38.82063882063881,77.65997222518962,63.32923832923832,31.891891891891888,16.093366093366097,44.769095182138656,96.06879606879608,91.5984052878228,54.13495720327549,16.093366093366097
TILE,Industrials,Office Services & Supplies,30.27,15.576,1.2878,14.02,TTM_YoY,14.02,16.44,1.89,5.11,20.65,11.53,0.9709388971684053,29.6915,0.0,0.875,0.7500000000000001,8.0,0.0,0.0,0.0,73.34710743801652,48.77770912180428,65.70247933884298,70.74380165289256,39.0495867768595,57.93942612188151,64.0495867768595,38.4297520661157,54.03749131072835,39.0495867768595
FULT,Financials,Regional Banks,19.64,9.678,2.12687,19.47,TTM_YoY,19.47,-1.16,3.85,55.27646,10.94,33.45719,0.751236749116608,-2.6759,0.14393939393939392,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,83.12313689520752,60.698892400511994,45.242557569503795,27.36814950699381,94.0839257051135,65.4391212253721,13.999082779179089,8.399449667507453,54.03118691379918,27.36814950699381
BTSG,Health Care,Health Care Services,38.45,53.5135,0.5587,,NA,,,,17.23,7.5200000000000005,2.14,0.8990072965271036,116.0112,0.05980861244019142,0.9545454545454546,0.8796296296296297,22.0,90.0,93.5,84.89281911636292,62.8099173553719,60.984848484848484,34.09090909090909,94.79338842975207,82.92011019283747,66.52617079889808,100.0,93.95712764654516,54.009271626320626,34.09090909090909
AL,Industrials,Passenger Airlines,64.25,7.0441,2.4714,89.58,TTM_YoY,89.58,0.06,-5.93,6.24,12.770000000000001,74.88,0.9942638623326958,42.5626,0.0,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,64.86013986013987,72.2795895693092,71.5034965034965,85.03496503496504,42.65734265734265,65.14822560616953,15.034965034965033,9.02097902097902,53.922776289131434,42.65734265734265
PSN,Industrials,Aerospace & Defense,70.37,19.3713,1.1538,410.76,TTM_YoY,410.76,54.17,10.04,-0.24,15.559999999999999,9.32,0.3647132097669002,-25.5107,0.11111111111111116,0.7777777777777778,0.7282608695652174,18.0,0.0,0.0,0.0,82.88770053475935,52.86496076765456,47.86096256684492,7.647058823529411,95.18716577540107,61.66657504123145,37.70053475935829,22.620320855614974,53.85732420410815,7.647058823529411
ADSK,Information Technology,Application Software,261.28,51.6414,8.3295,2.33,TTM_YoY,2.33,31.79,39.67,15.55,40.97,21.97,0.29672267164488686,-8.9204,0.02631578947368418,0.8157894736842105,0.7848837209302325,38.0,0.0,0.0,0.0,44.49032818952402,50.06506090808416,73.9076410788467,42.80311733474089,61.095414040425986,55.38692714560861,79.31971310584656,47.59182786350794,53.82790728918848,42.80311733474089
UMBF,Financials,Regional Banks,120.74,14.8677,2.36702,12.32,TTM_YoY,12.32,7.46,12.64,72.21914,9.73,31.78459,0.877661984594472,3.2672,0.0643274853801169,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,49.33501490483833,62.17267298039724,36.984095859998746,43.27241979529299,77.45929832607199,55.5540442998588,78.14721394175648,46.88832836505389,53.82090111289783,36.984095859998746
ZBRA,Information Technology,Electronic Equipment & Instruments,262.51,25.4894,2.4835,34.61,TTM_YoY,34.61,-13.14,0.2,12.87,14.05,14.96,0.2557369665578201,-33.4407,0.053333333333333344,0.72,0.6916666666666667,25.0,0.0,0.0,0.0,76.6043613707165,70.33446712018142,58.499970610709454,11.174899866488651,83.58255451713397,63.659633429578264,23.613707165109034,14.16822429906542,53.761351603475696,11.174899866488651
SLGN,Materials,"Metal, Glass & Plastic Containers",42.87,14.2902,0.7011,6.53,TTM_YoY,6.53,-7.21,8.22,11.1,14.719999999999999,9.18,0.3131407269338303,-17.3988,-0.04678362573099415,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,82.60869565217392,75.28134606938954,69.08212560386472,18.550724637681157,23.188405797101446,53.97414361001317,85.5072463768116,51.30434782608695,53.44018445322793,18.550724637681157
PHIN,Consumer Discretionary,Automotive Retail,69.81,29.8187,0.7831,6.52,TTM_YoY,6.52,-18.3,,-0.72,5.6899999999999995,6.89,0.9934867692599194,40.0401,0.14141414141414144,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,58.064516129032256,39.70986122599026,25.620347394540943,87.09962168978562,100.0,62.743888203380536,26.923076923076923,16.153846153846153,53.42587979347366,25.620347394540943
R,Industrials,Cargo Ground Transportation,192.27,15.4014,0.6097,10.6,TTM_YoY,10.6,4.45,,1.68,16.34,8.08,0.8898519802640353,20.6362,0.011029411764705843,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,86.56126482213438,40.27741863987292,44.66403162055336,56.205533596837945,55.73122529644269,56.6641793801485,66.40316205533597,39.84189723320158,53.29972295075912,40.27741863987292
CACI,Industrials,Diversified Support Services,611.33,26.4613,1.5069,12.17,TTM_YoY,12.17,12.98,12.1,12.61,13.139999999999999,8.99,0.9317577783082679,35.5356,-0.045454545454545414,0.8181818181818182,0.7685185185185185,22.0,90.0,93.5,84.89281911636292,58.71212121212121,59.274992919852735,44.128787878787875,71.81818181818181,12.5,46.32090767487964,77.27272727272727,80.32076401018153,53.12087894194002,12.5
SCI,Consumer Discretionary,Specialized Consumer Services,80.55,21.1227,2.6316,8.15,TTM_YoY,8.15,-9.2,12.14,3.41,33.12,22.48,0.6641509433962262,4.8009,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,50.70126227208977,48.6326004091315,78.26086956521739,44.90377761938703,45.79242636746143,53.70261968406115,84.57223001402525,50.74333800841515,53.110763348931954,44.90377761938703
LHX,Industrials,Aerospace & Defense,342.85,36.4588,3.0006,47.12,TTM_YoY,47.12,-4.68,0.08,2.93,9.08,10.11,0.8887833827893178,59.5467,0.07692307692307698,0.7692307692307693,0.7338709677419356,26.0,0.0,0.0,0.0,53.877005347593574,51.40270211738051,40.64171122994652,59.09090909090909,87.4331550802139,59.90620887267396,43.048128342245995,25.828877005347596,53.09074249920869,40.64171122994652
HBAN,Financials,Regional Banks,17.68,12.5304,2.07303,33.68,TTM_YoY,33.68,9.29,-0.33,58.9579,10.66,38.55263,0.8598061148396717,6.5702,0.0,0.8148148148148148,0.7734375,27.0,0.0,0.0,0.0,72.77000687915616,76.71086008399132,53.888677534343664,48.27936409497404,28.47970648933731,55.035740136078665,72.46044485209815,43.47626691125889,52.723845491114716,28.47970648933731
ABT,Health Care,Health Care Equipment,125.0,15.372,4.9006,142.75,TTM_YoY,142.75,24.71,29.93,6.37,28.24,17.51,0.46559104379321714,10.5999,0.02857142857142858,0.6857142857142857,0.66875,35.0,0.0,0.0,0.0,70.63882063882063,60.91021851891418,78.07125307125307,54.25061425061425,54.54545454545454,63.69801421975335,13.022113022113025,7.813267813267815,52.52106493845625,54.25061425061425
SFBS,Financials,Regional Banks,76.58,16.0771,5.9678,24.87,TTM_YoY,24.87,2.9,8.57,51.49861,15.040000000000001,60.97527,0.3683442742523703,-9.0447,0.7777777777777778,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,23.171290988305437,64.41050125124046,87.8416777844948,7.309859081528423,100.0,61.181172867037404,28.812199036918134,17.28731942215088,52.4024021780601,7.309859081528423
SWX,Utilities,Gas Utilities,83.53,12.972,2.99,157.48,TTM_YoY,157.48,-6.61,-6.87,-23.31,12.64,25.53,0.9952456418383516,19.6019,0.022727272727272707,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,68.18181818181819,53.81818181818182,66.54545454545455,73.38181818181818,48.00000000000001,60.716363636363646,31.272727272727273,18.763636363636362,52.32581818181819,48.00000000000001
BCO,Industrials,Security & Alarm Services,121.97,29.9306,0.9893,49.25,TTM_YoY,49.25,20.09,44.99,3.07,74.46000000000001,9.73,0.8891484391590572,36.6956,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,62.33766233766234,56.8758344459279,74.24242424242425,64.5021645021645,38.52813852813853,57.99854351256221,48.484848484848484,29.09090909090909,52.21701662823159,38.52813852813853
ULTA,Consumer Discretionary,Other Specialty Retail,663.85,24.5952,2.4428,4.41,TTM_YoY,4.41,12.22,15.79,-19.4,46.87,13.12,0.9678158411520839,64.2949,0.04901960784313719,0.6666666666666666,0.6513157894736843,33.0,0.0,0.0,0.0,48.46041055718475,32.69523188878028,69.86803519061583,92.59650978318349,80.93841642228739,64.32881610036554,6.011730205278592,3.6070381231671553,52.184460504925866,32.69523188878028
CENT,Consumer Staples,Household Products,33.09,11.716,0.6097,58.75,TTM_YoY,58.75,-3.02,2.95,-2.23,10.45,7.99,0.3460956089119623,-7.5827,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,78.59848484848484,52.083333333333336,44.128787878787875,47.462121212121204,80.87121212121211,62.29924242424242,19.507575757575758,11.704545454545455,52.18030303030304,44.128787878787875
TMUS,Communication Services,Wireless Telecommunication Services,192.02,17.9347,2.4798,18.51,TTM_YoY,18.51,58.88,19.2,7.3,19.42,22.28,0.044132624193730964,-10.3464,0.05405405405405406,0.7027027027027027,0.6845238095238095,37.0,0.0,0.0,0.0,43.595041322314046,55.535015224010436,69.00826446280992,21.074380165289256,95.86776859504133,60.7557633753806,29.75206611570248,17.85123966942149,52.17485863418878,21.074380165289256
RBC,Industrials,Industrial Machinery & Supplies & Components,489.33,59.7787,8.9873,7.66,TTM_YoY,7.66,59.37,9.9,8.27,8.44,22.12,0.9806224310041103,60.6626,0.11363636363636365,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,9.906759906759916,54.70993181273555,61.88811188811188,86.99300699300699,94.17249417249415,61.89303531359606,21.911421911421908,13.146853146853145,52.14379888024747,9.906759906759916
LYV,Communication Services,Movies & Entertainment,146.78,37.7141,1.3801,97.63,TTM_YoY,97.63,,62.63,5.39,309.84,4.69,0.5435671342685371,11.8068,-0.02910052910052907,0.7857142857142857,0.75,28.0,0.0,0.0,0.0,51.92307692307692,64.97975708502024,62.41258741258741,67.34265734265733,25.52447552447552,52.3456017666544,84.26573426573425,50.55944055944055,51.98836952521163,25.52447552447552
IPAR,Consumer Staples,Household Products,90.79,17.547,1.9721,9.66,TTM_YoY,9.66,23.02,21.92,3.12,20.29,19.05,0.19142937693825782,-30.7898,0.02020202020202022,0.9090909090909091,0.796875,11.0,0.0,0.0,0.0,42.04545454545455,48.10606060606061,82.76515151515152,22.5,61.36363636363637,53.29924242424243,77.27272727272727,46.36363636363636,51.91212121212122,22.5
GL,Financials,Life & Health Insurance,142.41,9.855,1.9082,16.87,TTM_YoY,16.87,6.12,11.83,3.73,21.07,26.27,0.8590377113133937,24.8882,-0.007894736842105288,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,75.67171470444552,42.72221711554371,64.04938490917974,69.72065550472975,21.3971665852467,52.29605331785494,83.87884709330727,50.32730825598436,51.902304305480826,21.3971665852467
PLAB,Information Technology,Semiconductor Materials & Equipment,31.42,14.4583,2.3221,9.32,TTM_YoY,9.32,5.45,34.56,-2.04,12.049999999999999,24.51,0.6410418729960212,33.4749,0.0,0.8888888888888888,0.7678571428571428,9.0,0.0,0.0,0.0,88.0703683342496,28.715728715728716,70.77582383524899,50.097789328135676,41.38262781748213,55.37270953063635,62.754260582737764,37.65255634964266,51.828678894437616,28.715728715728716
CVCO,Consumer Discretionary,Homebuilding,689.58,26.9721,2.4762,37.62,TTM_YoY,37.62,-0.87,20.72,15.76,18.43,10.5,0.9681164159581426,53.7585,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,40.38978494623656,89.89446435682996,46.63978494623656,87.1254186497444,50.134408602150536,60.98722179785991,25.0,15.0,51.78977743828793,40.38978494623656
OLLI,Consumer Discretionary,Broadline Retail,115.92,31.7969,2.8024,7.66,TTM_YoY,7.66,10.05,8.6,12.58,12.7,10.89,0.44905579857036165,16.3505,0.045454545454545414,0.7727272727272727,0.7314814814814814,22.0,0.0,0.0,0.0,38.269794721407635,71.9859889214728,41.20234604105572,46.4439209653382,79.47214076246334,57.1262492722038,50.0,30.0,51.70099941776304,38.269794721407635
MTZ,Industrials,Construction & Engineering,226.0,53.8774,1.2961,275.69,TTM_YoY,275.69,-22.59,-16.8,12.99,11.17,4.2,0.9148196436332029,49.9967,-0.036666666666666625,0.88,0.8250000000000001,25.0,90.0,93.5,84.89281911636292,40.90909090909091,82.77267417162278,20.880681818181817,62.49999999999999,17.329545454545453,42.61987574341546,89.77272727272727,87.82076401018153,51.660053396768674,17.329545454545453
INTU,Information Technology,Application Software,566.6,40.9018,8.6674,42.01,TTM_YoY,42.01,23.41,14.6,17.14,21.36,26.69,0.1208126523278363,-9.1696,0.0,0.8157894736842105,0.7848837209302325,38.0,0.0,0.0,0.0,47.82655944359922,73.08001107419712,73.44834798013557,33.47408948365262,35.046728971962615,52.653779365124926,79.31971310584656,47.59182786350794,51.64138906480154,33.47408948365262
NRG,Utilities,Independent Power Producers & Energy Traders,149.83,20.027,0.9691,63.17,TTM_YoY,63.17,-15.92,-20.6,5.91,60.589999999999996,7.94,0.6958502525502627,50.1453,0.01754385964912286,0.6842105263157895,0.65625,19.0,0.0,0.0,0.0,70.66115702479338,75.20661157024794,54.33884297520661,70.66115702479338,50.413223140495866,63.243801652892564,8.677685950413224,5.206611570247934,51.63636363636364,50.413223140495866
NMIH,Financials,Commercial & Residential Mortgage Finance,37.05,7.3442,4.041,9.44,TTM_YoY,9.44,18.55,12.42,8.86,16.08,74.83,0.45575221238938024,3.3761,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,60.495403472931564,38.242360176821066,86.20461509889498,33.60339864425666,74.0040858018386,60.530006996827666,26.506639427987743,15.903983656792645,51.60480232882066,33.60339864425666
BURL,Consumer Discretionary,Apparel Retail,303.36,34.8061,1.7439,19.39,TTM_YoY,19.39,8.91,2.33,6.8,39.39,6.95,0.8848016435943846,8.9154,-0.05303030303030298,0.8636363636363636,0.8055555555555556,22.0,90.0,93.5,84.89281911636292,39.852150537634415,66.2136598964556,53.36021505376344,50.82716375815265,9.543010752688172,41.89503234946563,93.27956989247312,89.92486958202903,51.50099979597831,9.543010752688172
POWL,Industrials,Electrical Components & Equipment,401.27,26.2783,4.301,20.92,TTM_YoY,20.92,134.55,59.76,9.08,31.8,19.73,0.9560635651214376,68.6292,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,42.31974921630094,62.93286555532769,88.08777429467085,73.41692789968653,34.79623824451411,58.379676559341405,38.557993730407524,23.134796238244515,51.33070049512203,34.79623824451411
JBSS,Consumer Staples,Packaged Foods & Meats,73.91,12.9576,0.757,21.06,TTM_YoY,21.06,-1.92,1.33,1.88,18.92,8.38,0.47087526684964914,-16.0114,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,72.18181818181817,52.18181818181818,62.90909090909091,44.29090909090909,50.54545454545455,56.734545454545454,48.727272727272734,29.236363636363638,51.2349090909091,44.29090909090909
